L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std
500 0.246 50000000 797 0 -141.592 0 20048.2 0 4.01931e+08 0 0.0302515 0 0.0508859 0 0.00350453 0 1.22818e-05 0 
500 0.246 52500000 1468.64 342.479 -121.347 10.548 15598 2508.74 2.9435e+08 8.49142e+07 -0.00970203 0.0137549 -0.0112602 0.0203918 0.00519342 0.00127745 4.49224e-05 1.97133e-05 
500 0.246 55000000 1733.2 317.25 -120.73 7.88206 15510.8 1795.48 2.8995e+08 5.51857e+07 -0.00858961 0.0103701 -0.00588891 0.0130779 0.00499255 0.000905407 4.13323e-05 1.26325e-05 
500 0.246 57500000 1943.67 270.211 -118.509 5.68065 15053.5 1299.05 2.78889e+08 4.11325e+07 -0.00421143 0.00828655 -0.00502446 0.0102523 0.00462268 0.000683912 3.60489e-05 9.11997e-06 
500 0.246 60000000 1951.9 238.249 -122.993 4.73192 16068.2 1102.01 3.092e+08 3.69354e+07 -0.00115834 0.00748872 0.000744545 0.00839258 0.00472948 0.000599342 3.74637e-05 8.19196e-06 
500 0.246 62500000 1985.96 224.448 -122.946 4.12736 15952.8 976.281 3.00341e+08 3.29573e+07 0.000943323 0.00754447 0.00197295 0.00758243 0.00479592 0.000810553 3.93701e-05 1.61916e-05 
500 0.246 65000000 1862.8 194.435 -123.75 3.53677 16088.9 838.772 3.0237e+08 2.83325e+07 -0.0017012 0.00772231 0.00392942 0.00644043 0.00559271 0.000791483 6.0846e-05 1.72196e-05 
500 0.246 67500000 1872.62 171.983 -123.209 3.28972 15956.9 789.604 2.99335e+08 2.71665e+07 0.00136838 0.00802353 0.0012711 0.00569473 0.00543195 0.000696471 5.79227e-05 1.50185e-05 
500 0.246 70000000 1803.37 158.869 -122.522 2.96566 15732.5 712.37 2.89079e+08 2.44003e+07 -0.000269137 0.00669344 -0.00016357 0.00511261 0.00537095 0.000627569 5.58033e-05 1.36003e-05 
500 0.246 72500000 1744.27 146.563 -123.871 2.80828 16050 679.446 2.9911e+08 2.35577e+07 0.000265721 0.00628112 0.00105717 0.0047514 0.00529233 0.000577773 5.35844e-05 1.36003e-05 
500 0.246 75000000 1690.83 145.338 -122.894 2.62215 15804 637.586 2.90718e+08 2.22344e+07 -0.00105401 0.00571328 -0.00119483 0.00466079 0.00518708 0.00055746 5.13432e-05 1.20427e-05 
500 0.246 77500000 1759.67 145.338 -122.578 2.50897 15733.6 607.063 2.89117e+08 2.09057e+07 -0.00316713 0.00565653 -0.00219534 0.00435246 0.00528606 0.000522379 5.30063e-05 1.20427e-05 
500 0.246 80000000 1723.57 132.946 -121.314 2.46266 15443.6 591.865 2.80292e+08 2.01428e+07 -0.00224593 0.00527061 -0.0025878 0.00424068 0.00519735 0.000505659 5.44434e-05 1.09027e-05 
500 0.246 82500000 1692 125.026 -120.606 2.35549 15284.9 565.654 2.76232e+08 1.91329e+07 -0.00407621 0.00525791 -0.00232545 0.00405451 0.00532777 0.000479152 5.64281e-05 1.02538e-05 
500 0.246 85000000 1642.38 125.026 -119.877 2.2573 15097 541.424 2.69745e+08 1.81895e+07 -0.00363745 0.0049589 -0.00154546 0.00396564 0.005295 0.000457034 5.53003e-05 1.01414e-05 
500 0.246 87500000 1666.37 113.73 -119.246 2.2299 14932.7 550.003 2.6394e+08 2.06422e+07 -0.0040755 0.00470271 -0.000625331 0.00381581 0.00525186 0.000437856 5.60388e-05 9.40748e-06 
