L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std
200 0.37 4000000 17 0 -912.633 0 832900 0 6.93722e+11 0 0.536839 0 0.641524 0 0.699749 0 0.489649 0 
200 0.37 4400000 37 14.1421 -892.429 14.2867 796838 25499.7 6.36251e+11 4.06383e+10 0.474981 0.0437408 0.672581 0.0219609 0.682763 0.0120111 0.466454 0.0164014 
200 0.37 4800000 35.6667 9.49074 -908.89 16.4733 826896 29855.1 6.86431e+11 4.91191e+10 0.51643 0.0446732 0.649162 0.0240825 0.695839 0.0133455 0.484726 0.0184969 
200 0.37 5200000 33 7.48331 -902.712 13.4637 815615 24430 6.67614e+11 4.02825e+10 0.539448 0.0389869 0.621591 0.0299398 0.687045 0.0125769 0.472663 0.0173659 
200 0.37 5600000 32.2 6.02926 -887.677 17.2297 789455 30486.6 6.27886e+11 4.79708e+10 0.550168 0.03263 0.606851 0.0273402 0.680015 0.0118649 0.463124 0.0163038 
200 0.37 6000000 31.3333 5.08629 -893.778 15.4005 800263 27254.1 6.44877e+11 4.28793e+10 0.523842 0.0362895 0.62854 0.0301842 0.682841 0.0102186 0.466899 0.0140168 
200 0.37 6400000 27 5.9247 -898.131 13.8019 807973 24427 6.56997e+11 3.84285e+10 0.525045 0.0311252 0.636519 0.0269063 0.692678 0.0126353 0.48092 0.0176878 
200 0.37 6800000 26 5.26783 -901.515 12.4846 813977 22099 6.66465e+11 3.47716e+10 0.541453 0.0312616 0.621052 0.0276332 0.692804 0.0110565 0.480956 0.0154769 
200 0.37 7200000 25.2222 4.73958 -899.473 11.2632 810193 19964.8 6.60001e+11 3.15032e+10 0.55359 0.030052 0.604637 0.029032 0.687761 0.0109176 0.474089 0.0152045 
200 0.37 7600000 25.6 4.28065 -894.415 11.2152 801236 19876.3 6.4593e+11 3.13379e+10 0.553977 0.0270493 0.601663 0.0262807 0.683112 0.0113359 0.467802 0.0156307 
200 0.37 8000000 24.8182 3.96585 -903.091 13.1291 817469 23791.7 6.74482e+11 3.94046e+10 0.555896 0.0257931 0.604765 0.024074 0.687826 0.0113359 0.474381 0.0156307 
200 0.37 8400000 26.1667 3.85471 -899.576 12.4967 811111 22642.8 6.64053e+11 3.74756e+10 0.557427 0.0226509 0.604452 0.0220699 0.688089 0.0104824 0.474638 0.0144432 
200 0.37 8800000 26.6923 3.59386 -897.095 11.7791 806583 21349 6.56501e+11 3.53456e+10 0.537877 0.0281063 0.617429 0.0238845 0.688216 0.0104824 0.474722 0.0144432 
200 0.37 9200000 25.5714 3.50759 -899.461 11.173 810778 20232.2 6.63092e+11 3.34299e+10 0.539467 0.0261437 0.618189 0.0221906 0.689645 0.00909969 0.476641 0.012518 
200 0.37 9600000 25.6667 3.27505 -901.859 10.6824 815062 19331.5 6.69932e+11 3.18933e+10 0.52547 0.0278974 0.627473 0.02257 0.689156 0.00909969 0.475901 0.012518 
200 0.37 10000000 24.75 3.19607 -900.411 10.1124 812377 18308.8 6.6532e+11 3.02316e+10 0.501176 0.0419529 0.639 0.026837 0.688452 0.00804003 0.474879 0.0110766 
200 0.37 10400000 25.7059 3.14776 -898.423 9.71102 808767 17584 6.59361e+11 2.90345e+10 0.512557 0.0419529 0.625398 0.026837 0.686121 0.00804003 0.471708 0.0110766 
200 0.37 10800000 24.7778 3.1067 -901.615 9.68176 814596 17546.7 6.69109e+11 2.90117e+10 0.517658 0.0403995 0.623649 0.0279021 0.687892 0.00725092 0.474142 0.0100365 
200 0.37 11200000 25.2105 2.97318 -903.269 9.31238 817542 16868.6 6.73781e+11 2.78584e+10 0.504148 0.0403995 0.633526 0.0279021 0.689914 0.00716619 0.476952 0.00989389 
