L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std Mag1 Mag1_std eig1 eig1_std eig2 eig2_std eig3 eig3_std R_g_2_trace R_g_2_trace_std R_g_2_direct R_g_2_direct_std asphericity asphericity_std
300 0.26 18000000 459 0 -87.5622 0 7667.13 0 5.87849e+07 0 0.0836751 0 -0.107743 0 0.01861 0 0.000346332 0 0.136418 0 9.40133 0 14.3375 0 48.3294 0 72.0683 0 72.0683 0 0.259463 0 
300 0.26 18900000 586 89.8026 -97.9108 7.31757 9693.61 1432.94 9.80728e+07 2.77807e+07 0.0124447 0.0503675 -0.0482906 0.0420389 0.0110952 0.00531378 0.000179575 0.000117915 0.0981272 0.027076 21.9981 8.90724 33.501 13.5506 3325.04 2316.98 3380.54 2339.44 3380.54 2339.44 0.610358 0.24812 
300 0.26 19800000 505.667 88.8061 -76.1496 18.4254 6817.26 2535.39 6.57596e+07 3.22351e+07 0.0467712 0.0437384 -0.00568063 0.0446751 0.0139465 0.00423907 0.000248415 9.66372e-05 0.112143 0.0213728 16.2875 7.54996 25.901 10.9597 2264.13 1770.96 2306.32 1789.34 2306.32 1789.34 0.649272 0.168437 
300 0.26 20700000 599.5 105.07 -83.6107 15.2551 7921.61 2128.51 8.08742e+07 2.74924e+07 0.0368666 0.0339067 0.013011 0.0372116 0.0116659 0.00374285 0.000192129 8.73449e-05 0.101471 0.0185032 12.999 6.33832 26.1383 8.22235 1734.9 1405.08 1774.04 1418.97 1774.04 1418.97 0.62951 0.127482 
300 0.26 21600000 735 147.491 -77.9734 13.2046 6951.67 1911.07 6.65866e+07 2.5437e+07 0.0100194 0.0362271 0.0342537 0.0353159 0.0140718 0.00368732 0.000265997 9.61656e-05 0.111964 0.0175267 11.1121 5.34415 27.3174 6.66189 1421.98 1158.38 1460.41 1169.32 1460.41 1169.32 0.616194 0.102679 
300 0.26 22500000 662.333 139.668 -75.0557 11.3216 6402.43 1669.62 5.77169e+07 2.26913e+07 0.00859504 0.0302173 0.00928632 0.0372236 0.0139522 0.0030747 0.000251386 8.12403e-05 0.112563 0.0146158 10.7316 4.46698 25.5503 5.7812 1196.08 987.099 1232.36 996.423 1232.36 996.423 0.571264 0.0948878 
300 0.26 23400000 594.143 135.342 -76.0481 9.74764 6448.43 1431.74 5.59314e+07 1.95198e+07 0.00369905 0.0262942 0.0038966 0.0322938 0.0121688 0.00310996 0.000215782 7.70425e-05 0.101957 0.0159177 10.8537 3.83051 24.9934 4.98206 1028.77 860.148 1064.62 868.082 1064.62 868.082 0.495761 0.107244 
300 0.26 24300000 548 126.045 -77.8133 8.68754 6658.7 1268.12 5.72032e+07 1.71212e+07 -0.00911802 0.0259438 -0.00424175 0.0292646 0.0123371 0.00272577 0.000211643 6.75233e-05 0.103744 0.014028 10.8561 3.3517 27.8554 5.11572 2127 1273.5 2165.71 1279.77 2165.71 1279.77 0.55657 0.109733 
300 0.26 25200000 647.444 146.093 -74.9141 8.19175 6216.07 1201.98 5.16424e+07 1.60966e+07 -0.00945332 0.0230633 -0.00476757 0.0260177 0.0109916 0.00273489 0.000188133 6.39828e-05 0.093894 0.0155476 10.3967 3.01061 27.6363 4.55199 1909.83 1150.37 1947.86 1155.97 1947.86 1155.97 0.559887 0.0975903 
300 0.26 26100000 624.8 133.227 -74.7205 7.37486 6127.04 1085.08 4.93145e+07 1.46543e+07 -0.00559869 0.0210767 -0.00320101 0.023463 0.00998898 0.0026388 0.000169413 6.02609e-05 0.0876113 0.0166122 9.88239 2.91179 25.6967 4.49107 1728.49 1049.53 1764.06 1054.88 1764.06 1054.88 0.570506 0.0884072 
300 0.26 27000000 715.182 148.645 -74.0013 6.73939 5975.81 1030.9 4.66426e+07 1.42224e+07 -0.005553 0.0200013 -0.00966349 0.0222022 0.00958496 0.00263506 0.000156806 5.60857e-05 0.086416 0.0166122 9.5882 2.91179 26.1369 4.10431 1592.55 962.88 1628.27 967.684 1628.27 967.684 0.576442 0.0805692 
300 0.26 27900000 859.167 232.541 -77.3963 6.98071 6574.95 1078.96 5.71999e+07 1.60235e+07 -0.00306726 0.0177244 -0.0166651 0.0214276 0.0095667 0.00222947 0.000151049 5.17065e-05 0.0872794 0.0138468 9.45248 2.45802 27.8387 4.09993 2379.24 1160.33 2416.53 1164.65 2416.53 1164.65 0.610515 0.0807389 
300 0.26 28800000 865.462 232.541 -76.3428 6.52274 6381.33 1013.19 5.40665e+07 1.50942e+07 -0.00664095 0.0168272 -0.0212634 0.0205854 0.00946896 0.00222947 0.000144724 4.8911e-05 0.087572 0.0138468 9.07522 2.45802 27.0937 3.85165 2201.66 1084.57 2237.83 1088.68 2237.83 1088.68 0.595858 0.0758468 
