L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std Mag1 Mag1_std eig1 eig1_std eig2 eig2_std eig3 eig3_std R_g_2_trace R_g_2_trace_std R_g_2_direct R_g_2_direct_std asphericity asphericity_std
500 0.268 50000000 397 0 -93.5991 0 8760.79 0 7.67514e+07 0 -0.0716775 0 -0.0504239 0 0.00768023 0 5.89859e-05 0 0.0876369 0 17.1955 0 41.7309 0 59.0119 0 117.938 0 117.938 0 0.0952312 0 
500 0.268 52500000 807 289.914 -148.3 38.6796 24985.2 11472.4 8.87491e+08 5.73279e+08 -0.0395576 0.0227122 -0.0267611 0.0167321 0.00387258 0.00269242 2.94951e-05 2.08532e-05 0.0478471 0.0281356 14.5719 1.85517 47.417 4.02063 97.2494 27.038 159.238 29.2035 159.238 29.2035 0.195212 0.0706967 
500 0.268 55000000 618.333 247.155 -155.001 26.3604 26109.9 7703.19 8.59745e+08 3.82857e+08 -0.0126736 0.0266664 -0.0150892 0.0146714 0.00316735 0.00188504 2.06923e-05 1.56502e-05 0.0458699 0.0188264 12.5845 2.04027 44.3789 3.65209 92.5559 18.4282 149.519 21.0241 149.519 21.0241 0.213406 0.049417 
500 0.268 57500000 754.5 219.697 -155.88 19.7849 25864.3 5781.31 8.02657e+08 2.91368e+08 -0.0168601 0.0203258 -0.0185726 0.0114096 0.00280247 0.00144867 1.62484e-05 1.23525e-05 0.0447339 0.0141541 12.6322 1.53076 44.0036 2.75829 105.165 17.6144 161.801 19.0199 161.801 19.0199 0.24839 0.0478704 
500 0.268 60000000 769.4 176.262 -155.818 15.8281 25532 4634.59 7.59279e+08 2.36301e+08 -0.0184593 0.0163234 -0.0276233 0.0122003 0.0031803 0.0012072 1.7401e-05 9.93561e-06 0.0494862 0.0120948 13.3979 1.40309 48.3229 4.44914 615.842 456.981 677.563 461.563 677.563 461.563 0.381198 0.124808 
500 0.268 62500000 1139 367.984 -153.643 13.3387 24673.6 3940.85 7.01967e+08 2.03749e+08 -0.0235495 0.0143746 -0.0161781 0.0145783 0.00333125 0.00101539 1.72834e-05 8.28037e-06 0.0518921 0.0103155 20.8058 6.86284 74.1814 23.8948 1769.34 1119.74 1864.32 1149.61 1864.32 1149.61 0.468041 0.130775 
500 0.268 65000000 1136.43 315.424 -158.882 12.4197 26323.2 3707.1 7.8911e+08 1.92377e+08 -0.0144389 0.0149317 -0.00954747 0.0139222 0.00321711 0.000876729 1.57304e-05 7.24163e-06 0.0516678 0.0088443 22.653 6.12598 77.4117 20.6985 3582.09 1933.34 3682.15 1950.23 3682.15 1950.23 0.540229 0.130504 
500 0.268 67500000 1137.5 275.997 -151.886 12.6857 24356.7 3729.03 7.04492e+08 1.86011e+08 -0.0119979 0.0132632 -0.0112058 0.0122803 0.00288327 0.000828262 1.38014e-05 6.58833e-06 0.0481312 0.0084162 21.2107 5.52741 71.9155 18.8267 3158.87 1737.38 3252 1753.25 3252 1753.25 0.538774 0.114199 
500 0.268 70000000 1081 251.048 -144.251 13.3776 22419.1 3784.75 6.31533e+08 1.79081e+08 -0.00915103 0.0120912 -0.00677988 0.0116862 0.00267459 0.000762068 1.23802e-05 6.00763e-06 0.046306 0.00767643 20.8633 4.92415 69.2407 16.9238 2828.79 1575.38 2918.89 1589.78 2918.89 1589.78 0.521493 0.10281 
500 0.268 72500000 1035.4 230.047 -142.086 12.2138 21680.2 3477.64 5.90971e+08 1.65703e+08 -0.0138885 0.0117737 -0.00213123 0.0114048 0.00288431 0.000714136 1.34192e-05 5.49598e-06 0.0485832 0.00723868 21.7039 4.50291 69.6549 15.2365 3532.68 1567.22 3624.04 1579.46 3624.04 1579.46 0.56628 0.121705 
500 0.268 75000000 1219.91 273.287 -141.202 11.1354 21301.9 3182 5.65148e+08 1.52638e+08 -0.0170175 0.0111113 -0.00453239 0.0106177 0.00290831 0.000649618 1.31003e-05 5.00558e-06 0.0492675 0.00661288 20.6201 4.22197 66.7485 15.035 4994.12 1992.87 5081.49 1998.19 5081.49 1998.19 0.605052 0.121705 
500 0.268 77500000 1261.67 270.646 -143.454 10.4328 21885.2 2969.82 5.848e+08 1.41177e+08 -0.0170785 0.0101856 0.00116369 0.0111567 0.00303163 0.000607075 1.36133e-05 4.61466e-06 0.0506821 0.00621127 20.0802 3.9045 86.7427 23.1111 5668.42 2232.48 5775.24 2249.06 5775.24 2249.06 0.632119 0.117892 
500 0.268 80000000 1219.46 270.646 -144.104 9.65045 21976.6 2742.77 5.80769e+08 1.30375e+08 -0.0136673 0.00995689 -0.00332891 0.0111664 0.00310765 0.000565116 1.38091e-05 4.26384e-06 0.0516606 0.00581005 19.4987 3.70546 83.1449 21.6115 7481.87 2496.86 7584.51 2501.26 7584.51 2501.26 0.660004 0.117892 
500 0.268 82500000 1193.57 240.396 -145.169 9.01974 22213 2557.03 5.84957e+08 1.2113e+08 -0.00597864 0.0131332 -0.00659159 0.010835 0.00368802 0.000766893 2.18352e-05 8.68864e-06 0.0555409 0.00656412 19.3556 3.3895 79.4125 20.3876 6965.55 2371.29 7064.32 2376.08 7064.32 2376.08 0.654175 0.103093 
