L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std Mag1 Mag1_std eig1 eig1_std eig2 eig2_std eig3 eig3_std R_g_2_trace R_g_2_trace_std R_g_2_direct R_g_2_direct_std asphericity asphericity_std
400 0.275 32000000 579 0 -85.3151 0 7278.67 0 5.2979e+07 0 0.0916423 0 0.0194054 0 0.00877488 0 7.69985e-05 0 0.0936743 0 9.58776 0 22.3593 0 70.7629 0 102.71 0 102.71 0 0.296152 0 
400 0.275 33600000 1076 351.432 -87.1096 1.26893 7591.31 221.072 5.77257e+07 3.35645e+06 0.0482989 0.0306484 0.00575476 0.00965247 0.00443089 0.00307166 3.8503e-05 2.72204e-05 0.0514982 0.029823 10.654 0.753968 20.9272 1.01266 101.713 21.8854 133.295 21.6267 133.295 21.6267 0.40402 0.0762744 
400 0.275 35200000 763.667 346.303 -97.8043 8.77305 9796.58 1806.62 1.05765e+08 3.92874e+07 0.0608261 0.0228495 -0.0375725 0.035957 0.0105565 0.00540454 0.000199067 0.00013235 0.084673 0.0336006 12.0423 1.23995 21.7858 0.973264 78.2953 24.0517 112.123 22.5098 112.123 22.5098 0.283572 0.110714 
400 0.275 36800000 665 273.422 -106.325 9.88641 11695.9 2131.08 1.5496e+08 5.18011e+07 0.0138096 0.0441768 -0.00761694 0.0374201 0.0136561 0.00486166 0.000281033 0.000122032 0.101382 0.0290596 10.8206 1.40864 21.9147 0.738437 109.148 32.2385 141.883 30.8101 141.883 30.8101 0.377046 0.115965 
400 0.275 38400000 620.2 222.377 -105.649 7.93217 11476.3 1716.13 1.46432e+08 4.2137e+07 0.00971767 0.0355305 -0.0180352 0.0313528 0.0116468 0.0042845 0.000227432 0.000108763 0.0931211 0.0243936 9.78775 1.45715 22.7319 0.939776 118 26.9786 150.519 25.83 150.519 25.83 0.413981 0.0984784 
400 0.275 40000000 613 185.431 -99.7204 8.54319 10382.1 1744.44 1.26046e+08 3.97409e+07 0.0151152 0.0300159 -0.0231404 0.0265397 0.0103958 0.00374859 0.000192385 9.61165e-05 0.0883261 0.0207939 10.0822 1.24369 23.471 1.0337 105.332 25.2818 138.885 24.0024 138.885 24.0024 0.362766 0.0944485 
400 0.275 41600000 608.429 158.997 -97.2217 7.67945 9864.88 1570.04 1.14571e+08 3.56819e+07 0.00554474 0.027211 -0.0119991 0.0249777 0.00972496 0.00327256 0.000169542 8.50566e-05 0.0864933 0.0179039 9.34995 1.26334 26.0387 2.53703 106.537 21.6988 141.926 20.7651 141.926 20.7651 0.362178 0.0809576 
400 0.275 43200000 878 287.993 -101.632 7.88495 10826.5 1642.06 1.38783e+08 3.85714e+07 0.0127794 0.0247527 -0.000712868 0.0242717 0.00977831 0.00286392 0.000161232 7.48294e-05 0.0882762 0.0157545 12.3684 3.03218 43.1184 16.13 2324.64 2074.94 2380.13 2093.73 2380.13 2093.73 0.437868 0.100154 
400 0.275 44800000 948.111 264.391 -102.543 7.06125 10963.8 1465.34 1.3953e+08 3.42929e+07 0.0135368 0.0220139 -0.00669549 0.0223 0.00906521 0.00263299 0.000144572 6.83444e-05 0.0849087 0.0143594 12.6507 2.70838 40.9496 14.4828 2084.9 1858.19 2138.5 1874.98 2138.5 1874.98 0.446787 0.089422 
400 0.275 46400000 911.4 240.487 -100.686 6.59465 10572.7 1381.46 1.30551e+08 3.30016e+07 0.0119972 0.0198663 -0.00937781 0.0202307 0.00827139 0.00337035 0.000130242 8.8464e-05 0.0797749 0.0172569 14.1814 2.83732 41.9137 13.6788 1888.43 1682.72 1944.53 1697.49 1944.53 1697.49 0.419665 0.0844928 
400 0.275 48000000 879.909 220.824 -101.195 6.51729 10638.3 1381.46 1.3028e+08 3.30016e+07 0.00477971 0.0193269 -0.00992818 0.0193298 0.00795402 0.00337035 0.000120479 8.8464e-05 0.078808 0.0172569 13.4926 2.66169 40.238 13.6788 1732.26 1586.32 1785.99 1600.92 1785.99 1600.92 0.436598 0.07849 
