L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std Mag1 Mag1_std eig1 eig1_std eig2 eig2_std eig3 eig3_std R_g_2_trace R_g_2_trace_std R_g_2_direct R_g_2_direct_std asphericity asphericity_std
200 0.28 8000000 619 0 -58.1631 0 3382.95 0 1.14444e+07 0 -0.0232645 0 -0.0492254 0 0.00296438 0 8.78752e-06 0 0.0544461 0 5.23502 0 17.7587 0 2812.06 0 2835.06 0 2835.06 0 0.975831 0 
200 0.28 8400000 503 82.0244 -59.826 1.17582 3581.92 140.689 1.28697e+07 1.00787e+06 -0.0684741 0.031968 -0.0381765 0.00781277 0.00831214 0.00378144 9.76902e-05 6.28637e-05 0.0856608 0.0220722 11.3472 4.32194 935.406 648.875 3281.3 331.799 4228.05 984.996 4228.05 984.996 0.653329 0.228044 
200 0.28 8800000 605.667 100.086 -60.8801 1.16416 3710.46 140.757 1.38269e+07 1.03069e+06 -0.0154309 0.0482693 -0.0492539 0.0104372 0.00998063 0.00286551 0.000124247 4.71862e-05 0.0955746 0.0167942 8.20958 3.85549 630.631 499.052 2213.52 899.457 2852.37 1301.11 2852.37 1301.11 0.588926 0.160866 
200 0.28 9200000 528.5 100.502 -65.5724 4.15633 4368.84 579.862 2.04317e+07 5.77188e+06 -0.0283187 0.0378834 -0.0221404 0.0247514 0.0094833 0.00219187 0.00010915 3.77274e-05 0.0940294 0.0126665 7.7591 2.91782 475.205 397.757 1671.7 821.738 2154.67 1147.75 2154.67 1147.75 0.54013 0.127836 
200 0.28 9600000 540.6 81.1269 -72.9204 7.36554 5588.64 1185.56 3.82607e+07 1.66018e+07 -0.0177325 0.0317514 0.0321384 0.0524313 0.0201333 0.00968567 0.00087441 0.000685134 0.125317 0.0297624 7.25209 2.3779 382.079 328.926 1354.45 716.019 1743.78 989.018 1743.78 989.018 0.553584 0.102975 
200 0.28 10000000 560.333 69.9645 -70.7795 6.44159 5258.7 1032.85 3.40547e+07 1.43577e+07 0.00104524 0.0315269 -0.000161194 0.0527109 0.0226354 0.00838837 0.000934551 0.000573579 0.135676 0.0265437 6.80312 2.02352 320.095 279.885 1150.65 625.012 1477.55 859.267 1477.55 859.267 0.581668 0.0895601 
200 0.28 10400000 533.571 64.8864 -68.4015 5.94412 4926.09 937.331 3.04165e+07 1.27592e+07 -0.000478657 0.0270598 0.0124194 0.0466579 0.0205189 0.00745227 0.000809778 0.000505028 0.128926 0.0235943 7.04203 1.74849 282.269 242.444 1301.56 553.641 1590.87 743.948 1590.87 743.948 0.62969 0.0887108 
200 0.28 10800000 532.5 56.7844 -65.9423 5.68711 4607.13 872.747 2.73192e+07 1.15342e+07 -0.000656736 0.0236779 0.0103476 0.0408717 0.0179566 0.00694727 0.000708556 0.000451929 0.113382 0.0252517 6.64355 1.57469 469.561 275.129 1909.89 747.325 2386.1 988.477 2386.1 988.477 0.610674 0.0796338 
200 0.28 11200000 485.444 67.2007 -66.0206 5.05574 4588.77 775.969 2.64759e+07 1.02834e+07 -0.000957885 0.021049 0.0235704 0.0384098 0.0178218 0.00617666 0.000660977 0.000404212 0.115161 0.0225085 6.54172 1.40301 418.841 249.191 2221.52 726.361 2646.9 912.404 2646.9 912.404 0.652612 0.08108 
200 0.28 11600000 459.6 70.1328 -64.285 4.83892 4366.72 729.452 2.43892e+07 9.46438e+06 0.0115948 0.0223761 0.0258196 0.0346346 0.0178036 0.00722157 0.000625993 0.000439872 0.116926 0.025894 6.24286 1.29415 377.552 227.667 2004.9 745.88 2388.7 922.049 2388.7 922.049 0.648332 0.0730849 
