L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std Mag1 Mag1_std eig1 eig1_std eig2 eig2_std eig3 eig3_std R_g_2_trace R_g_2_trace_std R_g_2_direct R_g_2_direct_std asphericity asphericity_std
400 0.279 32000000 1601 0 -116.315 0 13529.2 0 1.8304e+08 0 -0.0515564 0 -0.0577232 0 0.00599003 0 3.58804e-05 0 0.0773953 0 10.8501 0 24.7683 0 221.348 0 256.966 0 256.966 0 0.629596 0 
400 0.279 33600000 1303 210.718 -95.3055 14.8561 9524.54 2831.74 1.06754e+08 5.39421e+07 -0.0353822 0.0114368 -0.0305357 0.0192245 0.00318509 0.00198339 1.80125e-05 1.26345e-05 0.0484465 0.0204699 14.3933 2.50546 25.016 0.175209 152.438 48.7267 191.847 46.046 191.847 46.046 0.435448 0.137283 
400 0.279 35200000 1163.67 180.767 -112.867 17.4269 13650 3861.4 2.31055e+08 1.07674e+08 -0.0018 0.0284601 -0.0186657 0.0160682 0.00355615 0.00135652 1.81667e-05 8.42397e-06 0.0541514 0.0144196 14.0155 1.69856 30.0822 4.13813 128.413 37.9477 172.511 34.5194 172.511 34.5194 0.353954 0.113154 
400 0.279 36800000 1135 137.83 -111.458 13.127 13112.2 2933.27 2.06346e+08 8.35423e+07 -0.00981896 0.0224464 0.00572848 0.0243216 0.00451075 0.00131093 2.7221e-05 1.00699e-05 0.0620823 0.0128115 14.5624 1.35912 34.0644 4.6396 118.574 29.7089 167.201 26.2948 167.201 26.2948 0.309435 0.0932128 
400 0.279 38400000 989.8 170.366 -124.87 15.9429 16863.3 4094.3 3.68187e+08 1.59439e+08 0.0233975 0.0347149 0.0317307 0.0303229 0.0121773 0.0069369 0.00038889 0.000323587 0.0910632 0.027874 14.7777 1.10422 31.0766 4.57363 104.474 26.906 150.328 25.8894 150.328 25.8894 0.275266 0.0805899 
400 0.279 40000000 1340.33 350.072 -118.55 14.4841 15312.9 3693.81 3.16351e+08 1.41041e+08 0.0249642 0.0289644 0.0112829 0.0314158 0.0117058 0.00579675 0.000338641 0.000273529 0.0920007 0.0232441 13.8039 1.27944 28.1817 4.63792 134.598 35.4815 176.583 32.2475 176.583 32.2475 0.36134 0.103365 
400 0.279 41600000 1222.43 319.3 -116.38 12.5765 14651.5 3224.8 2.87461e+08 1.23816e+08 0.0342037 0.026259 0.0130037 0.0269749 0.0112593 0.00498582 0.00030078 0.000237059 0.0920902 0.0199237 12.77 1.45567 30.2585 4.41596 131.176 30.5773 174.204 27.7284 174.204 27.7284 0.356505 0.0887112 
400 0.279 43200000 1151 287.266 -116.196 11.0058 14470.5 2826.77 2.73322e+08 1.09143e+08 0.0341413 0.0229767 0.00871727 0.0239412 0.0100505 0.00450674 0.000263498 0.000210338 0.0855618 0.0184718 13.3215 1.37422 33.1553 4.71938 127.824 26.9383 174.3 24.2625 174.3 24.2625 0.335433 0.0800858 
400 0.279 44800000 1325.67 303.844 -113.396 10.1328 13782.7 2595.02 2.50571e+08 9.93592e+07 0.0280654 0.0212119 0.00850332 0.021282 0.00898578 0.00412984 0.000234245 0.000188991 0.0784588 0.0177325 13.9965 1.37736 32.9417 4.19984 675.762 517.156 722.7 517.486 722.7 517.486 0.405996 0.0974348 
400 0.279 46400000 1293.2 275.189 -112.207 9.18905 13434.8 2358.72 2.3613e+08 9.04666e+07 0.0258581 0.0209275 0.00762556 0.0191719 0.0080908 0.00411739 0.00021082 0.000171537 0.0712128 0.0203548 13.3932 1.36535 34.382 5.28517 620.11 468.425 667.885 468.632 667.885 468.632 0.396745 0.0881294 
