L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std Mag1 Mag1_std eig1 eig1_std eig2 eig2_std eig3 eig3_std R_g_2_trace R_g_2_trace_std R_g_2_direct R_g_2_direct_std asphericity asphericity_std
200 0.305 8000000 53 0 -96.9172 0 9392.95 0 8.82275e+07 0 0.127312 0 0.0642257 0 0.0203332 0 0.000413439 0 0.142595 0 4.38911 0 11.7052 0 4878.01 0 4894.1 0 4894.1 0 0.990161 0 
200 0.305 8400000 488 307.591 -86.7651 7.17866 7631.24 1245.71 6.13395e+07 1.90127e+07 0.0866354 0.0287624 0.0803317 0.0113886 0.0158728 0.00315395 0.000271842 0.000100124 0.124712 0.0126449 3.81585 0.405352 56.5201 31.6889 3632.07 881.008 3692.41 849.725 3692.41 849.725 0.934665 0.0392415 
200 0.305 8800000 395 218.669 -85.4397 4.9066 7372.16 856.994 5.65521e+07 1.32642e+07 0.0503899 0.0352634 0.121926 0.0348002 0.0247689 0.00756179 0.000785039 0.000424307 0.151909 0.0237526 5.0402 1.03555 42.7385 23.9359 3579.51 588.905 3627.29 568.973 3627.29 568.973 0.949995 0.0290013 
200 0.305 9200000 335.5 171.906 -89.0469 4.82713 8022.56 854.624 6.72829e+07 1.36135e+07 0.0263147 0.0336776 0.0888422 0.0387575 0.0191307 0.00748371 0.000590007 0.000360276 0.125701 0.0288531 4.4893 0.911493 42.0266 17.9625 2792.94 811.848 2839.46 804.74 2839.46 804.74 0.900838 0.0478059 
200 0.305 9600000 283.8 145.091 -96.7995 7.93695 9685.12 1636.69 1.07195e+08 3.73231e+07 0.0515413 0.0351423 0.114949 0.0388153 0.0295778 0.0110976 0.00149064 0.000855557 0.15399 0.0342492 4.20073 0.773528 35.3723 15.5538 2238.51 817.154 2278.08 816.447 2278.08 816.447 0.766939 0.125722 
200 0.305 10000000 245.333 125.905 -156.468 54.8693 42545.9 30028.6 7.22047e+09 6.49358e+09 0.121054 0.0698875 0.144324 0.0420162 0.0753813 0.0428232 0.0166853 0.0138891 0.220279 0.0669062 3.97733 0.676097 30.0641 13.8377 2051.45 702.046 2085.49 702.72 2085.49 702.72 0.802951 0.109805 
200 0.305 10400000 230.429 108.797 -194.233 58.6035 61766.9 31291.5 1.06692e+10 6.41673e+09 0.168859 0.0744801 0.171985 0.0441908 0.110593 0.0490921 0.0291011 0.0165486 0.269857 0.0734555 3.81735 0.598139 26.486 12.3148 1759.62 659.626 1789.92 661.578 1789.92 661.578 0.701603 0.1329 
200 0.305 10800000 206.75 97.7404 -253.167 75.2893 109441 52329.7 3.38845e+10 2.243e+10 0.213938 0.0776225 0.208346 0.0514973 0.158595 0.06214 0.0560436 0.029066 0.324036 0.0818505 3.56399 0.574531 23.5555 11.1187 1540.45 612.501 1567.57 615.111 1567.57 615.111 0.630311 0.134052 
200 0.305 11200000 186.111 89.0327 -300.432 80.4025 148440 59292.5 5.36748e+10 2.73067e+10 0.255287 0.0792497 0.230292 0.0502344 0.197442 0.066275 0.0785148 0.0334122 0.367242 0.0833835 3.42463 0.527324 21.2075 10.1281 1370.03 567.66 1394.66 570.551 1394.66 570.551 0.575988 0.129698 
200 0.305 11600000 176 80.7015 -332.457 103.001 172122 74680.1 6.31495e+10 3.22288e+10 0.283757 0.102402 0.251424 0.0647807 0.226358 0.0880764 0.0943412 0.0444871 0.400275 0.109381 3.27518 0.497923 19.4456 9.26732 1233.6 623.658 1256.32 633.159 1256.32 633.159 0.527068 0.158823 
200 0.305 12000000 173.182 73.4142 -353.771 103.001 185691 74680.1 6.67986e+10 3.22288e+10 0.312234 0.102402 0.260541 0.0647807 0.249427 0.0880764 0.10672 0.0444871 0.426877 0.109381 3.13498 0.497923 18.0838 9.21935 1122.44 623.658 1143.66 633.159 1143.66 633.159 0.499707 0.158823 
200 0.305 12400000 159.5 68.5594 -380.716 96.4797 208424 70506.7 7.8749e+10 3.03991e+10 0.334925 0.0972822 0.279375 0.0597104 0.276841 0.0866655 0.125706 0.0468418 0.454681 0.103804 3.09187 0.447407 16.8637 8.03619 1029.3 552.163 1049.26 560.469 1049.26 560.469 0.460617 0.145592 
200 0.305 12800000 148.846 64.1081 -409.204 96.4797 235782 70506.7 9.71677e+10 3.03991e+10 0.360612 0.0972822 0.287703 0.0597104 0.301518 0.0866655 0.143511 0.0468418 0.479173 0.103804 3.01812 0.447407 15.8568 8.03619 950.484 552.163 969.359 560.469 969.359 560.469 0.428549 0.145592 
200 0.305 13200000 139 60.2803 -430.688 94.7587 254946 74212 1.08376e+11 3.78327e+10 0.379403 0.0929984 0.296157 0.0534867 0.319542 0.0841494 0.155171 0.048541 0.498105 0.0976356 2.92871 0.412172 14.977 7.10619 882.979 492.289 900.885 499.656 900.885 499.656 0.404145 0.135303 
200 0.305 13600000 131.4 56.7641 -450.771 94.7587 273665 74212 1.20285e+11 3.78327e+10 0.396595 0.0929984 0.302225 0.0534867 0.335309 0.0841494 0.165439 0.048541 0.51461 0.0976356 2.87975 0.412172 14.2166 7.10619 824.415 492.289 841.511 499.656 841.511 499.656 0.379766 0.135303 
200 0.305 14000000 125.25 53.5248 -467.357 89.7287 288614 72169.9 1.29206e+11 3.84122e+10 0.40886 0.0859124 0.312219 0.0491533 0.349665 0.0788382 0.175051 0.0463659 0.529426 0.0903155 2.85644 0.36693 13.5214 6.36525 773.172 442.831 789.55 449.432 789.55 449.432 0.358013 0.126009 
200 0.305 14400000 121.706 51.3069 -478.45 89.7287 296946 72169.9 1.32495e+11 3.84122e+10 0.416672 0.0859124 0.319224 0.0491533 0.357298 0.0788382 0.178275 0.0463659 0.539013 0.0903155 2.83035 0.36693 12.9841 6.36525 740.667 442.831 756.482 449.432 756.482 449.432 0.390621 0.126009 
200 0.305 14800000 116.778 47.9282 -486.755 81.8288 302356 65446.2 1.33773e+11 3.44145e+10 0.417508 0.0768005 0.331241 0.0472293 0.363735 0.0713229 0.180809 0.0415701 0.547283 0.0820268 2.79275 0.331642 12.4786 5.74277 711.774 397.861 727.045 403.818 727.045 403.818 0.420125 0.126392 
200 0.305 15200000 112.158 46.3004 -494.962 81.8288 308181 65446.2 1.35711e+11 3.44145e+10 0.421371 0.0768005 0.338885 0.0472293 0.369225 0.0713229 0.182822 0.0415701 0.554486 0.0820268 2.79065 0.331642 12.0149 5.74277 691.757 397.861 706.562 403.818 706.562 403.818 0.447687 0.126392 
200 0.305 15600000 107.1 51.8512 -495.418 101.452 305477 80550.6 1.32154e+11 4.24683e+10 0.421928 0.0953404 0.347769 0.062307 0.373458 0.0889395 0.183982 0.0514129 0.560447 0.103416 2.774 0.392471 11.5704 6.81535 788.838 468.925 803.183 475.832 803.183 475.832 0.474986 0.169603 
200 0.305 16000000 107.1 51.8512 -495.418 101.452 305477 80550.6 1.32154e+11 4.24683e+10 0.421928 0.0953404 0.347769 0.062307 0.373458 0.0889395 0.183982 0.0514129 0.560447 0.103416 2.774 0.392471 11.5704 6.81535 788.838 468.925 803.183 475.832 803.183 475.832 0.474986 0.169603 
200 0.305 16400000 105.455 51.8512 -502.306 101.452 307367 80550.6 1.2982e+11 4.24683e+10 0.424233 0.0953404 0.361154 0.062307 0.380211 0.0889395 0.185488 0.0514129 0.570324 0.103416 2.80756 0.392471 10.9256 6.81535 741.951 468.925 755.684 475.832 755.684 475.832 0.47768 0.169603 
200 0.305 16800000 105.455 51.8512 -502.306 101.452 307367 80550.6 1.2982e+11 4.24683e+10 0.424233 0.0953404 0.361154 0.062307 0.380211 0.0889395 0.185488 0.0514129 0.570324 0.103416 2.80756 0.392471 10.9256 6.81535 741.951 468.925 755.684 475.832 755.684 475.832 0.47768 0.169603 
200 0.305 17200000 101.417 43.5197 -510.122 85.602 311505 67350.7 1.29822e+11 3.54542e+10 0.42272 0.0794536 0.379578 0.0594904 0.390673 0.0757639 0.191357 0.0433698 0.582057 0.0884089 2.76297 0.327214 10.3648 5.78511 680.603 403.068 693.73 408.921 693.73 408.921 0.443152 0.144293 
200 0.305 17600000 101.417 43.5197 -510.122 85.602 311505 67350.7 1.29822e+11 3.54542e+10 0.42272 0.0794536 0.379578 0.0594904 0.390673 0.0757639 0.191357 0.0433698 0.582057 0.0884089 2.76297 0.327214 10.3648 5.78511 680.603 403.068 693.73 408.921 693.73 408.921 0.443152 0.144293 
200 0.305 18000000 95.8462 43.5197 -522.215 85.602 322102 67350.7 1.35901e+11 3.54542e+10 0.422172 0.0794536 0.395906 0.0594904 0.40092 0.0757639 0.19784 0.0433698 0.592931 0.0884089 2.70912 0.327214 9.80091 5.78511 628.716 403.068 641.226 408.921 641.226 408.921 0.417689 0.144293 
200 0.305 18400000 95.8462 43.5197 -522.215 85.602 322102 67350.7 1.35901e+11 3.54542e+10 0.422172 0.0794536 0.395906 0.0594904 0.40092 0.0757639 0.19784 0.0433698 0.592931 0.0884089 2.70912 0.327214 9.80091 5.78511 628.716 403.068 641.226 408.921 641.226 408.921 0.417689 0.144293 
200 0.305 18800000 91.1429 38.4962 -530.434 75.7447 328107 59740.3 1.37983e+11 3.13144e+10 0.432702 0.0687273 0.398916 0.0540436 0.409164 0.0671591 0.202752 0.0386421 0.601904 0.077975 2.68141 0.290456 9.32337 5.05154 584.192 356.831 596.197 361.948 596.197 361.948 0.392798 0.132174 
200 0.305 19200000 91.1429 38.4962 -530.434 75.7447 328107 59740.3 1.37983e+11 3.13144e+10 0.432702 0.0687273 0.398916 0.0540436 0.409164 0.0671591 0.202752 0.0386421 0.601904 0.077975 2.68141 0.290456 9.32337 5.05154 584.192 356.831 596.197 361.948 596.197 361.948 0.392798 0.132174 
200 0.305 19600000 87.0667 38.4962 -539.89 75.7447 336400 59740.3 1.42501e+11 3.13144e+10 0.441616 0.0687273 0.40273 0.0540436 0.417212 0.0671591 0.207955 0.0386421 0.610306 0.077975 2.66764 0.290456 8.93629 5.05154 545.571 356.831 557.175 361.948 557.175 361.948 0.369277 0.132174 
200 0.305 20000000 87.0667 38.4962 -539.89 75.7447 336400 59740.3 1.42501e+11 3.13144e+10 0.441616 0.0687273 0.40273 0.0540436 0.417212 0.0671591 0.207955 0.0386421 0.610306 0.077975 2.66764 0.290456 8.93629 5.05154 545.571 356.831 557.175 361.948 557.175 361.948 0.369277 0.132174 
200 0.305 20400000 83.9375 34.3519 -542.824 67.2824 337032 52935.3 1.41283e+11 2.75734e+10 0.449324 0.0621139 0.400916 0.0473251 0.419876 0.0596124 0.208245 0.0342001 0.614515 0.0692403 2.63551 0.25775 8.57957 4.47452 511.873 319.472 523.088 324.004 523.088 324.004 0.353345 0.121397 
200 0.305 20800000 83.9375 34.3519 -542.824 67.2824 337032 52935.3 1.41283e+11 2.75734e+10 0.449324 0.0621139 0.400916 0.0473251 0.419876 0.0596124 0.208245 0.0342001 0.614515 0.0692403 2.63551 0.25775 8.57957 4.47452 511.873 319.472 523.088 324.004 523.088 324.004 0.353345 0.121397 
200 0.305 21200000 80.8235 34.3519 -545.531 67.2824 337607 52935.3 1.40052e+11 2.75734e+10 0.459826 0.0621139 0.392329 0.0473251 0.422833 0.0596124 0.208998 0.0342001 0.618701 0.0692403 2.62394 0.25775 8.2815 4.47452 482.126 319.472 493.032 324.004 493.032 324.004 0.337805 0.121397 
200 0.305 21600000 80.8235 34.3519 -545.531 67.2824 337607 52935.3 1.40052e+11 2.75734e+10 0.459826 0.0621139 0.392329 0.0473251 0.422833 0.0596124 0.208998 0.0342001 0.618701 0.0692403 2.62394 0.25775 8.2815 4.47452 482.126 319.472 493.032 324.004 493.032 324.004 0.337805 0.121397 
200 0.305 22000000 81.6111 30.6137 -551.253 60.3323 342224 47307.5 1.42117e+11 2.45223e+10 0.473565 0.0597554 0.375859 0.048246 0.427632 0.053491 0.211794 0.0305836 0.623972 0.0621894 2.62468 0.229339 8.01703 4.01256 455.622 288.885 466.264 292.944 466.264 292.944 0.321048 0.112123 
200 0.305 22400000 81.6111 30.6137 -551.253 60.3323 342224 47307.5 1.42117e+11 2.45223e+10 0.473565 0.0597554 0.375859 0.048246 0.427632 0.053491 0.211794 0.0305836 0.623972 0.0621894 2.62468 0.229339 8.01703 4.01256 455.622 288.885 466.264 292.944 466.264 292.944 0.321048 0.112123 
200 0.305 22800000 78.1053 30.6137 -557.399 60.3323 347705 47307.5 1.45136e+11 2.45223e+10 0.484059 0.0597554 0.363813 0.048246 0.430114 0.053491 0.212519 0.0305836 0.627394 0.0621894 2.60594 0.229339 7.78707 4.01256 431.893 288.885 442.286 292.944 442.286 292.944 0.306512 0.112123 
200 0.305 23200000 78.1053 30.6137 -557.399 60.3323 347705 47307.5 1.45136e+11 2.45223e+10 0.484059 0.0597554 0.363813 0.048246 0.430114 0.053491 0.212519 0.0305836 0.627394 0.0621894 2.60594 0.229339 7.78707 4.01256 431.893 288.885 442.286 292.944 442.286 292.944 0.306512 0.112123 
200 0.305 23600000 76.05 29.396 -561.941 70.1057 351374 56314.7 1.46818e+11 2.85402e+10 0.492789 0.070262 0.351222 0.064391 0.430943 0.0618994 0.211887 0.0366654 0.629434 0.0687267 2.58505 0.227995 7.61167 3.63172 410.528 266.526 420.724 270.164 420.724 270.164 0.293353 0.120091 
200 0.305 24000000 76.05 29.396 -561.941 70.1057 351374 56314.7 1.46818e+11 2.85402e+10 0.492789 0.070262 0.351222 0.064391 0.430943 0.0618994 0.211887 0.0366654 0.629434 0.0687267 2.58505 0.227995 7.61167 3.63172 410.528 266.526 420.724 270.164 420.724 270.164 0.293353 0.120091 
200 0.305 24400000 76.05 29.396 -561.941 70.1057 351374 56314.7 1.46818e+11 2.85402e+10 0.492789 0.070262 0.351222 0.064391 0.430943 0.0618994 0.211887 0.0366654 0.629434 0.0687267 2.58505 0.227995 7.61167 3.63172 410.528 266.526 420.724 270.164 420.724 270.164 0.293353 0.120091 
