L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std Mag1 Mag1_std eig1 eig1_std eig2 eig2_std eig3 eig3_std R_g_2_trace R_g_2_trace_std R_g_2_direct R_g_2_direct_std asphericity asphericity_std
200 0.31 8000000 929 0 -52.9678 0 2805.59 0 7.87133e+06 0 0.00851864 0 0.00224698 0 7.76161e-05 0 6.02426e-09 0 0.00881 0 6.59205 0 23.6961 0 4876.98 0 4907.27 0 4907.27 0 0.981579 0 
200 0.31 8400000 879 35.3553 -64.6009 8.22586 4308.61 1062.8 2.08232e+07 9.15836e+06 0.0414845 0.0233104 0.0459486 0.0309017 0.00682881 0.00477382 9.22114e-05 6.5199e-05 0.0626717 0.0380859 5.48354 0.783831 17.7563 4.20009 2479.09 1695.57 2502.33 1700.55 2502.33 1700.55 0.774695 0.146289 
200 0.31 8800000 633 202.236 -224.545 130.709 101675 79502.2 2.92995e+10 2.39059e+10 -0.168928 0.172502 0.117231 0.0617405 0.142987 0.111218 0.0575534 0.0469169 0.256594 0.16036 5.16157 0.584955 13.501 4.46231 2932.76 1189.52 2951.42 1191.52 2951.42 1191.52 0.847331 0.114143 
200 0.31 9200000 486 198.022 -313.865 124.875 160886 78643.8 5.06238e+10 2.57393e+10 -0.273968 0.158157 0.153859 0.0561284 0.211387 0.102307 0.0865514 0.04323 0.353805 0.146807 4.72569 0.578763 11.3047 3.84946 3487.78 1013.39 3503.81 1013.63 3503.81 1013.63 0.884318 0.0914036 
200 0.31 9600000 392.2 179.262 -363.336 109.261 191702 68687.7 6.03397e+10 2.235e+10 -0.335301 0.137906 0.185086 0.0528804 0.255755 0.0909591 0.106778 0.0390303 0.414684 0.129455 4.37617 0.558667 9.80965 3.35736 3914.1 895.908 3928.29 895.384 3928.29 895.384 0.906729 0.0758206 
200 0.31 10000000 330 159.812 -416.059 102.989 236746 70478 8.58513e+10 2.98205e+10 -0.386868 0.124189 0.213598 0.0511794 0.303545 0.0874569 0.138032 0.043265 0.468327 0.118473 4.07571 0.540346 8.77553 2.95277 4138.99 774.301 4151.84 773.557 4151.84 773.557 0.921688 0.0646428 
200 0.31 10400000 286.714 142.724 -452.811 94.6065 267690 66858.9 1.02949e+11 3.0065e+10 -0.426209 0.112507 0.231011 0.0467367 0.338915 0.0818034 0.161706 0.0430772 0.507478 0.107823 3.99776 0.468743 8.08844 2.60966 4364.32 695.7 4376.4 694.88 4376.4 694.88 0.932315 0.0562748 
200 0.31 10800000 253.25 128.747 -477.662 85.9826 287305 61311.3 1.12617e+11 2.78178e+10 -0.446125 0.100191 0.245304 0.0430247 0.354316 0.0730134 0.168187 0.0381771 0.529018 0.0964729 3.88427 0.423666 7.62746 2.32381 4521.44 626.229 4532.95 625.406 4532.95 625.406 0.940277 0.0498005 
200 0.31 11200000 228.333 116.828 -510.984 82.6341 322560 63835.4 1.4072e+11 3.62416e+10 -0.472573 0.0924831 0.261364 0.0411326 0.383841 0.0706187 0.192217 0.0408028 0.55773 0.0899249 3.77044 0.391587 7.27998 2.09143 4652.5 570.198 4663.55 569.39 4663.55 569.39 0.946484 0.0446522 
200 0.31 11600000 209.6 150.161 -540.547 111.634 355367 90969 1.68979e+11 5.82058e+10 -0.495592 0.121091 0.272882 0.0536567 0.409024 0.0949609 0.213403 0.0574991 0.581686 0.117964 3.65058 0.456752 6.96899 2.41756 4756.47 545.505 4767.09 542.77 4767.09 542.77 0.951481 0.0404656 
200 0.31 12000000 197.545 150.161 -562.223 111.634 378226 90969 1.87093e+11 5.82058e+10 -0.514367 0.121091 0.278881 0.0536567 0.427095 0.0949609 0.227586 0.0574991 0.59968 0.117964 3.53392 0.456752 6.68873 2.41756 4835.38 545.505 4845.6 542.77 4845.6 542.77 0.955589 0.0395326 
200 0.31 12400000 182.167 127.615 -581.31 100.195 398882 85585 2.04169e+11 5.81777e+10 -0.530801 0.105904 0.285774 0.0462367 0.444594 0.0855368 0.242444 0.0547609 0.616221 0.103235 3.43313 0.429278 6.43167 2.07348 4903.95 474.104 4913.82 471.723 4913.82 471.723 0.959028 0.0340715 
200 0.31 12800000 171.923 127.615 -597.558 100.195 416515 85585 2.18811e+11 5.81777e+10 -0.544839 0.105904 0.292584 0.0462367 0.460308 0.0855368 0.256183 0.0547609 0.630783 0.103235 3.39271 0.429278 6.21802 2.07348 4953.72 474.104 4963.33 471.723 4963.33 471.723 0.961908 0.0336566 
200 0.31 13200000 161.571 111.034 -612.461 90.5946 433190 79939.5 2.33357e+11 5.67178e+10 -0.556436 0.0938263 0.295723 0.0406878 0.471243 0.0773571 0.264759 0.0512832 0.64167 0.0915701 3.34056 0.377801 6.02046 1.81759 5006.3 417.276 5015.66 415.182 5015.66 415.182 0.964399 0.029415 
200 0.31 13600000 151.4 111.034 -619.417 90.5946 438565 79939.5 2.354e+11 5.67178e+10 -0.566478 0.0938263 0.298045 0.0406878 0.48044 0.0773571 0.27185 0.0512832 0.650926 0.0915701 3.27914 0.377801 5.95188 1.81759 5047.05 417.276 5056.28 415.182 5056.28 415.182 0.966509 0.0292739 
200 0.31 14000000 142.625 98.7581 -630.715 81.0884 451172 71941.3 2.4631e+11 5.10859e+10 -0.574709 0.0838586 0.303551 0.036347 0.490198 0.0699713 0.280186 0.0471361 0.660109 0.0819593 3.24204 0.343183 5.83049 1.60029 5083.44 372.178 5092.51 370.328 5092.51 370.328 0.96838 0.0258839 
