L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std
200 0.23 4000000 597 0 -53.4358 6.10589e-08 2855.38 1.01737e-05 8.15321e+06 0 -0.0712808 3.97611e-10 0.0615402 3.94429e-10 0.00886814 3.71545e-11 7.8644e-05 0 
200 0.23 4400000 991 278.6 -60.1797 4.76867 3667.08 573.954 1.41063e+07 4.20947e+06 -0.061817 0.0066919 0.0131053 0.0342486 0.00642859 0.00172502 4.72782e-05 2.2179e-05 
200 0.23 4800000 858.333 215.013 -58.0236 3.63399 3406.36 437.866 1.21784e+07 3.21763e+06 -0.0384638 0.0195828 -0.00623247 0.02776 0.00498062 0.00164933 3.29674e-05 1.88456e-05 
200 0.23 5200000 690 217.386 -58.1642 2.72821 3412.84 328.448 1.2079e+07 2.41476e+06 -0.00921424 0.0292808 -0.00817822 0.0208881 0.00532649 0.00127275 3.4851e-05 1.4228e-05 
200 0.23 5600000 677.8 174.251 -58.928 2.28699 3498.66 273.739 1.26153e+07 1.99046e+06 -0.0137675 0.023776 -0.0328183 0.0276576 0.0079178 0.00253153 9.47347e-05 5.47577e-05 
200 0.23 6000000 696.333 146.191 -55.4755 3.68309 3158.92 384.994 1.08681e+07 2.30112e+06 0.00976109 0.0292215 -0.0461947 0.0260829 0.0114345 0.00384143 0.000219288 0.000122516 
200 0.23 6400000 730.714 129.287 -53.0602 3.86868 2920.15 397.197 9.63161e+06 2.28053e+06 0.0141124 0.0253689 -0.0302184 0.0268068 0.0106476 0.00337228 0.000192978 0.000107801 
200 0.23 6800000 668 127.432 -52.1352 3.49393 2815.73 361.01 8.97099e+06 2.08896e+06 0.0118274 0.0223005 -0.0365319 0.024188 0.0101334 0.00298969 0.000174193 9.5949e-05 
200 0.23 7200000 630.333 118.709 -49.8402 3.7851 2612.99 373.514 8.08334e+06 2.03673e+06 0.00629402 0.0204976 -0.0304463 0.0222529 0.00920467 0.00279805 0.000155188 8.71498e-05 
200 0.23 7600000 604.6 109.592 -51.9441 3.94822 2854.07 406.588 9.79887e+06 2.45129e+06 0.00313507 0.0192425 -0.0174561 0.0268146 0.00933733 0.00322036 0.00015076 9.79377e-05 
200 0.23 8000000 565.909 106.24 -49.8884 4.0896 2672.82 408.03 8.97535e+06 2.36274e+06 0.00182612 0.0192425 -0.00615768 0.0268146 0.00953746 0.00322036 0.000149158 9.79377e-05 
200 0.23 8400000 554.167 98.2871 -48.7061 3.91598 2556.3 390.311 8.36278e+06 2.24385e+06 -0.00186614 0.0166727 -0.016932 0.0242474 0.0104219 0.00286045 0.000170567 8.35938e-05 
200 0.23 8800000 606.077 103.326 -46.6303 4.12838 2395.96 391.841 7.73661e+06 2.15684e+06 -0.00176935 0.0166727 -0.0137411 0.0225912 0.00966663 0.00286045 0.000157475 8.35938e-05 
200 0.23 9200000 589.857 97.21 -45.7178 4.22749 2306.68 384.279 7.27783e+06 2.051e+06 0.000213587 0.01442 -0.0155627 0.0210508 0.00913441 0.00272622 0.000146577 7.50153e-05 
200 0.23 9600000 629.133 98.3442 -47.6605 4.22749 2526.49 408.491 8.88613e+06 2.46548e+06 0.00450397 0.01442 -0.0230148 0.0209249 0.00988451 0.00272622 0.000164511 7.50153e-05 
200 0.23 10000000 623.5 92.3589 -48.4857 4.51516 2600.11 434.047 9.18841e+06 2.46742e+06 0.0176839 0.0206461 -0.0210699 0.0197073 0.0121702 0.00370868 0.000289111 0.000148609 
200 0.23 10400000 633.235 87.4376 -49.6839 4.51516 2726.04 434.047 9.97003e+06 2.46742e+06 0.0163948 0.0206461 -0.0305525 0.0207041 0.0134097 0.00370868 0.000337105 0.000148609 
200 0.23 10800000 614.667 84.5286 -50.0462 4.27465 2750.1 410.92 9.97061e+06 2.31393e+06 0.012435 0.0190076 -0.0305135 0.0195539 0.0128816 0.00336414 0.000319224 0.000135114 
200 0.23 11200000 609.105 80.2625 -48.9312 4.27465 2649.2 410.92 9.48236e+06 2.31393e+06 0.0126213 0.0190076 -0.0367613 0.0194974 0.013389 0.00336414 0.00032912 0.000135114 
200 0.23 11600000 601.1 76.6476 -48.1787 4.23554 2574.14 405.759 9.07413e+06 2.2495e+06 0.0152857 0.0173193 -0.0326645 0.018948 0.0130387 0.00303139 0.000314702 0.000121678 
200 0.23 12000000 601.1 76.5341 -48.1787 4.23554 2574.14 405.759 9.07413e+06 2.2495e+06 0.0152857 0.0173193 -0.0326645 0.0180686 0.0130387 0.00303139 0.000314702 0.000121678 
200 0.23 12400000 591.091 76.5341 -50.9272 4.65767 2901.21 483.033 1.17647e+07 3.28073e+06 0.0093359 0.0167357 -0.0302119 0.0175615 0.0123173 0.00284037 0.000288649 0.000113371 
200 0.23 12800000 591.091 76.5341 -50.9272 4.65767 2901.21 483.033 1.17647e+07 3.28073e+06 0.0093359 0.0167357 -0.0302119 0.0168103 0.0123173 0.00284037 0.000288649 0.000113371 
200 0.23 13200000 625.417 70.829 -50.2826 4.31391 2815.22 450.369 1.10779e+07 3.07839e+06 0.00754749 0.0154363 -0.0272064 0.0165044 0.0118183 0.00264714 0.00026828 0.000105738 
200 0.23 13600000 625.417 71.7499 -50.2826 4.31391 2815.22 450.369 1.10779e+07 3.07839e+06 0.00754749 0.0154363 -0.0272064 0.0158635 0.0118183 0.00264714 0.00026828 0.000105738 
200 0.23 14000000 622.769 71.9224 -49.7704 4.01237 2756.02 419.599 1.06311e+07 2.87384e+06 0.00483849 0.0153736 -0.0192061 0.0175238 0.0132891 0.00282269 0.000335944 0.000117272 
200 0.23 14400000 622.769 70.0116 -49.7704 4.01237 2756.02 419.599 1.06311e+07 2.87384e+06 0.00483849 0.0153736 -0.0192061 0.0169538 0.0132891 0.00282269 0.000335944 0.000117272 
200 0.23 14800000 623.429 68.3847 -51.4451 4.06026 2942.82 429.201 1.19488e+07 2.95528e+06 0.0101783 0.0144007 -0.017833 0.0163508 0.0128808 0.00265043 0.000317082 0.000110402 
200 0.23 15200000 623.429 67.0383 -51.4451 4.06026 2942.82 429.201 1.19488e+07 2.95528e+06 0.0101783 0.0144007 -0.017833 0.0158503 0.0128808 0.00265043 0.000317082 0.000110402 
200 0.23 15600000 617.667 65.0758 -50.1565 3.98881 2818.28 418.267 1.12411e+07 2.84173e+06 0.0112884 0.0134833 -0.01992 0.0153351 0.0123313 0.00253007 0.00029799 0.00010468 
200 0.23 16000000 617.667 65.8226 -50.1565 3.98881 2818.28 418.267 1.12411e+07 2.84173e+06 0.0112884 0.0134833 -0.01992 0.0152468 0.0123313 0.00253007 0.00029799 0.00010468 
200 0.23 16400000 644.25 64.1497 -50.9939 3.82641 2894.91 399.084 1.1566e+07 2.68263e+06 0.0158295 0.0133835 -0.0193535 0.0148981 0.0124923 0.00237705 0.000293586 9.82297e-05 
200 0.23 16800000 644.25 62.3736 -50.9939 3.82641 2894.91 399.084 1.1566e+07 2.68263e+06 0.0158295 0.0133835 -0.0193535 0.0156615 0.0124923 0.00237705 0.000293586 9.82297e-05 
200 0.23 17200000 622.353 62.88 -51.2126 3.60757 2901.61 375.664 1.14292e+07 2.52832e+06 0.0160097 0.012862 -0.0108761 0.015374 0.0129163 0.00227474 0.000310525 9.39006e-05 
200 0.23 17600000 622.353 62.876 -51.2126 3.60757 2901.61 375.664 1.14292e+07 2.52832e+06 0.0160097 0.012862 -0.0108761 0.0149457 0.0129163 0.00227474 0.000310525 9.39006e-05 
200 0.23 18000000 601.333 62.9748 -52.2076 3.54172 3014.37 371.331 1.23078e+07 2.53593e+06 0.00748857 0.0144959 -0.0116731 0.0145936 0.0133561 0.00219046 0.000317488 8.89417e-05 
200 0.23 18400000 601.333 62.9748 -52.2076 3.54172 3014.37 371.331 1.23078e+07 2.53593e+06 0.00748857 0.0144959 -0.0116731 0.0142221 0.0133561 0.00219046 0.000317488 8.89417e-05 
200 0.23 18800000 591.316 62.9748 -50.4875 3.74982 2875.81 376.755 1.16677e+07 2.48193e+06 0.0051168 0.0139256 -0.0119717 0.0139521 0.0127753 0.0021508 0.00030111 8.57551e-05 
200 0.23 19200000 591.316 62.9748 -50.4875 3.74982 2875.81 376.755 1.16677e+07 2.48193e+06 0.0051168 0.0139256 -0.0119717 0.0139521 0.0127753 0.0021508 0.00030111 8.57551e-05 
200 0.23 19600000 592.9 57.2392 -49.3936 3.71847 2777.96 370.406 1.1143e+07 2.41267e+06 0.00590542 0.0132516 -0.0100356 0.0134784 0.0127625 0.0020433 0.00029391 8.17691e-05 
200 0.23 20000000 592.9 57.2392 -49.3936 3.71847 2777.96 370.406 1.1143e+07 2.41267e+06 0.00590542 0.0132516 -0.0100356 0.0131507 0.0127625 0.0020433 0.00029391 8.17691e-05 
200 0.23 20400000 592.9 57.2392 -49.3936 3.6948 2777.96 365.547 1.1143e+07 2.35022e+06 0.00590542 0.012634 -0.0100356 0.0128692 0.0127625 0.00200456 0.00029391 7.90177e-05 
200 0.23 20800000 592.9 57.2392 -49.3936 3.6948 2777.96 365.547 1.1143e+07 2.35022e+06 0.00590542 0.012634 -0.0100356 0.0127615 0.0127625 0.00200456 0.00029391 7.90177e-05 
200 0.23 21200000 611.727 55.0689 -48.7248 3.54961 2708.97 350.094 1.06747e+07 2.24369e+06 0.00641179 0.01206 -0.0121258 0.0125019 0.0120552 0.00192487 0.000271527 7.58996e-05 
200 0.23 21600000 611.727 55.0689 -48.7248 3.54961 2708.97 350.094 1.06747e+07 2.24369e+06 0.00641179 0.01206 -0.0121258 0.0122811 0.0120552 0.00192487 0.000271527 7.58996e-05 
200 0.23 22000000 611.727 55.045 -48.7248 3.45568 2708.97 340.442 1.06747e+07 2.17599e+06 0.00641179 0.0117948 -0.0121258 0.0120755 0.0120552 0.00187663 0.000271527 7.34236e-05 
200 0.23 22400000 611.727 55.045 -48.7248 3.45568 2708.97 340.442 1.06747e+07 2.17599e+06 0.00641179 0.0117948 -0.0121258 0.0119504 0.0120552 0.00187663 0.000271527 7.34236e-05 
200 0.23 22800000 633.417 55.7135 -48.0363 3.31183 2642.58 326.277 1.02693e+07 2.08566e+06 0.00486339 0.011236 -0.0123184 0.0118592 0.011601 0.00180027 0.00025366 7.06649e-05 
200 0.23 23200000 633.417 55.7135 -48.0363 3.31183 2642.58 326.277 1.02693e+07 2.08566e+06 0.00486339 0.011236 -0.0123184 0.0116498 0.011601 0.00180027 0.00025366 7.06649e-05 
200 0.23 23600000 633.417 55.3332 -48.0363 3.18092 2642.58 313.226 1.02693e+07 2.00291e+06 0.00486339 0.0109634 -0.0123184 0.0114182 0.011601 0.0017371 0.00025366 6.81003e-05 
