L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std
200 0.25 4000000 621 0 -58.8186 1.89177e-08 3459.63 0 1.19691e+07 0.105749 0.0229737 2.30199e-10 -0.0654763 0 0.00481493 2.88967e-11 2.31836e-05 2.23174e-13 
200 0.25 4400000 471 106.066 -38.324 14.4919 1888.76 1110.77 6.03506e+06 4.19597e+06 0.0111868 0.00833456 -0.0859491 0.0144765 0.00807047 0.00230201 7.5731e-05 3.71566e-05 
200 0.25 4800000 443.667 74.149 -45.1715 11.1624 2414.26 855.842 8.02605e+06 3.23538e+06 -0.024314 0.029514 -0.035823 0.0420503 0.00979237 0.00208131 0.000108886 3.6694e-05 
200 0.25 5200000 491.5 69.3447 -49.4178 9.14384 2776.56 714.462 9.7511e+06 2.84955e+06 -0.0140145 0.023865 -0.0454449 0.03262 0.00879606 0.00178358 9.00953e-05 3.19718e-05 
200 0.25 5600000 486.6 55.6486 -52.5356 7.82858 3066.42 627.62 1.13725e+07 2.70181e+06 -0.0207189 0.0200116 -0.04325 0.0261697 0.00772643 0.00171791 7.44538e-05 2.91536e-05 
200 0.25 6000000 537 65.3248 -44.9338 9.52448 2563.34 696.026 9.47744e+06 2.83935e+06 -0.0224077 0.0167474 -0.0460381 0.0219561 0.0071969 0.001511 6.54942e-05 2.56345e-05 
200 0.25 6400000 510.714 61.0526 -46.8881 8.36194 2687.95 607.646 9.80973e+06 2.4531e+06 -0.0231766 0.0143726 -0.0344167 0.021678 0.00645723 0.00146504 5.67203e-05 2.34258e-05 
200 0.25 6800000 455.25 74.4685 -47.0964 7.31929 2646.65 533.092 9.27825e+06 2.20328e+06 -0.0250457 0.012697 -0.0268378 0.0202499 0.00591771 0.00137768 5.02033e-05 2.13849e-05 
200 0.25 7200000 431.667 69.8287 -54.91 9.82838 3884.48 1259.57 2.93679e+07 1.90417e+07 -0.00749 0.0200334 -0.0200141 0.019115 0.00735714 0.00182795 8.42001e-05 3.72652e-05 
200 0.25 7600000 427.2 66.0893 -51.3808 9.458 3534.52 1181.23 2.6446e+07 1.73603e+07 0.000901348 0.0246912 -0.0242979 0.0177044 0.00760052 0.0019253 8.53662e-05 3.55406e-05 
200 0.25 8000000 478.273 75.1683 -51.4488 8.59842 3460.24 1076.18 2.47131e+07 1.58683e+07 0.00139281 0.0246912 -0.0266341 0.0177044 0.00714041 0.0019253 7.81919e-05 3.55406e-05 
200 0.25 8400000 521.833 102.45 -51.8223 7.89 3432.58 986.856 2.34692e+07 1.45947e+07 -0.00217828 0.0207671 -0.0269815 0.0149557 0.0067677 0.00177543 7.2269e-05 3.19394e-05 
200 0.25 8800000 547 102.45 -52.3024 7.29767 3427.87 910.955 2.25382e+07 1.35016e+07 -0.00397876 0.0207671 -0.0235867 0.0149557 0.00632009 0.00177543 6.67791e-05 3.19394e-05 
200 0.25 9200000 530.429 88.1744 -50.1568 7.08482 3218.42 869.631 2.09459e+07 1.26308e+07 0.00171076 0.0181609 -0.0204605 0.0141697 0.00630679 0.00158049 6.46966e-05 2.826e-05 
200 0.25 9600000 531.533 88.1744 -53.4593 7.34201 3666.48 919.865 2.61353e+07 1.28105e+07 0.00403176 0.0181609 -0.0101567 0.0160188 0.00717405 0.00158049 8.52569e-05 3.10671e-05 
200 0.25 10000000 525.125 77.312 -53.8438 6.89319 3659.42 862.401 2.52911e+07 1.20377e+07 0.00905499 0.0173122 -0.0137523 0.0154159 0.00745725 0.00175232 8.84916e-05 3.32697e-05 
200 0.25 10400000 519.941 77.312 -54.5774 6.52662 3702.84 812.764 2.49409e+07 1.13347e+07 0.0123356 0.0173122 -0.0203669 0.0158648 0.00820265 0.00175232 0.00010712 3.32697e-05 
200 0.25 10800000 503.556 71.6675 -53.3228 6.28346 3553.99 781.12 2.36135e+07 1.07824e+07 0.0128472 0.0157985 -0.0185814 0.0150836 0.00778043 0.00158714 0.000101189 3.19043e-05 
200 0.25 11200000 536.158 71.6675 -53.9562 5.98459 3591.76 740.921 2.3331e+07 1.02186e+07 0.0194634 0.0157985 -0.0213685 0.0145449 0.00865065 0.00165666 0.00012698 3.91144e-05 
200 0.25 11600000 527.8 68.4789 -53.3635 5.71463 3500.8 709.436 2.23216e+07 9.7574e+06 0.0140319 0.014684 -0.0238321 0.0140248 0.00886516 0.00176051 0.000129004 4.10302e-05 
200 0.25 12000000 527.8 68.4789 -53.3635 5.44279 3500.8 676.091 2.23216e+07 9.31378e+06 0.0140319 0.0154884 -0.0238321 0.0138922 0.00886516 0.00176051 0.000129004 4.69094e-05 
200 0.25 12400000 566.455 72.3453 -52.9489 5.2158 3402.08 649.373 2.08513e+07 8.92729e+06 0.0211773 0.0147853 -0.0189415 0.0138922 0.00953967 0.00172484 0.000154104 4.52107e-05 
200 0.25 12800000 566.455 72.3453 -52.9489 4.9963 3402.08 621.158 2.08513e+07 8.54679e+06 0.0211773 0.014684 -0.0189415 0.0138922 0.00953967 0.00172484 0.000154104 4.37248e-05 
200 0.25 13200000 565.917 66.3185 -53.1827 4.78829 3378.67 595.922 1.99384e+07 8.20793e+06 0.0233727 0.0149146 -0.0208812 0.0124222 0.00972563 0.00167142 0.000161635 4.53478e-05 
200 0.25 13600000 565.917 66.3185 -53.1827 4.59774 3378.67 572.948 1.99384e+07 7.89683e+06 0.0233727 0.0149146 -0.0208812 0.0119886 0.00972563 0.00160626 0.000161635 4.53478e-05 
200 0.25 14000000 616.923 78.4159 -51.7589 4.60843 3231.16 562.419 1.86646e+07 7.62787e+06 0.0304545 0.0149146 -0.0198767 0.0118861 0.0100913 0.00160387 0.000168716 4.53478e-05 
200 0.25 14400000 616.923 78.4159 -51.7589 4.45312 3231.16 544.332 1.86646e+07 7.36741e+06 0.0304545 0.0149146 -0.0198767 0.0118861 0.0100913 0.00156761 0.000168716 4.53478e-05 
200 0.25 14800000 624.5 73.3952 -51.4441 4.29451 3162.9 525.038 1.77225e+07 7.11316e+06 0.0257284 0.0140125 -0.0152099 0.0114615 0.00968736 0.00152031 0.000158563 3.99266e-05 
200 0.25 15200000 624.5 73.1799 -51.4441 4.14958 3162.9 508.031 1.77225e+07 6.88194e+06 0.0257284 0.0140125 -0.0152099 0.0114615 0.00968736 0.00146836 0.000158563 3.89735e-05 
200 0.25 15600000 598.133 72.8966 -51.35 4.01186 3119.67 491.181 1.69701e+07 6.6593e+06 0.0221428 0.0135294 -0.0173981 0.0114615 0.00934096 0.00145148 0.000150457 3.89735e-05 
200 0.25 16000000 598.133 72.8966 -51.35 3.88915 3119.67 476.784 1.69701e+07 6.45801e+06 0.0221428 0.0135294 -0.0173981 0.0114615 0.00934096 0.00142703 0.000150457 3.89735e-05 
200 0.25 16400000 583.812 69.7331 -50.2729 3.85834 3003.74 468.253 1.60388e+07 6.27603e+06 0.021292 0.0127105 -0.0142897 0.0103614 0.00901227 0.00138429 0.000142541 3.72497e-05 
200 0.25 16800000 583.812 69.7331 -50.2729 3.79667 3003.74 458.713 1.60388e+07 6.1031e+06 0.021292 0.0127105 -0.0142897 0.0102873 0.00901227 0.00134952 0.000142541 3.72497e-05 
200 0.25 17200000 567.824 69.5901 -49.555 3.68552 2917.52 445.66 1.52648e+07 5.93138e+06 0.0192984 0.012174 -0.0156179 0.0100657 0.00893156 0.00133493 0.000138153 3.72497e-05 
