L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std
200 0.19 4000000 555 0 -18.5032 4.38535e-08 342.369 0 117216 0.000722457 -0.0850389 5.22942e-10 0.00640431 0 0.00727263 4.43139e-11 5.28911e-05 3.79844e-13 
200 0.19 4400000 700 102.53 -26.0364 5.32679 734.644 277.381 693583 407553 -0.0603901 0.0174293 0.0171505 0.00759872 0.00466415 0.00184447 2.85584e-05 1.72058e-05 
200 0.19 4800000 537 149.616 -29.0111 4.30234 897.175 227.61 960342 348227 -0.0448293 0.0172174 -0.00172644 0.0162241 0.00369163 0.00146375 2.00558e-05 1.34078e-05 
200 0.19 5200000 449 135.645 -32.1448 4.21627 1104.4 247.682 1.46507e+06 509191 -0.0397138 0.0136519 -0.00501752 0.0124974 0.0029726 0.00126212 1.52081e-05 1.0897e-05 
200 0.19 5600000 419 111.784 -31.4479 3.43013 1047.8 204.51 1.307e+06 431191 -0.0302951 0.0137931 0.0180079 0.0228931 0.0048138 0.0019317 4.183e-05 2.5357e-05 
200 0.19 6000000 396 95.4903 -32.5268 3.02336 1112.84 180.47 1.43382e+06 377516 -0.042975 0.0163126 0.0237839 0.0197928 0.00635967 0.00214074 6.7942e-05 3.18545e-05 
200 0.19 6400000 417.857 84.3132 -35.5609 3.82184 1366.83 281.466 2.42277e+06 971087 -0.0519428 0.0162615 0.0379991 0.0214715 0.00922021 0.0032219 0.000157677 8.74501e-05 
200 0.19 6800000 444 77.7215 -34.0912 3.61569 1266.8 263.459 2.16005e+06 884526 -0.0483457 0.0146212 0.0323527 0.0195159 0.0081412 0.0029944 0.000138011 7.86992e-05 
200 0.19 7200000 434.111 69.712 -40.4284 6.78438 2048.71 773.498 9.5819e+06 7.04142e+06 -0.0372156 0.0167041 0.0408961 0.0191262 0.00886105 0.00274685 0.000146425 7.04032e-05 
200 0.19 7600000 436.6 82.8491 -38.4886 6.37725 1888.06 712.635 8.64327e+06 6.39953e+06 -0.0345032 0.0152523 0.0409439 0.0182398 0.00815631 0.00256098 0.000132111 6.48016e-05 
200 0.19 8000000 398.455 82.8491 -38.7491 5.80282 1871.89 648.034 8.1234e+06 5.83884e+06 -0.0421659 0.0156728 0.0495145 0.0182398 0.01036 0.00313606 0.000215512 9.89638e-05 
200 0.19 8400000 381.5 85.4204 -39.2486 5.3407 1882.73 594.122 7.78043e+06 5.36233e+06 -0.042905 0.0143842 0.0430548 0.0173243 0.00977901 0.00292804 0.00019851 9.21658e-05 
200 0.19 8800000 420.538 85.4204 -41.499 5.38319 2098.89 586.427 8.87601e+06 5.06052e+06 -0.0352999 0.0151554 0.0299631 0.0203456 0.0105111 0.00279282 0.00021188 8.60404e-05 
200 0.19 9200000 477 114.796 -41.5354 4.99879 2075.02 545.025 8.46443e+06 4.71577e+06 -0.0318089 0.015899 0.0273449 0.0195962 0.00977664 0.00268816 0.00019675 8.12142e-05 
200 0.19 9600000 489 114.796 -41.2973 4.67121 2032.77 510.325 8.03862e+06 4.42056e+06 -0.0336885 0.015899 0.0144873 0.021697 0.0111913 0.00285705 0.000247686 9.03726e-05 
200 0.19 10000000 488 100.972 -42.251 4.47555 2105.63 483.604 8.17565e+06 4.1464e+06 -0.0349832 0.014225 0.00641673 0.026024 0.0114983 0.00269492 0.000248412 8.47273e-05 
200 0.19 10400000 492.765 100.972 -42.0748 4.21575 2072.42 456.296 7.83442e+06 3.91651e+06 -0.0341977 0.014225 0.0071633 0.026024 0.0108709 0.0026084 0.00023384 8.09867e-05 
200 0.19 10800000 471.222 91.1364 -41.3605 4.04159 2004.71 435.94 7.43967e+06 3.71877e+06 -0.0362927 0.0127046 0.00689126 0.0231368 0.0105545 0.0024826 0.000222337 7.73e-05 
200 0.19 11200000 451.632 91.1364 -41.6405 3.83856 2013.89 413.092 7.29801e+06 3.52574e+06 -0.0303892 0.0127046 0.00397464 0.0231368 0.0104259 0.00235527 0.000214098 7.36693e-05 
200 0.19 11600000 472.5 82.0317 -40.1237 3.93493 1919.58 403.059 6.93393e+06 3.3682e+06 -0.0266018 0.0146718 0.00450454 0.028044 0.0100181 0.00243976 0.000203651 7.07228e-05 
200 0.19 12000000 472.5 82.0317 -40.1237 3.82541 1919.58 385.898 6.93393e+06 3.21908e+06 -0.0266018 0.0146718 0.00450454 0.028044 0.0100181 0.00243976 0.000203651 6.98785e-05 
