L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std
7 1.25 490000 5.5067 0.152583 -7.46684 0.0793989 61.427 1.11817 4898.02 157.864 -0.0237196 0.0393375 0.016387 0.0289181 0.694969 0.00676303 0.524223 0.00810949 
7 1.25 980000 5.49665 0.094999 -7.58835 0.0527906 62.8827 0.767193 5042.24 109.955 0.00477814 0.0268464 0.040686 0.0209716 0.704995 0.00443345 0.534948 0.0054449 
7 1.25 1470000 5.49077 0.0750514 -7.5739 0.0421285 62.5162 0.60591 4965.86 85.508 0.0137056 0.0200926 0.0314453 0.017036 0.705737 0.00354638 0.534822 0.00431445 
7 1.25 1960000 5.50312 0.0650971 -7.5485 0.0361871 62.2156 0.51676 4935.1 72.6652 0.00809696 0.0158456 0.0204753 0.0141763 0.702803 0.00307428 0.531488 0.0037115 
7 1.25 2450000 5.52714 0.0566243 -7.54574 0.0312865 62.1912 0.450365 4932.55 64.2782 0.00489435 0.01342 0.0140633 0.012454 0.703 0.00268074 0.531673 0.00324371 
7 1.25 2940000 5.51136 0.0511625 -7.5569 0.0337064 62.321 0.443563 4939.76 58.4772 -0.00150517 0.0144727 0.00868901 0.0121049 0.704257 0.0030548 0.533124 0.00352041 
7 1.25 3430000 5.51382 0.04771 -7.56162 0.0280944 62.3727 0.378409 4943.57 53.7402 -0.00231631 0.0128703 0.000834717 0.0115212 0.704362 0.00254701 0.533216 0.00293406 
7 1.25 3920000 5.50391 0.044851 -7.56219 0.0248845 62.387 0.354337 4946.71 50.4401 -0.00386247 0.0117361 -0.00206309 0.0128923 0.705337 0.00249421 0.534464 0.00280262 
7 1.25 4410000 5.51126 0.0414155 -7.55768 0.0224987 62.3515 0.326729 4943.64 46.7934 -0.000214915 0.0108079 -0.00234434 0.0112883 0.705436 0.00228737 0.534777 0.00270689 
7 1.25 4900000 5.50308 0.0407016 -7.56318 0.0215591 62.423 0.31205 4951.35 44.6359 -0.00266799 0.0103974 -0.00497361 0.0102285 0.705804 0.00218384 0.535164 0.00255415 
7 1.25 5390000 5.49414 0.0380438 -7.56265 0.0208507 62.4149 0.300952 4950.77 42.7684 -0.000723593 0.00968299 -0.0047582 0.0104956 0.705791 0.00201375 0.53504 0.00235435 
7 1.25 5880000 5.49769 0.0365537 -7.56395 0.0200604 62.4714 0.289066 4962.85 41.1487 0.000820343 0.00884692 -0.00615817 0.0104956 0.706163 0.00186474 0.535636 0.00228262 
7 1.25 6370000 5.48714 0.0342924 -7.56972 0.0192411 62.5713 0.277985 4982.5 42.1273 -0.000791584 0.00823708 -0.00201928 0.00909669 0.70623 0.00171055 0.535765 0.0020338 
7 1.25 6860000 5.47882 0.0333986 -7.56679 0.0185797 62.5374 0.267778 4983.12 42.1273 -0.00144952 0.00775618 -0.00407004 0.00909669 0.706267 0.00161399 0.535766 0.00201428 
7 1.25 7350000 5.47084 0.0322356 -7.57226 0.0179819 62.6045 0.258112 4992.25 37.3242 -0.00158183 0.0073792 -0.00351413 0.00791904 0.706508 0.00157924 0.536048 0.00187949 
7 1.25 7840000 5.45807 0.0312975 -7.56899 0.0175385 62.5703 0.25298 4987.22 37.222 -0.000951207 0.00797218 -0.0027159 0.00791904 0.706117 0.00151783 0.535565 0.00181872 
7 1.25 8330000 5.4563 0.030497 -7.56862 0.0169515 62.5778 0.243615 4992.92 35.3673 0.00217387 0.00756547 -0.00155637 0.00716707 0.705816 0.00148448 0.535218 0.00177087 
7 1.25 8820000 5.46875 0.0298638 -7.56213 0.0165035 62.4808 0.236672 4980.29 34.4154 0.00249364 0.00734926 -0.00073964 0.00716707 0.705518 0.00150112 0.534849 0.00175805 
7 1.25 9310000 5.46701 0.0289375 -7.56739 0.0162213 62.5665 0.233195 4991.88 33.7394 0.00252896 0.00694494 -0.0015786 0.00637077 0.706024 0.00146069 0.53552 0.00172364 
7 1.25 9800000 5.47553 0.0280999 -7.56613 0.0156075 62.5546 0.225053 4991.08 32.7042 0.00134517 0.00669624 -0.00133885 0.00637077 0.706152 0.00140491 0.535616 0.00165928 
7 1.25 10290000 5.47617 0.0315448 -7.5626 0.0152693 62.4817 0.218349 4978.82 31.6734 0.000223031 0.00641589 -0.00277765 0.00584544 0.706002 0.0013453 0.535233 0.00160272 
7 1.25 10780000 5.47617 0.0315448 -7.5626 0.0149159 62.4817 0.213424 4978.82 30.9655 0.000223031 0.00621845 -0.00277765 0.00584544 0.706002 0.00131336 0.535233 0.00157338 
7 1.25 11270000 5.47896 0.0315448 -7.56307 0.0145463 62.472 0.209671 4975.82 30.3451 0.00220868 0.00597135 -0.00585436 0.00606997 0.705831 0.00129181 0.535078 0.00156369 
7 1.25 11760000 5.47896 0.0315448 -7.56307 0.0143602 62.472 0.205467 4975.82 29.7539 0.00220868 0.00575908 -0.00585436 0.00606997 0.705831 0.00123574 0.535078 0.00149685 
7 1.25 12250000 5.46891 0.0271097 -7.5642 0.0141472 62.4951 0.20237 4979.65 29.0866 0.00305274 0.00557343 -0.00482279 0.00565112 0.705956 0.0011911 0.535184 0.00144138 
7 1.25 12740000 5.46891 0.0271097 -7.5642 0.0138343 62.4951 0.197552 4979.65 28.3189 0.00305274 0.00544714 -0.00482279 0.00565112 0.705956 0.00117159 0.535184 0.00143372 
7 1.25 13230000 5.46657 0.0271097 -7.56261 0.0135017 62.4784 0.192613 4977.04 27.5444 0.00307651 0.00525679 -0.00633957 0.00541615 0.706061 0.00113511 0.535336 0.00139282 
7 1.25 13720000 5.46657 0.0271097 -7.56261 0.0134437 62.4784 0.192095 4977.04 27.5787 0.00307651 0.00510655 -0.00633957 0.00541615 0.706061 0.0011434 0.535336 0.00136809 
7 1.25 14210000 5.47273 0.0239436 -7.56786 0.0131884 62.5465 0.189544 4986.09 27.1936 0.00365309 0.00497569 -0.007281 0.00511044 0.70643 0.00111796 0.535845 0.0013583 
7 1.25 14700000 5.47273 0.0235035 -7.56786 0.0128884 62.5465 0.185482 4986.09 26.6861 0.00365309 0.00508513 -0.007281 0.00511044 0.70643 0.00109266 0.535845 0.0013163 
7 1.25 15190000 5.46992 0.0235035 -7.57015 0.0127045 62.5676 0.182927 4987.19 26.3241 0.00288883 0.00506006 -0.00725604 0.00476981 0.706823 0.00106927 0.536274 0.0013135 
7 1.25 15680000 5.46992 0.0235035 -7.57015 0.0125331 62.5676 0.181086 4987.19 26.0096 0.00288883 0.0050054 -0.00725604 0.00476981 0.706823 0.00104961 0.536274 0.00129516 
7 1.25 16170000 5.47845 0.022473 -7.55975 0.0131988 62.4289 0.183828 4970.1 25.9612 0.00166744 0.00488943 -0.00617527 0.00459251 0.705936 0.00119406 0.535204 0.0014927 
7 1.25 16660000 5.47845 0.0221439 -7.55975 0.0128318 62.4289 0.183371 4970.1 25.9612 0.00166744 0.0048254 -0.00617527 0.00459251 0.705936 0.00119406 0.535204 0.0014927 
7 1.25 17150000 5.47156 0.0224527 -7.56344 0.0128265 62.4854 0.181226 4977.42 25.4446 0.00282627 0.00479259 -0.00521164 0.0044223 0.706178 0.00114796 0.535551 0.00144473 
7 1.25 17640000 5.47156 0.0221552 -7.56344 0.012623 62.4854 0.181106 4977.42 25.4446 0.00282627 0.00468926 -0.00521164 0.0044223 0.706178 0.00114796 0.535551 0.00144473 
7 1.25 18130000 5.47645 0.0220028 -7.56091 0.0130745 62.4554 0.180302 4975.45 24.3743 0.00223746 0.00460438 -0.0057445 0.00434629 0.705965 0.00110376 0.535343 0.00137943 
7 1.25 18620000 5.47645 0.0230112 -7.56091 0.0129546 62.4554 0.178164 4975.45 24.1074 0.00223746 0.00455407 -0.0057445 0.00426501 0.705965 0.00110376 0.535343 0.00137943 
7 1.25 19110000 5.47645 0.0230112 -7.56091 0.0129546 62.4554 0.178164 4975.45 24.1074 0.00223746 0.00454166 -0.0057445 0.00426501 0.705965 0.00110376 0.535343 0.00137943 
7 1.25 19600000 5.46865 0.0224406 -7.56276 0.0126295 62.4803 0.173598 4978.24 23.5935 0.00210824 0.00444936 -0.00627321 0.0041529 0.70596 0.00104567 0.535328 0.00130691 
7 1.25 20090000 5.46865 0.0219334 -7.56276 0.0123112 62.4803 0.169265 4978.24 23.3323 0.00210824 0.00444053 -0.00627321 0.00425687 0.70596 0.00104567 0.535328 0.00130691 
7 1.25 20580000 5.46841 0.0215185 -7.55933 0.0123774 62.4372 0.168978 4972.19 22.9491 -0.00023216 0.00442001 -0.00835672 0.0043255 0.705637 0.00104204 0.534972 0.00128904 
7 1.25 21070000 5.46841 0.0215185 -7.55933 0.0120764 62.4372 0.164857 4972.19 22.6299 -0.00023216 0.0044223 -0.00835672 0.0043255 0.705637 0.00104204 0.534972 0.00128904 
7 1.25 21560000 5.46841 0.0215422 -7.55933 0.0121793 62.4372 0.168042 4972.19 22.3563 -0.00023216 0.00434744 -0.00835672 0.00428811 0.705637 0.0010265 0.534972 0.00128302 
7 1.25 22050000 5.46841 0.0215185 -7.55933 0.0119002 62.4372 0.164273 4972.19 22.3563 -0.00023216 0.00425349 -0.00835672 0.00428811 0.705637 0.0010265 0.534972 0.00128302 
7 1.25 22540000 5.45614 0.0215185 -7.56413 0.0116945 62.5118 0.161564 4982.43 21.7801 -0.000283508 0.00416157 -0.00735788 0.00409889 0.706007 0.000984841 0.535469 0.00122985 
7 1.25 23030000 5.45614 0.0215185 -7.56413 0.0117457 62.5118 0.160256 4982.43 21.7226 -0.000283508 0.0040854 -0.00735788 0.00409889 0.706007 0.000984841 0.535469 0.00122985 
7 1.25 23520000 5.45614 0.0215185 -7.56413 0.0114905 62.5118 0.156823 4982.43 21.147 -0.000283508 0.00401168 -0.00735788 0.0039229 0.706007 0.000996616 0.535469 0.00121905 
7 1.25 24010000 5.45614 0.0215185 -7.56413 0.0112542 62.5118 0.153809 4982.43 21.0285 -0.000283508 0.00395656 -0.00735788 0.0039229 0.706007 0.000996616 0.535469 0.00121905 
7 1.25 24500000 5.45207 0.0233257 -7.56811 0.0111394 62.5556 0.152246 4985.71 20.6099 -0.00108075 0.00394956 -0.00730709 0.00376036 0.706414 0.000957823 0.535883 0.00117131 
7 1.25 24990000 5.45207 0.0233257 -7.56811 0.0109136 62.5556 0.149203 4985.71 20.3423 -0.00108075 0.00388375 -0.00730709 0.00376036 0.706414 0.000957823 0.535883 0.00117131 
7 1.25 25480000 5.45207 0.0233257 -7.56811 0.0107538 62.5556 0.146766 4985.71 20.0469 -0.00108075 0.00389876 -0.00730709 0.00368345 0.706414 0.000927004 0.535883 0.00112975 
7 1.25 25970000 5.45207 0.0233257 -7.56811 0.0108649 62.5556 0.148045 4985.71 19.8667 -0.00108075 0.00388727 -0.00730709 0.00361134 0.706414 0.000927004 0.535883 0.00112975 
7 1.25 26460000 5.45076 0.0233257 -7.57085 0.0107256 62.582 0.146186 4987.26 19.6609 -0.00111233 0.0038466 -0.00744353 0.00355024 0.70661 0.000894506 0.536126 0.00109395 
7 1.25 26950000 5.45076 0.0233257 -7.57085 0.0105269 62.582 0.143429 4987.26 19.5409 -0.00111233 0.00379312 -0.00744353 0.00356658 0.70661 0.000894506 0.536126 0.00109395 
7 1.25 27440000 5.45076 0.0233257 -7.57085 0.0103345 62.582 0.140789 4987.26 19.259 -0.00111233 0.00375649 -0.00744353 0.00353909 0.70661 0.000874712 0.536126 0.00106922 
7 1.25 27930000 5.45076 0.0233257 -7.57085 0.010156 62.582 0.138241 4987.26 19.103 -0.00111233 0.0037074 -0.00744353 0.00353909 0.70661 0.000874712 0.536126 0.00106922 
7 1.25 28420000 5.45009 0.020077 -7.57281 0.0100797 62.6064 0.137834 4988.65 19.0111 8.99392e-05 0.00367028 -0.00832776 0.00347783 0.706885 0.000851636 0.536509 0.00104901 
7 1.25 28910000 5.45009 0.020077 -7.57281 0.00991014 62.6064 0.13542 4988.65 18.7858 8.99392e-05 0.00360664 -0.00832776 0.00349863 0.706885 0.000851636 0.536509 0.00104901 
7 1.25 29400000 5.45009 0.020077 -7.57281 0.0097404 62.6064 0.133115 4988.65 18.6482 8.99392e-05 0.00358597 -0.00832776 0.00344158 0.706885 0.00082501 0.536509 0.00101517 
7 1.25 29890000 5.45009 0.020077 -7.57281 0.0095779 62.6064 0.131072 4988.65 18.4363 8.99392e-05 0.00354811 -0.00832776 0.00338415 0.706885 0.00082501 0.536509 0.00101517 
7 1.25 30380000 5.45326 0.020077 -7.57427 0.00952732 62.6318 0.130342 4993.49 18.2553 0.000150534 0.00349119 -0.0091846 0.00334362 0.707069 0.00080556 0.536758 0.000996979 
7 1.25 30870000 5.45326 0.020077 -7.57427 0.00942538 62.6318 0.129102 4993.49 18.0584 0.000150534 0.00348813 -0.0091846 0.00330255 0.707069 0.00080556 0.536758 0.000996979 
7 1.25 31360000 5.45326 0.020077 -7.57427 0.00935108 62.6318 0.127977 4993.49 17.9886 0.000150534 0.00343865 -0.0091846 0.00328817 0.707069 0.000780902 0.536758 0.000968391 
7 1.25 31850000 5.45326 0.020077 -7.57427 0.00921141 62.6318 0.12626 4993.49 17.1043 0.000150534 0.00338416 -0.0091846 0.00325063 0.707069 0.000780902 0.536758 0.000968391 
7 1.25 32340000 5.44641 0.0179014 -7.57582 0.00911661 62.6536 0.124892 4996.71 17.0871 -0.000792371 0.00333226 -0.00882655 0.00323279 0.707135 0.0007645 0.536806 0.000947065 
7 1.25 32830000 5.44641 0.0179014 -7.57582 0.00918142 62.6536 0.125798 4996.71 16.9108 -0.000792371 0.00328263 -0.00882655 0.00318344 0.707135 0.0007645 0.536806 0.000947065 
7 1.25 33320000 5.44641 0.0179014 -7.57582 0.00910036 62.6536 0.124636 4996.71 16.8429 -0.000792371 0.00323335 -0.00882655 0.00316839 0.707135 0.000774165 0.536806 0.000952936 
7 1.25 33810000 5.44641 0.0179014 -7.57582 0.00897606 62.6536 0.12278 4996.71 16.7597 -0.000792371 0.00322694 -0.00882655 0.00319615 0.707135 0.000774165 0.536806 0.000952936 
7 1.25 34300000 5.45054 0.0179014 -7.57654 0.00902201 62.6728 0.122619 5001.39 16.5288 -0.002675 0.00327613 -0.00744544 0.00316109 0.707146 0.000780801 0.536862 0.000946011 
7 1.25 34790000 5.45054 0.0179014 -7.57654 0.00896618 62.6728 0.121683 5001.39 16.3907 -0.002675 0.00324379 -0.00744544 0.00316609 0.707146 0.000780801 0.536862 0.000946011 
7 1.25 35280000 5.45054 0.0179014 -7.57654 0.00885612 62.6728 0.120368 5001.39 16.3274 -0.002675 0.00327324 -0.00744544 0.0031706 0.707146 0.000768631 0.536862 0.000929634 
7 1.25 35770000 5.45054 0.0179014 -7.57654 0.00873494 62.6728 0.118699 5001.39 16.1423 -0.002675 0.00327438 -0.00744544 0.00314783 0.707146 0.000768631 0.536862 0.000929634 
7 1.25 36260000 5.44765 0.0159548 -7.57846 0.00867855 62.6952 0.118074 5003.44 16.0842 -0.00289113 0.00327444 -0.00777556 0.00310433 0.707375 0.000754059 0.537137 0.000913165 
7 1.25 36750000 5.44765 0.0159548 -7.57846 0.00860144 62.6952 0.116857 5003.44 16.1111 -0.00289113 0.00325325 -0.00777556 0.00319384 0.707375 0.000754059 0.537137 0.000913165 
7 1.25 37240000 5.44765 0.0159548 -7.57846 0.00854366 62.6952 0.116657 5003.44 16.0763 -0.00289113 0.00324606 -0.00777556 0.00316897 0.707375 0.000733683 0.537137 0.000888553 
7 1.25 37730000 5.44765 0.0159548 -7.57846 0.00868741 62.6952 0.1174 5003.44 15.9143 -0.00289113 0.00320594 -0.00777556 0.00313477 0.707375 0.000733683 0.537137 0.000888553 
7 1.25 38220000 5.44721 0.0159548 -7.58074 0.00857905 62.7122 0.115872 5002.93 15.8135 -0.00316774 0.00317886 -0.00690742 0.00309778 0.707636 0.000760276 0.537401 0.000906845 
7 1.25 38710000 5.44721 0.0159548 -7.58074 0.00846785 62.7122 0.114372 5002.93 15.6825 -0.00316774 0.00313784 -0.00690742 0.00309731 0.707636 0.000760276 0.537401 0.000906845 
7 1.25 39200000 5.44721 0.0159548 -7.58074 0.00848487 62.7122 0.114143 5002.93 15.5673 -0.00316774 0.00310469 -0.00690742 0.00307923 0.707636 0.000758095 0.537401 0.000899541 
7 1.25 39690000 5.44721 0.0159548 -7.58074 0.00839435 62.7122 0.11299 5002.93 15.4221 -0.00316774 0.00306748 -0.00690742 0.00306662 0.707636 0.000758095 0.537401 0.000899541 
7 1.25 40180000 5.44721 0.0159548 -7.58074 0.00839435 62.7122 0.11299 5002.93 15.3301 -0.00316774 0.00306088 -0.00690742 0.00306662 0.707636 0.000758095 0.537401 0.000899541 
7 1.25 40670000 5.44785 0.0149465 -7.57931 0.00830113 62.6998 0.111674 5002.55 15.2214 -0.00348916 0.0030359 -0.00704076 0.0030545 0.707503 0.000739726 0.5373 0.000879792 
7 1.25 41160000 5.44785 0.0149465 -7.57931 0.00819957 62.6998 0.110441 5002.55 15.1017 -0.00348916 0.00300649 -0.00704076 0.00302545 0.707503 0.000739726 0.5373 0.000879792 
7 1.25 41650000 5.44785 0.0149465 -7.57931 0.00809968 62.6998 0.109327 5002.55 15.0046 -0.00348916 0.00299464 -0.00704076 0.00302487 0.707503 0.000721854 0.5373 0.000858336 
7 1.25 42140000 5.44785 0.0149465 -7.57931 0.0080131 62.6998 0.109327 5002.55 14.8717 -0.00348916 0.00297193 -0.00704076 0.00304212 0.707503 0.000721854 0.5373 0.000858336 
7 1.25 42630000 5.44785 0.0149465 -7.57931 0.00800898 62.6998 0.109327 5002.55 14.883 -0.00348916 0.00294964 -0.00704076 0.00301945 0.707503 0.000704928 0.5373 0.000845733 
7 1.25 43120000 5.44785 0.0149465 -7.57931 0.00792833 62.6998 0.109327 5002.55 14.7793 -0.00348916 0.00296173 -0.00704076 0.00298461 0.707503 0.000704928 0.5373 0.000845733 
7 1.25 43610000 5.44785 0.0149465 -7.57931 0.0078383 62.6998 0.109327 5002.55 14.645 -0.00348916 0.00294354 -0.00704076 0.00299709 0.707503 0.000688537 0.5373 0.000845733 
7 1.25 44100000 5.44785 0.0149465 -7.57931 0.00783082 62.6998 0.109327 5002.55 14.5163 -0.00348916 0.00291422 -0.00704076 0.00297301 0.707503 0.000688537 0.5373 0.000845733 
7 1.25 44590000 5.44396 0.0149465 -7.57799 0.00783082 62.6842 0.109327 5000.52 14.3912 -0.00362523 0.00288761 -0.00548745 0.00294111 0.707331 0.000685818 0.537123 0.000845733 
7 1.25 45080000 5.44396 0.0149465 -7.57799 0.00783082 62.6842 0.109327 5000.52 14.3368 -0.00362523 0.00290008 -0.00548745 0.00292228 0.707331 0.000685818 0.537123 0.000845733 
7 1.25 45570000 5.44396 0.0149465 -7.57799 0.00783082 62.6842 0.109327 5000.52 14.2793 -0.00362523 0.00286884 -0.00548745 0.00289298 0.707331 0.00067061 0.537123 0.000845733 
7 1.25 46060000 5.44396 0.0149465 -7.57799 0.00783082 62.6842 0.109327 5000.52 14.3887 -0.00362523 0.00284607 -0.00548745 0.00289017 0.707331 0.00067061 0.537123 0.000845733 
7 1.25 46550000 5.44396 0.0149465 -7.57799 0.00783082 62.6842 0.109327 5000.52 14.2564 -0.00362523 0.00282071 -0.00548745 0.00286695 0.707331 0.000657898 0.537123 0.000845733 
7 1.25 47040000 5.44396 0.0149465 -7.57799 0.00783082 62.6842 0.109327 5000.52 14.1917 -0.00362523 0.00280114 -0.00548745 0.00286471 0.707331 0.000657898 0.537123 0.000845733 
7 1.25 47530000 5.44396 0.0149465 -7.57799 0.00783082 62.6842 0.109327 5000.52 14.1009 -0.00362523 0.00278258 -0.00548745 0.00283539 0.707331 0.000643932 0.537123 0.000845733 
7 1.25 48020000 5.44396 0.0149465 -7.57799 0.00783082 62.6842 0.109327 5000.52 13.9882 -0.00362523 0.0027733 -0.00548745 0.00282747 0.707331 0.000643932 0.537123 0.000845733 
7 1.25 48510000 5.44041 0.0141878 -7.57779 0.00716096 62.6757 0.0992021 4998.8 13.8777 -0.00391116 0.00274306 -0.00524122 0.002819 0.707363 0.000630537 0.53718 0.00074972 
7 1.25 49000000 5.44041 0.0141878 -7.57779 0.0070891 62.6757 0.0986958 4998.8 13.8464 -0.00391116 0.00271765 -0.00524122 0.00280118 0.707363 0.000630537 0.53718 0.00074972 
7 1.25 49490000 5.44041 0.0141878 -7.57779 0.00701708 62.6757 0.0978818 4998.8 13.7279 -0.00391116 0.00270618 -0.00524122 0.00277549 0.707363 0.000618472 0.53718 0.00073442 
7 1.25 49980000 5.44041 0.0141878 -7.57779 0.00708538 62.6757 0.0987968 4998.8 13.8546 -0.00391116 0.0026937 -0.00524122 0.00274785 0.707363 0.000618472 0.53718 0.00073442 
7 1.25 50470000 5.44041 0.0141878 -7.57779 0.00707014 62.6757 0.0980966 4998.8 13.756 -0.00391116 0.00268983 -0.00524122 0.00272512 0.707363 0.000607365 0.53718 0.00072212 
