L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std
5 0.3 250000 5.65402 0.0956692 -0.808623 0.0631977 3.60185 0.202846 40.9595 4.4673 -0.0191469 0.0128955 -0.00252559 0.0128953 0.291481 0.00825189 0.134707 0.00637318 
5 0.3 500000 5.63504 0.0624124 -0.783819 0.0417913 3.56558 0.127892 39.9344 2.7892 -0.00867368 0.0100295 -0.00631544 0.00896704 0.288017 0.00530319 0.132607 0.00422304 
5 0.3 750000 5.64062 0.0517443 -0.817709 0.0422122 3.61784 0.106563 41.7386 2.67514 0.000677061 0.00923821 -0.00736883 0.00722385 0.288906 0.00443616 0.134207 0.00351215 
5 0.3 1000000 5.59687 0.0443865 -0.836526 0.0333418 3.71584 0.101662 43.3142 2.26264 -0.00498361 0.00767777 -0.000727095 0.00615155 0.289942 0.0042077 0.13562 0.00322943 
5 0.3 1250000 5.58594 0.048229 -0.816485 0.028345 3.68474 0.0847731 43.0872 1.98738 -0.00255113 0.00624525 -0.00100029 0.0053716 0.287497 0.00356662 0.13421 0.00276121 
5 0.3 1500000 5.5831 0.0409386 -0.813075 0.0313779 3.67205 0.0754317 43.2545 1.78186 -0.00306787 0.00515454 -0.00347617 0.00485814 0.287227 0.00312471 0.133822 0.0024712 
5 0.3 1750000 5.59075 0.0381933 -0.808057 0.0261582 3.64356 0.0737161 42.8687 1.70647 -0.00300374 0.00477497 -0.00290102 0.00451641 0.285948 0.00304946 0.133087 0.00240947 
5 0.3 2000000 5.59245 0.0376294 -0.802176 0.0265824 3.65423 0.0662984 43.1798 1.56018 -0.00312418 0.00435563 -0.00367223 0.00428325 0.285993 0.00273006 0.133225 0.00216122 
5 0.3 2250000 5.56778 0.037166 -0.796991 0.02326 3.6069 0.0626239 42.2492 1.44734 -0.00132001 0.00397645 -0.00313124 0.00388613 0.285146 0.00254595 0.132336 0.00201955 
5 0.3 2500000 5.56168 0.0340819 -0.791484 0.0216343 3.57992 0.0605524 41.74 1.32217 -0.00181293 0.00379401 -0.000131874 0.00370791 0.283293 0.00250781 0.130845 0.00192291 
5 0.3 2750000 5.55879 0.0311429 -0.791285 0.0239947 3.57196 0.0758735 41.4187 1.44584 -0.00139932 0.00362705 -0.00062221 0.00352871 0.283434 0.00284995 0.130737 0.00241921 
5 0.3 3000000 5.55096 0.0314643 -0.789108 0.0239947 3.56719 0.0758735 41.2592 1.44584 -0.00153755 0.00348166 0.000919038 0.00343745 0.283585 0.00284995 0.130732 0.00241921 
5 0.3 3250000 5.55648 0.0290818 -0.789008 0.0201033 3.57976 0.0636276 41.4151 1.20487 -0.00113998 0.00341035 0.00187836 0.00356156 0.283766 0.00239422 0.130931 0.00202379 
5 0.3 3500000 5.55108 0.0275 -0.790246 0.0201033 3.58586 0.0636276 41.6764 1.20487 -0.00229677 0.00323213 0.00101308 0.00356156 0.283981 0.00239422 0.131171 0.00202379 
5 0.3 3750000 5.54729 0.025672 -0.788139 0.0172502 3.58391 0.0546735 41.7016 1.06626 -0.00184555 0.00310365 0.00128882 0.00310761 0.283186 0.00212126 0.130806 0.00173854 
5 0.3 4000000 5.54128 0.024507 -0.787621 0.0172502 3.58001 0.0546735 41.672 1.06626 -0.00135739 0.00297888 0.00137496 0.00310118 0.282925 0.00212126 0.130533 0.00173854 
5 0.3 4250000 5.54419 0.0230617 -0.780091 0.0168669 3.56488 0.0510447 41.5143 0.982618 -0.00116911 0.00285488 0.000494359 0.0029462 0.281968 0.00217776 0.129913 0.00173544 
5 0.3 4500000 5.54389 0.0224068 -0.781041 0.0168669 3.56036 0.0510447 41.1633 0.961421 -0.000423971 0.00277115 0.000997546 0.00288528 0.282134 0.00217776 0.129805 0.00173544 
5 0.3 4750000 5.54264 0.0224488 -0.777996 0.0151223 3.55232 0.0468927 41.0165 0.965559 -0.000416044 0.00266688 -2.19053e-05 0.0028171 0.281594 0.00196771 0.129344 0.00163318 
5 0.3 5000000 5.53392 0.0222278 -0.77853 0.0151223 3.56632 0.0468927 41.4472 0.965559 0.000648602 0.00261134 0.000616354 0.0027797 0.281761 0.00196771 0.129533 0.00163318 
5 0.3 5250000 5.53213 0.0212749 -0.778746 0.0136286 3.56396 0.0436232 41.4816 0.974625 0.00111823 0.00259823 0.000849475 0.00299056 0.281763 0.00196901 0.129479 0.00147835 
5 0.3 5500000 5.53213 0.0205551 -0.778746 0.0136286 3.56396 0.0436232 41.4816 0.974625 0.00111823 0.00257722 0.000849475 0.00299056 0.281763 0.00196901 0.129479 0.00147835 
5 0.3 5750000 5.53054 0.0198532 -0.781882 0.0133223 3.57856 0.042031 41.9702 1.001 0.000236857 0.00256606 0.00234651 0.00299056 0.28214 0.00196901 0.129962 0.00147835 
5 0.3 6000000 5.53054 0.0193931 -0.781882 0.0133223 3.57856 0.042031 41.9702 1.001 0.000236857 0.00250909 0.00234651 0.00299056 0.28214 0.00196901 0.129962 0.00147835 
5 0.3 6250000 5.52336 0.0189542 -0.786542 0.0131873 3.59391 0.0412351 42.2044 0.944591 0.000995383 0.00249501 0.00273085 0.00302661 0.282921 0.0019521 0.130598 0.00160072 
5 0.3 6500000 5.52336 0.018531 -0.786542 0.0131873 3.59391 0.0412351 42.2044 0.944591 0.000995383 0.00242439 0.00273085 0.00302661 0.282921 0.0019521 0.130598 0.00160072 
5 0.3 6750000 5.52254 0.0178194 -0.787853 0.0131873 3.58911 0.0405726 42.0519 0.884152 0.00124181 0.00237858 0.00320249 0.00302661 0.283039 0.0019521 0.13058 0.00160072 
5 0.3 7000000 5.52254 0.0171692 -0.787853 0.0131873 3.58911 0.0405726 42.0519 0.884152 0.00124181 0.00240157 0.00320249 0.00302661 0.283039 0.0019521 0.13058 0.00160072 
5 0.3 7250000 5.52476 0.0166925 -0.791264 0.0121192 3.58909 0.0356029 41.9028 0.833472 0.000813036 0.00233796 0.00230139 0.00262453 0.28311 0.00168235 0.130452 0.00137871 
5 0.3 7500000 5.52476 0.0163086 -0.791264 0.0121192 3.58909 0.0356029 41.9028 0.833472 0.000813036 0.00229365 0.00230139 0.00262453 0.28311 0.00168235 0.130452 0.00137871 
5 0.3 7750000 5.52715 0.0161433 -0.792199 0.0121192 3.59112 0.0350613 41.9945 0.791828 0.000152776 0.00225702 0.00229248 0.00262453 0.283207 0.00168235 0.130537 0.00137871 
5 0.3 8000000 5.52715 0.0158716 -0.792199 0.0121192 3.59112 0.0350613 41.9945 0.791828 0.000152776 0.00219614 0.00229248 0.00262453 0.283207 0.00168235 0.130537 0.00137871 
5 0.3 8250000 5.52203 0.0156191 -0.790026 0.0106673 3.58452 0.0318528 42.0048 0.734074 0.000240069 0.00214814 0.00271005 0.00232806 0.282933 0.00148135 0.130305 0.00121423 
5 0.3 8500000 5.52203 0.0153903 -0.790026 0.0106673 3.58452 0.0318528 42.0048 0.734074 0.000240069 0.00210216 0.00271005 0.00232806 0.282933 0.00148135 0.130305 0.00121423 
5 0.3 8750000 5.52217 0.0150905 -0.787712 0.0106673 3.59237 0.0309751 42.1582 0.70673 0.000136635 0.00206636 0.00280483 0.00232806 0.282945 0.00148135 0.130463 0.00121423 
5 0.3 9000000 5.52217 0.0150006 -0.787712 0.0106673 3.59237 0.0309751 42.1582 0.70673 0.000136635 0.00204039 0.00280483 0.00232806 0.282945 0.00148135 0.130463 0.00121423 
5 0.3 9250000 5.52203 0.0147243 -0.786098 0.0101796 3.58995 0.029306 42.2288 0.672871 0.000796925 0.00204965 0.00238978 0.0020913 0.282535 0.00136934 0.130247 0.0010807 
5 0.3 9500000 5.52203 0.0145693 -0.786098 0.0101796 3.58995 0.029306 42.2288 0.670988 0.000796925 0.00201649 0.00238978 0.0020913 0.282535 0.00136934 0.130247 0.0010807 
5 0.3 9750000 5.52203 0.0144717 -0.786098 0.0101796 3.58995 0.029306 42.2288 0.670988 0.000796925 0.00198596 0.00238978 0.0020913 0.282535 0.00136934 0.130247 0.0010807 
