L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std
6 0 360000 7.32143 0.136469 -0.0301902 0.059245 3.03823 0.212866 33.4151 5.78396 0.0239454 0.0108939 0.00715387 0.00955324 0.168966 0.00501913 0.0513216 0.00317603 
6 0 720000 7.20089 0.111497 -0.0345314 0.0395507 3.05769 0.15281 32.9836 4.07654 0.0153308 0.00715692 0.00641679 0.00685968 0.169786 0.00344066 0.0527035 0.00211019 
6 0 1080000 7.2777 0.0875347 -0.0368549 0.0321684 3.09246 0.129761 33.2279 3.57951 0.00662824 0.00571728 0.00148015 0.00570402 0.169066 0.00282185 0.0527828 0.00175152 
6 0 1440000 7.25313 0.0754497 -0.04124 0.0279528 3.13178 0.0944957 34.3441 2.77334 0.00249738 0.00575461 0.0028398 0.00478438 0.16969 0.00243711 0.0528865 0.00150428 
6 0 1800000 7.25164 0.0647139 -0.0322832 0.0244365 3.10494 0.0773496 33.5906 2.27087 0.00142584 0.00447605 -4.23026e-05 0.00416456 0.168387 0.00209722 0.0521501 0.00130361 
6 0 2160000 7.24006 0.0567183 -0.0352069 0.0222941 3.12202 0.0635094 33.8438 1.89254 0.0021007 0.00444139 -0.00231995 0.00402256 0.168421 0.00192987 0.0522998 0.00119439 
6 0 2520000 7.23528 0.050957 -0.0324057 0.0215748 3.11952 0.0579325 34.204 1.84655 0.00333967 0.00377083 -0.00401005 0.00394484 0.168382 0.00181724 0.0521461 0.0011074 
6 0 2880000 7.23776 0.0471866 -0.0205115 0.020442 3.08896 0.0544625 33.4155 1.68145 0.00305258 0.0034862 -0.00179521 0.00349594 0.167324 0.00173435 0.0514029 0.00109473 
6 0 3240000 7.24908 0.0432242 -0.0158168 0.0195034 3.07691 0.0488237 32.7826 1.52951 0.00180818 0.00327275 -0.00335716 0.00328987 0.167542 0.00167124 0.0514731 0.000991604 
6 0 3600000 7.25391 0.0396968 -0.0048633 0.018596 3.04612 0.0491614 32.1333 1.3975 0.000522152 0.00313858 -0.00508683 0.00313505 0.167173 0.00157642 0.0512616 0.00094633 
6 0 3960000 7.25703 0.0375038 -0.00371374 0.0199877 3.03607 0.0555296 32.0306 1.33243 0.000803682 0.00303555 -0.00493699 0.00328841 0.16708 0.001488 0.0511515 0.000925955 
6 0 4320000 7.26083 0.0356059 -0.0101868 0.0199877 3.01799 0.0555296 31.4728 1.30123 0.000103927 0.00292224 -0.00331772 0.00328841 0.167842 0.0013979 0.0514225 0.000855724 
6 0 4680000 7.26286 0.0341795 -0.00939193 0.0174443 3.01193 0.051256 31.6831 1.25307 0.000361674 0.00272468 -0.00179664 0.00396581 0.167795 0.00139303 0.0513531 0.000833107 
6 0 5040000 7.26412 0.033461 -0.0123479 0.0174443 3.00171 0.051256 31.2364 1.18566 -0.000263764 0.00259297 -0.00158788 0.00396581 0.167791 0.00133134 0.0513086 0.000788177 
6 0 5400000 7.27525 0.0325902 -0.0136112 0.0154541 2.98862 0.0489487 30.7883 1.22957 -0.000275824 0.00251415 -0.00145161 0.00341424 0.167218 0.00130837 0.0509495 0.000769707 
6 0 5760000 7.28555 0.0317084 -0.0175077 0.0154541 2.99267 0.0489487 30.7741 1.22957 -0.000263538 0.00244086 -0.00198741 0.00341424 0.167828 0.00126497 0.0511544 0.000732371 
6 0 6120000 7.27441 0.0305194 -0.0148171 0.0139542 2.99931 0.0439821 31.0175 1.09702 -0.00145515 0.00235595 -0.00117887 0.00299833 0.167541 0.00119499 0.050996 0.00069131 
6 0 6480000 7.26781 0.0296422 -0.0162065 0.0135693 2.99493 0.0439821 30.8326 1.09702 -0.00128569 0.00226808 -0.00151503 0.00299833 0.167644 0.00115562 0.0509536 0.000667517 
6 0 6840000 7.26259 0.0288106 -0.0194867 0.0132592 2.99729 0.0391413 30.946 1.02245 -0.000688567 0.00222423 -0.00165501 0.00270273 0.167786 0.0011378 0.0510332 0.000658007 
6 0 7200000 7.26049 0.0282593 -0.0170589 0.0128399 3.00561 0.0391413 31.1222 0.987333 -0.000703387 0.0021609 -0.00133009 0.00270273 0.167748 0.001099 0.0510915 0.000638162 
6 0 7560000 7.26426 0.0276882 -0.0189494 0.0125911 3.01165 0.0378158 31.1929 0.953603 -0.000700538 0.0021163 -0.00114409 0.00248028 0.168003 0.00107584 0.0513069 0.000624194 
6 0 7920000 7.26426 0.0267668 -0.0189494 0.0123521 3.01165 0.0378158 31.1929 0.937254 -0.000700538 0.00204776 -0.00114409 0.00248028 0.168003 0.00107263 0.0513069 0.000625168 
6 0 8280000 7.2619 0.0263574 -0.0143287 0.0120204 3.01424 0.0378158 31.374 0.913684 -0.00118655 0.00201517 -0.001201 0.00225545 0.167691 0.00103852 0.051211 0.000603403 
6 0 8640000 7.2619 0.0260291 -0.0143287 0.0117417 3.01424 0.0378158 31.374 0.882979 -0.00118655 0.00195249 -0.001201 0.00225545 0.167691 0.00101732 0.051211 0.000590584 
