L J E r2
12 0 -7.76688e-05 30.0177
12 0.25 -1.99276 29.6328
12 0.5 -4.82399 27.7284
12 0.75 -8.92674 22.6904
12 1 -13.3792 15.7588
12 1.25 -16.6938 10.1513
12 1.5 -18.1412 8.45185
12 0 0.000120522 30.0177
12 0.25 -1.99287 29.6313
12 0.5 -4.82509 27.727
12 0.75 -8.91082 22.722
12 1 -13.406 15.6606
12 1.25 -16.3852 10.8046
12 1.5 -18.0632 8.47565
12 0 1.04603e-05 30.0177
