L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std
11 1 1210000 14.7065 0.507737 -11.6443 0.13391 149.21 3.18663 29206.4 1142.61 0.0116952 0.0253232 0.0207968 0.0306222 0.560624 0.00787874 0.362566 0.00855955 
11 1 2420000 14.9375 0.340566 -11.5519 0.0893465 146.829 2.01286 28202.7 758.145 -0.00587087 0.0177877 -0.000751864 0.0204129 0.553676 0.0051698 0.354314 0.00528568 
11 1 3630000 15.0011 0.261249 -11.56 0.0757434 146.91 1.57696 28183.7 560.288 0.0216619 0.0197977 0.00783448 0.015473 0.554728 0.0047743 0.354604 0.00489965 
11 1 4840000 14.8669 0.218836 -11.5841 0.0623341 147.745 1.41136 28572.6 477.601 0.0245929 0.0167437 0.00290944 0.0130347 0.55547 0.00363093 0.356157 0.00375266 
11 1 6050000 14.9104 0.179676 -11.579 0.0539737 147.594 1.22489 28517 421.483 0.0231742 0.0142331 0.0109612 0.0112646 0.556938 0.00312202 0.357578 0.00323457 
11 1 7260000 14.8917 0.159524 -11.6156 0.0506349 148.51 1.15547 28868.6 424.245 0.0205309 0.012295 0.00606842 0.0104536 0.559457 0.00348573 0.360174 0.0038396 
11 1 8470000 14.918 0.150118 -11.6124 0.0469674 148.526 1.06217 28932.2 375.217 0.0132224 0.0113523 0.00698739 0.0097983 0.559577 0.00296509 0.360449 0.0032891 
11 1 9680000 14.9529 0.139129 -11.604 0.043167 148.339 0.972121 28854 335.421 0.0111989 0.0100597 0.011114 0.0093264 0.559841 0.00299914 0.360372 0.00316902 
11 1 10890000 14.9426 0.12951 -11.6057 0.0408139 148.314 0.921626 28831.7 320.79 0.00593227 0.00953159 0.0120967 0.00870187 0.560076 0.00266729 0.360413 0.00288984 
11 1 12100000 14.9418 0.123622 -11.6099 0.038226 148.393 0.865937 28854.7 299.844 0.00739672 0.00872652 0.00624206 0.0088063 0.560285 0.00243049 0.360564 0.0026332 
11 1 13310000 14.9806 0.116535 -11.5985 0.0362594 148.127 0.818726 28757.8 281.788 0.00741559 0.00864916 0.00212749 0.0107759 0.559631 0.00229862 0.359751 0.00257131 
11 1 14520000 14.9421 0.111166 -11.6058 0.0347656 148.364 0.784372 28843.2 280.87 0.0128061 0.00794698 -0.00213139 0.0107759 0.559751 0.00209279 0.360114 0.00236298 
11 1 15730000 14.9048 0.106328 -11.6022 0.0337127 148.236 0.760779 28788.3 260.197 0.00990285 0.00760374 -0.00460198 0.0108801 0.559922 0.00192536 0.360221 0.00216849 
