L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std
9 0.75 810000 15.4241 0.336117 -5.80664 0.115046 44.8983 1.42355 3715.44 210.426 0.0338037 0.0174041 -0.0423994 0.0178386 0.396072 0.00819276 0.214535 0.00720881 
9 0.75 1620000 15.4107 0.240685 -5.79024 0.0878681 44.3654 1.06399 3592.35 138.125 0.0127325 0.0118115 -0.0259082 0.0154842 0.39405 0.00590669 0.21075 0.00527197 
9 0.75 2430000 15.6527 0.222233 -5.71837 0.0778492 43.2086 0.927568 3414.38 133.114 0.00610963 0.00955991 -0.019689 0.0143994 0.389247 0.00443722 0.205773 0.00408288 
9 0.75 3240000 15.7281 0.177921 -5.74729 0.0570086 43.3288 0.664589 3420.64 96.5442 0.00745566 0.00752321 -0.0133472 0.0110081 0.389341 0.00357231 0.205566 0.00313724 
9 0.75 4050000 15.5859 0.158657 -5.765 0.0546001 43.6081 0.645967 3469.31 94.6545 0.00709527 0.00670356 -0.00760807 0.00974836 0.390015 0.00321064 0.206567 0.00275983 
9 0.75 4860000 15.6214 0.151 -5.75102 0.0497873 43.5274 0.66837 3483.14 109.895 0.00319597 0.0066932 -0.00267704 0.0110226 0.389823 0.00295908 0.20658 0.00299128 
9 0.75 5670000 15.5721 0.13461 -5.74827 0.0508508 43.5299 0.724626 3490.15 106.562 0.0038582 0.00583447 0.00158016 0.00964268 0.390133 0.00284331 0.206859 0.00307922 
9 0.75 6480000 15.5227 0.125614 -5.73087 0.0435958 43.3159 0.625397 3475 94.4976 0.00280893 0.00544656 0.00363075 0.00875326 0.388212 0.00254821 0.205147 0.00264329 
9 0.75 7290000 15.5124 0.125579 -5.7252 0.0390678 43.1342 0.585223 3444.6 87.7458 0.000834946 0.0055878 0.00374315 0.00773674 0.387004 0.00264056 0.203868 0.00276855 
9 0.75 8100000 15.4877 0.115285 -5.71217 0.0355146 42.9914 0.521823 3431.94 77.9974 -0.000255318 0.00526087 0.00291669 0.00700672 0.386679 0.00237445 0.203635 0.0024885 
9 0.75 8910000 15.5283 0.113516 -5.71272 0.0334998 43.0158 0.477314 3436 70.8864 6.01666e-07 0.00505922 0.00209267 0.00702462 0.387276 0.00222384 0.204026 0.00224991 
9 0.75 9720000 15.5625 0.104467 -5.728 0.0329962 43.1932 0.465742 3458.48 67.9124 -0.00126099 0.00475399 0.00151377 0.00702462 0.388946 0.00253682 0.205297 0.00237703 
9 0.75 10530000 15.5918 0.0994687 -5.7096 0.0348618 42.966 0.479193 3426.82 69.2413 -0.00264501 0.00455483 0.00155714 0.00587423 0.387755 0.00258994 0.204261 0.00239405 
9 0.75 11340000 15.6179 0.0957152 -5.69457 0.03527 42.8089 0.467346 3414.03 65.0865 -0.00299878 0.00421818 0.001817 0.00587423 0.386249 0.00279444 0.203067 0.00248958 
9 0.75 12150000 15.6447 0.0952759 -5.67145 0.0396105 42.5532 0.499046 3383.87 67.0625 -0.0022607 0.00398093 0.00201567 0.00505292 0.384943 0.00295199 0.201898 0.00257197 
9 0.75 12960000 15.6061 0.0922904 -5.6731 0.0385537 42.5659 0.465937 3381.24 62.643 -0.00293972 0.003773 0.00287802 0.00505292 0.385086 0.00295199 0.202051 0.0025555 
9 0.75 13770000 15.5916 0.0924869 -5.67039 0.0347901 42.5143 0.43966 3372.3 59.3621 -0.00328406 0.00365019 0.00295103 0.00450705 0.385022 0.00258407 0.201836 0.00226433 
9 0.75 14580000 15.6288 0.0924869 -5.67113 0.0337491 42.5232 0.413887 3374.15 55.8991 -0.000633828 0.00421806 0.00322734 0.00450705 0.385109 0.00258407 0.201901 0.00223681 
9 0.75 15390000 15.6555 0.101943 -5.66693 0.0311994 42.4465 0.397933 3359.23 54.7502 -2.46042e-05 0.00405212 0.00351964 0.00404197 0.384586 0.00233352 0.20164 0.00202958 
9 0.75 16200000 15.6753 0.101943 -5.663 0.0301757 42.4034 0.379318 3349.72 52.688 0.00133218 0.00405212 0.00444276 0.00404197 0.384194 0.00233352 0.201283 0.00199684 
9 0.75 17010000 15.6729 0.0932153 -5.66839 0.0287969 42.4478 0.362943 3354.11 50.2362 0.00140463 0.00501502 0.00429943 0.00504514 0.38455 0.00213431 0.201545 0.00187365 
9 0.75 17820000 15.6729 0.0932153 -5.66839 0.0289046 42.4478 0.361711 3354.11 49.2748 0.00140463 0.00501502 0.00429943 0.00504514 0.38455 0.00210045 0.201545 0.00180986 
9 0.75 18630000 15.6735 0.089476 -5.67238 0.0287629 42.4978 0.35009 3363.12 47.1302 0.00121054 0.00501502 0.00445222 0.00504514 0.38452 0.0020493 0.201523 0.0017577 
9 0.75 19440000 15.6735 0.089476 -5.67238 0.0287629 42.4978 0.336805 3363.12 45.081 0.00121054 0.00501502 0.00445222 0.00504514 0.38452 0.0020493 0.201523 0.00175107 
9 0.75 20250000 15.6772 0.0777653 -5.67578 0.0259145 42.4977 0.324792 3353.61 44.1971 0.000459111 0.00426739 0.00424353 0.00420459 0.384771 0.00187011 0.201643 0.00163961 
9 0.75 21060000 15.6772 0.0777653 -5.67578 0.0253946 42.4977 0.318321 3353.61 43.3315 0.000459111 0.00426739 0.00424353 0.00420459 0.384771 0.00187995 0.201643 0.00164888 
9 0.75 21870000 15.6711 0.0746712 -5.66982 0.0249 42.4337 0.306081 3348.74 41.8593 0.000500184 0.00426739 0.00252545 0.00420459 0.384228 0.00180783 0.201176 0.00158581 
9 0.75 22680000 15.6711 0.0746712 -5.66982 0.0249 42.4337 0.301594 3348.74 40.8688 0.000500184 0.00426739 0.00252545 0.00420459 0.384228 0.0017644 0.201176 0.00155025 
9 0.75 23490000 15.6795 0.0673702 -5.67062 0.0230892 42.4648 0.292732 3351.53 39.6133 0.000272118 0.00366186 0.00150342 0.00440726 0.38427 0.0017192 0.20128 0.00150398 
9 0.75 24300000 15.6795 0.0673702 -5.67062 0.0222997 42.4648 0.282638 3351.53 38.2496 0.000272118 0.00366186 0.00150342 0.00440726 0.38427 0.00167275 0.20128 0.00146453 
9 0.75 25110000 15.7024 0.0666448 -5.66977 0.02187 42.4282 0.275527 3343.91 37.8117 0.000212437 0.00366186 0.000221804 0.00440726 0.384008 0.00161778 0.200956 0.0014215 
9 0.75 25920000 15.7024 0.0666448 -5.66977 0.02187 42.4282 0.268206 3343.91 36.9929 0.000212437 0.00366186 0.000221804 0.00440726 0.384008 0.00156685 0.200956 0.00138642 
9 0.75 26730000 15.728 0.0720855 -5.66934 0.0205559 42.4332 0.260938 3348.85 35.8413 0.000155082 0.00320599 0.000736933 0.00392244 0.383779 0.00154509 0.200938 0.00135644 
9 0.75 27540000 15.728 0.0720855 -5.66934 0.0209444 42.4332 0.268164 3348.85 36.3603 0.000155082 0.00320599 0.000736933 0.00392244 0.383779 0.00157476 0.200938 0.00139944 
9 0.75 28350000 15.737 0.0720855 -5.66554 0.0205058 42.3743 0.262094 3340.61 35.3845 -0.000241882 0.00320599 0.000167996 0.00392244 0.383447 0.00153659 0.200526 0.00136019 
9 0.75 29160000 15.737 0.0720855 -5.66554 0.0199585 42.3743 0.254768 3340.61 34.3766 -0.000241882 0.00320599 0.000167996 0.00392244 0.383447 0.00149285 0.200526 0.00132141 
9 0.75 29970000 15.7471 0.0665576 -5.66652 0.0195296 42.3824 0.248281 3342.67 33.4585 3.00725e-05 0.00285221 -0.000161836 0.00358811 0.383464 0.0014519 0.200527 0.00128479 
9 0.75 30780000 15.7471 0.0665576 -5.66652 0.0190258 42.3824 0.241572 3342.67 32.6405 3.00725e-05 0.00285221 -0.000161836 0.00358811 0.383464 0.00141267 0.200527 0.00125032 
9 0.75 31590000 15.7471 0.0665576 -5.66652 0.0190258 42.3824 0.241572 3342.67 32.6126 3.00725e-05 0.00285221 -0.000161836 0.00358811 0.383464 0.00141267 0.200527 0.00125032 
9 0.75 32400000 15.7396 0.0665576 -5.66856 0.0185548 42.4118 0.236906 3347.02 32.3613 0.000852466 0.00285221 0.000187502 0.00358811 0.383456 0.0013755 0.200649 0.00122119 
9 0.75 33210000 15.7396 0.0665576 -5.66856 0.018141 42.4118 0.232299 3347.02 31.8647 0.000852466 0.00285221 0.000187502 0.00358811 0.383456 0.00134036 0.200649 0.00119107 
9 0.75 34020000 15.7249 0.0635034 -5.67269 0.0178753 42.4876 0.231679 3358.62 31.8165 0.000399347 0.00259078 0.000419789 0.0032761 0.383547 0.00131131 0.200842 0.00116943 
