L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std
10 1.5 1000000 7.01786 0.312682 -13.9931 0.0984933 200.279 2.66167 43239.1 1052.38 -0.0397131 0.0703578 0.131743 0.0769113 0.77247 0.00526249 0.614261 0.00733277 
10 1.5 2000000 7.10938 0.208869 -13.9736 0.0633243 200.012 1.67696 43252.1 658.414 -0.0625522 0.0537412 0.127389 0.0621395 0.771071 0.00354076 0.612531 0.0049678 
10 1.5 3000000 7.17045 0.199225 -13.9041 0.0559432 198.028 1.54676 42404 634.996 -0.0688119 0.0461604 0.0876808 0.0493069 0.766529 0.00292035 0.605164 0.00468727 
10 1.5 4000000 7.19271 0.149377 -13.8781 0.0410662 197.267 1.13808 42076.3 468.765 -0.0586852 0.0373884 0.00968626 0.0505579 0.766131 0.00239918 0.604386 0.00336576 
10 1.5 5000000 7.26974 0.156871 -13.875 0.0399908 197.206 1.07674 42060.9 425.404 -0.0827228 0.0338094 0.0218297 0.0416317 0.765795 0.00213787 0.603915 0.00312407 
10 1.5 6000000 7.25213 0.132229 -13.8725 0.0367679 197.181 0.999552 42072.2 395.798 -0.0936044 0.0299842 0.0296108 0.0394375 0.76582 0.00194559 0.604253 0.0027903 
10 1.5 7000000 7.19832 0.117572 -13.8871 0.0326734 197.557 0.88972 42204.7 352.375 -0.0799376 0.0283815 0.0243533 0.0333566 0.767122 0.00179646 0.606179 0.00267302 
10 1.5 8000000 7.29115 0.122684 -13.8706 0.0335198 197.107 0.891448 42024.4 346.506 -0.0546806 0.0311328 0.0330953 0.0295577 0.766747 0.00189569 0.605641 0.00268122 
10 1.5 9000000 7.26517 0.109625 -13.8728 0.0306884 197.161 0.817598 42045.6 319.258 -0.0584514 0.0276364 0.0283392 0.0266854 0.766954 0.00171157 0.605912 0.00244286 
10 1.5 10000000 7.2426 0.0994649 -13.8817 0.0281543 197.361 0.74828 42101.5 291.489 -0.0581741 0.0271539 0.0373212 0.0247997 0.767522 0.00157916 0.606539 0.00225543 
10 1.5 11000000 7.24688 0.0902158 -13.8825 0.0258488 197.361 0.693107 42089.2 273.475 -0.0523867 0.0275078 0.0349903 0.0250984 0.767621 0.00147908 0.606685 0.00214249 
10 1.5 12000000 7.25435 0.0824302 -13.8862 0.0247893 197.523 0.662775 42179.8 268.191 -0.043354 0.0275078 0.0265936 0.0250984 0.768009 0.00139689 0.607477 0.0020097 
10 1.5 13000000 7.2592 0.081084 -13.8755 0.024694 197.211 0.65595 42049.7 258.562 -0.0345858 0.0280986 0.0308988 0.0222432 0.76758 0.00140455 0.606708 0.00208179 
10 1.5 14000000 7.22754 0.0832048 -13.8919 0.0242583 197.633 0.664514 42203.2 268.615 -0.0322055 0.0280986 0.0281474 0.0214736 0.7688 0.00161811 0.608411 0.0024423 
10 1.5 15000000 7.26039 0.0780711 -13.8891 0.0228692 197.558 0.621281 42172 251.233 -0.0286259 0.0247085 0.0167854 0.0224137 0.768675 0.00150734 0.608246 0.00227343 
10 1.5 16000000 7.24538 0.0733671 -13.8893 0.0222725 197.578 0.593214 42188.8 235.043 -0.0272856 0.0247085 0.0155582 0.0224137 0.768471 0.00142064 0.608082 0.00212777 
10 1.5 17000000 7.23688 0.0691371 -13.891 0.0212389 197.623 0.564376 42208.9 221.211 -0.029966 0.0216563 0.0146866 0.01971 0.768587 0.00133663 0.608224 0.00199947 
10 1.5 18000000 7.22754 0.0673201 -13.8938 0.0206678 197.677 0.549286 42220.2 213.977 -0.0315047 0.0216563 0.00991884 0.01971 0.768559 0.00125831 0.60817 0.00188257 
10 1.5 19000000 7.22141 0.0640762 -13.8944 0.0206999 197.69 0.561582 42221.9 222.46 -0.0276198 0.0193767 0.0111181 0.0181374 0.768559 0.00118841 0.608156 0.00177804 
10 1.5 20000000 7.24943 0.0637678 -13.8864 0.0203772 197.48 0.551394 42143.2 217.617 -0.0219973 0.0193767 0.00855604 0.0178402 0.76821 0.00117594 0.60765 0.00175504 
10 1.5 21000000 7.24341 0.0611949 -13.8942 0.0215505 197.687 0.582259 42222 229.073 -0.0133597 0.0220711 0.00713509 0.0171197 0.768598 0.00117953 0.608236 0.00176246 
10 1.5 22000000 7.24341 0.0589316 -13.8942 0.0209105 197.687 0.564919 42222 222.102 -0.0133597 0.0220711 0.00713509 0.0165286 0.768598 0.00114252 0.608236 0.00169896 
10 1.5 23000000 7.23797 0.0566554 -13.8947 0.0208065 197.692 0.564556 42219.6 222.868 -0.0170588 0.0203723 0.00350781 0.0160153 0.768571 0.0011439 0.608192 0.00168874 
