L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std
11 0.75 1210000 21.2522 0.608515 -7.66222 0.151205 74.7564 2.3383 10026.8 558.433 0.02077 0.0170632 0.017377 0.0179461 0.359389 0.00924784 0.180871 0.00691441 
11 0.75 2420000 21.2054 0.419722 -7.75235 0.118801 76.0672 1.6138 10259.9 378.778 0.0149593 0.0115629 0.00361157 0.0168412 0.367524 0.00716667 0.186224 0.0050721 
11 0.75 3630000 20.6342 0.419418 -7.76274 0.08242 76.0913 1.25731 10202.2 304.38 0.00294961 0.00932696 0.00597112 0.0109782 0.369615 0.00524884 0.187549 0.00419748 
11 0.75 4840000 20.5859 0.301944 -7.76675 0.0672867 75.8122 1.07947 10024.6 255.317 0.00252048 0.00786727 0.00701608 0.00842479 0.371006 0.00395236 0.188014 0.0031486 
11 0.75 6050000 20.6349 0.240701 -7.78098 0.0590273 75.9288 0.951964 10023.7 237.956 0.00513758 0.00712907 0.000831595 0.0077211 0.371039 0.00380295 0.187989 0.00312607 
11 0.75 7260000 20.7507 0.225155 -7.72632 0.0567716 75.0687 0.935667 9866.49 227.408 0.00315259 0.0064111 0.00144698 0.0064304 0.367631 0.00379218 0.185209 0.00313034 
11 0.75 8470000 20.7788 0.203894 -7.72074 0.0560791 75.036 0.911751 9871.32 219.074 -0.000371476 0.0058357 -0.000759631 0.00609842 0.367231 0.00355035 0.185131 0.00289677 
11 0.75 9680000 20.844 0.19614 -7.69417 0.0527436 74.5862 0.869046 9801.16 207.142 0.000147338 0.00534064 -0.00176502 0.00540517 0.366262 0.00327589 0.184416 0.00264269 
11 0.75 10890000 20.8366 0.179847 -7.70891 0.0479443 74.8138 0.799926 9855.81 190.56 -0.00120339 0.00499757 -0.00187372 0.00510506 0.36677 0.00292704 0.184805 0.00234809 
11 0.75 12100000 20.9235 0.166798 -7.69088 0.0448168 74.5362 0.751168 9825.8 178.839 -0.000929048 0.00464161 -0.00133122 0.004833 0.36581 0.00270521 0.184071 0.00216513 
11 0.75 13310000 20.9105 0.172989 -7.68707 0.0417088 74.4536 0.703924 9800.61 169.5 -0.00189386 0.00447728 -0.00109387 0.00468087 0.365913 0.00251615 0.184211 0.00202522 
11 0.75 14520000 20.8642 0.172989 -7.70601 0.0410041 74.6804 0.692268 9825.34 167.319 -0.00175708 0.00429629 -0.00196989 0.00434725 0.367156 0.00244691 0.185111 0.00196476 
11 0.75 15730000 20.8472 0.155335 -7.71807 0.0418845 74.8259 0.650561 9847.45 158.032 -0.00236227 0.00409157 -0.00210546 0.00415422 0.367823 0.00237131 0.185337 0.00184387 
11 0.75 16940000 20.8148 0.155335 -7.72198 0.0418845 74.9752 0.637508 9914.82 155.11 -0.00449358 0.00397208 -0.00365739 0.00402217 0.368049 0.00237131 0.185611 0.001781 
11 0.75 18150000 20.8057 0.138578 -7.72172 0.0374472 74.9947 0.62146 9915.59 149.554 -0.00545929 0.00382422 -0.00371023 0.00387623 0.368247 0.00216678 0.185814 0.00172554 
