L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std
10 1.25 1000000 9.88839 0.354867 -12.2742 0.0970878 158.226 2.24339 28985 722.864 0.00128994 0.0460692 0.0251522 0.0495882 0.683705 0.00633022 0.498809 0.00768329 
10 1.25 2000000 9.53571 0.229329 -12.3559 0.0726722 160.491 1.67548 29873.7 540.928 -0.0181423 0.0292917 0.00714395 0.0480868 0.685574 0.00457562 0.501883 0.00557646 
10 1.25 3000000 9.44176 0.174112 -12.3764 0.0702228 161.096 1.66496 30091.5 535.509 -0.0118537 0.023351 0.00822798 0.0395021 0.686812 0.00460803 0.503755 0.00557196 
10 1.25 4000000 9.57708 0.148347 -12.3472 0.0585714 160.472 1.39201 29956.4 452.428 0.0121986 0.0209219 0.0144101 0.0311858 0.68639 0.00365379 0.503854 0.00444754 
10 1.25 5000000 9.56168 0.127135 -12.3347 0.049189 160.135 1.1942 29841.9 418.816 0.0231074 0.0209007 0.0249235 0.0271433 0.686302 0.0030156 0.503344 0.00368716 
10 1.25 6000000 9.67116 0.126179 -12.3381 0.04442 160.141 1.07966 29820.1 379.424 0.0233715 0.0180024 0.034737 0.0232555 0.686489 0.00267668 0.503657 0.003304 
10 1.25 7000000 9.66121 0.133572 -12.3514 0.0432355 160.465 1.04661 29950.8 350.673 0.00995767 0.0176851 0.0294715 0.0205191 0.686472 0.00244277 0.503688 0.00302565 
10 1.25 8000000 9.68294 0.115697 -12.384 0.042945 161.161 0.994323 30130.4 318.383 0.0121338 0.0159927 0.0346976 0.0199827 0.688177 0.00232826 0.505337 0.00280368 
10 1.25 9000000 9.68934 0.103567 -12.3922 0.0439699 161.354 1.01022 30194.7 312.76 0.0136661 0.0150564 0.0246878 0.0185929 0.689 0.00213972 0.506233 0.00252924 
10 1.25 10000000 9.68267 0.0936599 -12.3998 0.0390862 161.529 0.89808 30235.3 278.023 0.00557896 0.0141851 0.0173664 0.0176489 0.690039 0.00202365 0.50764 0.00240714 
