L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std Mag1 Mag1_std eig1 eig1_std eig2 eig2_std eig3 eig3_std R_g_2_trace R_g_2_trace_std R_g_2_direct R_g_2_direct_std asphericity asphericity_std
200 0.3 16000000 297 0 -65.9071 0 4343.75 0 1.88681e+07 0 -0.214901 0 0.00289897 0 0.046191 0 0.00213361 0 0.214921 0 4.38329 0 13.9481 0 69.261 0 87.5923 0 87.5923 0 0.479648 0 
200 0.3 16800000 306 6.36396 -64.451 1.02965 4156.05 132.725 1.7308e+07 1.10322e+06 -0.104485 0.0780764 0.0669861 0.0453164 0.0317032 0.0102444 0.00121499 0.000649563 0.173064 0.0295972 4.99339 0.43141 15.5959 1.16521 54.7897 10.2328 75.379 8.63614 75.379 8.63614 0.357186 0.0865935 
200 0.3 17600000 381.667 61.9271 -60.009 3.6912 3641.96 428.975 1.38159e+07 2.94456e+06 -0.116798 0.0530129 0.0743182 0.0307984 0.0304416 0.00690687 0.00106981 0.000448974 0.171072 0.0197984 5.70633 0.649281 15.1669 0.852147 60.1004 8.0833 80.9736 7.34943 80.9736 7.34943 0.380923 0.0608954 
200 0.3 18400000 469 88.7553 -59.291 2.83737 3547.63 331.941 1.30264e+07 2.31184e+06 -0.0915563 0.0453726 0.0266782 0.0472835 0.0262719 0.00631457 0.000849708 0.000386936 0.157633 0.0188666 6.10283 0.595852 27.3705 10.5879 153.442 81.0635 186.916 91.914 186.916 91.914 0.443367 0.070784 
200 0.3 19200000 491 73.6804 -70.5571 10.3291 5511.75 1776.72 4.61631e+07 2.9696e+07 -0.0382426 0.0599285 0.0151903 0.0391975 0.0273326 0.00513997 0.000879169 0.000310668 0.161645 0.0155141 5.92305 0.503072 23.7552 9.0666 136.085 66.6832 165.763 75.926 165.763 75.926 0.462249 0.0590919 
200 0.3 20000000 464.333 66.0499 -71.9503 8.70107 5631.1 1484.61 4.49337e+07 2.47721e+07 -0.0174914 0.0534125 0.0316612 0.0359591 0.0261841 0.00440977 0.000802282 0.000268236 0.158533 0.0132368 5.81046 0.431642 22.1179 7.70193 1024.86 813.236 1052.79 812.206 1052.79 812.206 0.550131 0.0941331 
200 0.3 20800000 433.571 63.3741 -65.387 9.62007 4923.29 1431.34 3.85799e+07 2.2033e+07 -0.0232047 0.0460867 0.0219963 0.0320946 0.0231006 0.0047367 0.000690693 0.000252061 0.145575 0.0165126 5.42154 0.516267 19.8824 6.91847 881.539 709.575 906.843 709.167 906.843 709.167 0.514499 0.0871692 
200 0.3 21600000 538 112.326 -60.7707 9.46056 4409.09 1341.61 3.38394e+07 1.97823e+07 -0.0277443 0.0405488 0.0132932 0.029239 0.0209395 0.00461135 0.000608578 0.000233546 0.136907 0.016568 5.057 0.565991 20.1411 6.05849 786.86 627.163 812.058 626.824 812.058 626.824 0.522681 0.0766562 
200 0.3 22400000 490.111 109.579 -65.8142 9.66065 5171.46 1392.4 4.41929e+07 2.0112e+07 -0.0154505 0.0378612 0.0165571 0.0261718 0.0195787 0.00429505 0.000549354 0.000214975 0.132054 0.0154213 5.19019 0.518539 20.3209 5.38799 1088.61 625.874 1114.12 625.739 1114.12 625.739 0.573089 0.0830753 
200 0.3 23200000 519 102.359 -64.0622 10.4524 4887.55 1404.04 4.03176e+07 1.84703e+07 -0.0122866 0.0396425 0.0152464 0.0235874 0.0176483 0.00492242 0.000494426 0.000200372 0.120504 0.0214238 5.37893 0.688763 20.2567 4.84958 1297.82 647.365 1323.46 646.507 1323.46 646.507 0.613295 0.101292 
200 0.3 24000000 482.818 99.2422 -68.871 10.4524 5686.81 1404.04 5.3664e+07 2.10684e+07 -0.0164451 0.0396425 0.00911621 0.0222254 0.0165976 0.00492242 0.000452851 0.00019912 0.116644 0.0214238 5.20577 0.688763 19.2485 4.51228 1181.31 647.365 1205.76 646.507 1205.76 646.507 0.570781 0.101292 
200 0.3 24800000 487 91.0601 -70.882 10.7064 5933.7 1510.3 5.54264e+07 2.06221e+07 -0.00901323 0.0331703 0.0221772 0.0239049 0.0179475 0.0041111 0.000504746 0.000177961 0.122015 0.0179063 5.10564 0.625846 20.3618 4.27138 1342.68 541.022 1368.15 540.298 1368.15 540.298 0.603678 0.0852355 
200 0.3 25600000 451.769 90.6149 -114.031 42.228 36184.7 29088.9 1.23095e+10 1.17733e+10 0.02009 0.0390976 0.0644303 0.0462051 0.0521807 0.0330868 0.0169544 0.0158052 0.16497 0.0438228 4.90944 0.625846 19.062 4.13584 1239.76 541.022 1263.73 540.298 1263.73 540.298 0.559679 0.0893162 
200 0.3 26400000 421 89.2136 -152.985 76.5641 64655.9 54381.6 2.49327e+10 2.30319e+10 0.0364002 0.0507554 0.106346 0.0790907 0.0831573 0.0604753 0.0326042 0.0297187 0.202974 0.0765088 4.7244 0.642144 17.9692 3.98219 1151.54 496.35 1174.23 496.692 1174.23 496.692 0.522311 0.104719 
200 0.3 27200000 395.133 86.9351 -164.624 76.5641 67499.5 54381.6 2.40382e+10 2.30319e+10 0.0338865 0.0507554 0.132399 0.0790907 0.0940898 0.0604753 0.0345027 0.0297187 0.222585 0.0765088 4.66307 0.642144 17.1077 3.86176 1075.23 496.35 1097 496.692 1097 496.692 0.489386 0.104719 
200 0.3 28000000 382 82.4877 -186.126 73.8187 79450.9 49555.6 2.67194e+10 2.02221e+10 0.0296135 0.0448625 0.161941 0.0865662 0.111166 0.0590467 0.0407785 0.0271047 0.246552 0.0783794 4.60833 0.57227 16.7928 3.58371 1028.81 449.224 1050.21 449.824 1050.21 449.824 0.513083 0.0920351 
200 0.3 28800000 360.765 81.4381 -211.27 73.8187 96922.6 49555.6 3.34847e+10 2.02221e+10 0.0180294 0.0448625 0.191757 0.0865662 0.132585 0.0590467 0.0516682 0.0271047 0.272603 0.0783794 4.49823 0.57227 16.011 3.55371 968.549 449.224 989.058 449.824 989.058 449.824 0.484038 0.0920351 
200 0.3 29600000 344.111 80.7235 -239.129 82.4787 119760 58177.6 4.5961e+10 2.55384e+10 0.0140435 0.0424938 0.222991 0.0960931 0.156961 0.0679631 0.0669339 0.0344756 0.299452 0.0856821 4.41249 0.541156 15.3809 3.42786 1029.17 399.311 1048.96 399.846 1048.96 399.846 0.51209 0.0866909 
200 0.3 30400000 327.421 80.7235 -255.51 82.4787 129399 58177.6 4.8371e+10 2.55384e+10 0.00370956 0.0424938 0.24467 0.0960931 0.171665 0.0679631 0.0734309 0.0344756 0.318457 0.0856821 4.3866 0.541156 14.8699 3.42786 1015.39 399.311 1034.64 399.846 1034.64 399.846 0.535838 0.0853191 
