L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std Mag1 Mag1_std eig1 eig1_std eig2 eig2_std eig3 eig3_std R_g_2_trace R_g_2_trace_std R_g_2_direct R_g_2_direct_std asphericity asphericity_std
300 0.28 36000000 131 0 -64.8407 0 4204.32 0 1.76763e+07 0 0.0183669 0 -0.0589442 0 0.00381177 0 1.45296e-05 0 0.0617395 0 12.7664 0 20.0837 0 64.9106 0 97.7607 0 97.7607 0 0.25018 0 
300 0.28 37800000 648 365.574 -67.5622 1.92436 4572.05 260.027 2.10389e+07 2.37772e+06 0.033167 0.0104652 -0.0483352 0.00750174 0.00376793 3.09945e-05 1.41993e-05 2.33571e-07 0.0613825 0.000252471 10.1425 1.85533 14.865 3.6902 108.701 30.9642 133.708 25.4186 133.708 25.4186 0.484902 0.165973 
300 0.28 39600000 1134.33 465.916 -67.9016 1.3125 4615.8 176.993 2.13996e+07 1.61227e+06 0.00663901 0.0227559 -0.072152 0.0200791 0.008013 0.00346614 0.000100251 7.02608e-05 0.0837432 0.0182582 8.84665 1.62771 37.9723 19.0267 754.827 527.964 801.646 545.632 801.646 545.632 0.615965 0.153931 
300 0.28 41400000 1117.5 349.741 -72.7077 4.277 5359.58 657.67 3.04553e+07 7.9351e+06 0.0109957 0.017479 -0.0657948 0.0160342 0.0067003 0.00283731 7.70954e-05 5.63822e-05 0.0759465 0.0152678 11.3342 2.47613 35.4545 14.4357 598.281 418.538 645.07 431.105 645.07 431.105 0.552633 0.127814 
300 0.28 43200000 1054.6 285.393 -89.628 15.5159 9236.9 3507.66 1.46839e+08 1.0429e+08 0.000791367 0.0166983 -0.0235903 0.0398687 0.00989886 0.00365196 0.000164672 9.03891e-05 0.0908857 0.0181033 10.4687 2.1268 31.9157 11.9744 492.018 348.059 534.402 358.807 534.402 358.807 0.514974 0.107656 
300 0.28 45000000 1285.67 317.892 -91.4273 13.0339 9378.23 2925.9 1.39317e+08 8.71793e+07 0.00913938 0.0158653 -0.0133568 0.0345123 0.00891878 0.00317209 0.000139918 7.86408e-05 0.0863032 0.0156553 10.3149 1.77789 28.8647 10.3601 447.453 292.888 486.632 302.169 486.632 302.169 0.552395 0.0959972 
300 0.28 46800000 1203.86 282.809 -92.5331 11.2187 9443.39 2508.64 1.33231e+08 7.49372e+07 0.0208175 0.0173731 0.00184524 0.0327594 0.0100618 0.00291761 0.000160827 7.01312e-05 0.0925566 0.0146145 10.0256 1.54726 27.489 8.97096 414.097 252.939 451.611 261.024 451.611 261.024 0.571886 0.0842388 
300 0.28 48600000 1098.5 266.361 -90.1906 10.058 8943.64 2244.29 1.20283e+08 6.66792e+07 0.029478 0.0172254 0.00099694 0.0286755 0.00982191 0.00256276 0.000149012 6.23522e-05 0.0922666 0.0127906 9.82724 1.36651 25.9607 7.97871 370.423 225.061 406.211 232.311 406.211 232.311 0.545639 0.0776903 
300 0.28 50400000 1046.33 241.82 -83.9025 10.7274 8075.32 2156.36 1.0706e+08 6.05674e+07 0.0347725 0.0161046 -0.00121545 0.0255745 0.00943133 0.00230758 0.000136874 5.65932e-05 0.0908385 0.0114489 10.065 1.23519 25.7419 7.09518 338.054 202.368 373.861 208.739 373.861 208.739 0.517276 0.0740547 
300 0.28 52200000 1009.2 220.47 -84.8057 10.4953 8131.48 2131.63 1.03814e+08 5.694e+07 0.0321047 0.0156278 -0.0168716 0.032228 0.0109841 0.00254621 0.000185482 6.87075e-05 0.0975531 0.012114 9.79749 1.14027 24.9212 7.01773 320.096 182.927 354.815 188.732 354.815 188.732 0.529163 0.0675965 
300 0.28 54000000 932.455 218.212 -84.3031 10.4953 7963.61 2131.63 9.79669e+07 5.694e+07 0.0315535 0.0156278 -0.0130998 0.032228 0.0101023 0.0024627 0.00016877 6.44618e-05 0.0919425 0.0122433 9.42167 1.0968 24.539 7.01773 295.41 171.783 329.371 179.337 329.371 179.337 0.504053 0.0659505 
300 0.28 55800000 880.167 216.66 -85.0151 8.74815 8018.35 1779.36 9.59957e+07 4.79837e+07 0.0205521 0.0167577 -0.0125547 0.0271443 0.0101051 0.00225748 0.000163267 5.93244e-05 0.0926704 0.0112446 9.52427 1.01019 23.9875 5.90989 273.168 155.424 306.68 160.32 306.68 160.32 0.468232 0.0695052 
