L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std Mag1 Mag1_std eig1 eig1_std eig2 eig2_std eig3 eig3_std R_g_2_trace R_g_2_trace_std R_g_2_direct R_g_2_direct_std asphericity asphericity_std
200 0.295 16000000 821 0 -85.0627 0 7235.66 0 5.23548e+07 0 -0.0182406 0 -0.0227707 0 0.000851221 0 7.24578e-07 0 0.0291757 0 2.07182 0 8.40441 0 72.089 0 82.5652 0 82.5652 0 0.659983 0 
200 0.295 16800000 631 134.35 -68.1287 11.9741 4928.28 1631.56 2.9612e+07 1.60816e+07 0.00438479 0.0159985 -0.0923931 0.0492305 0.0139149 0.00923741 0.000364284 0.000257075 0.0967136 0.0477565 2.66115 0.416713 7.62221 0.553097 62.2784 6.93716 72.5617 7.07354 72.5617 7.07354 0.618549 0.0292983 
200 0.295 17600000 461 165.193 -62.04 9.40423 4114.28 1274.7 2.18018e+07 1.24743e+07 -0.0110911 0.0165356 -0.0633819 0.0404756 0.00987537 0.0069859 0.000243932 0.000197557 0.0786035 0.035104 4.76008 1.73614 11.6258 3.28963 1829.35 1442.81 1845.73 1447.8 1845.73 1447.8 0.740419 0.101405 
200 0.295 18400000 582.5 162.547 -60.3049 7.21146 3844.7 984.115 1.86556e+07 9.74438e+06 -0.0492775 0.0353193 -0.0553152 0.0311502 0.0143592 0.0065215 0.000376306 0.000187339 0.100644 0.0325192 4.22473 1.38218 10.3064 2.71898 1398.99 1144.49 1413.52 1148.55 1413.52 1148.55 0.751278 0.0766331 
200 0.295 19200000 476.6 160.878 -71.5129 11.5663 5783 1904.06 5.15702e+07 3.04543e+07 -0.0307281 0.0327664 -0.0858366 0.0369629 0.0205116 0.00758294 0.000708231 0.000332567 0.122999 0.0328114 4.04018 1.118 9.83865 2.21505 1127.03 947.356 1140.91 950.642 1140.91 950.642 0.690778 0.0817717 
200 0.295 20000000 472.667 134.113 -69.1024 9.88659 5361.61 1632.68 4.47407e+07 2.61331e+07 -0.0223869 0.0283471 -0.0769977 0.0318417 0.0173345 0.00695289 0.000590542 0.000297234 0.108844 0.0302423 4.18891 0.941508 12.4363 3.00505 949.41 805.942 966.035 808.126 966.035 808.126 0.624096 0.0913726 
200 0.295 20800000 483.571 115.397 -67.6971 8.57352 5097.43 1420.65 4.01115e+07 2.28062e+07 -0.0249315 0.0244115 -0.0597169 0.0316365 0.0153652 0.00623228 0.000507979 0.000265992 0.101805 0.0267285 3.95661 0.835173 13.6627 2.81492 821.341 700.909 838.961 702.6 838.961 702.6 0.582472 0.0872867 
200 0.295 21600000 491.25 101.227 -65.6943 7.73222 4794.03 1275.05 3.59888e+07 2.03246e+07 -0.019975 0.0218574 -0.0614172 0.0277276 0.0141436 0.00557168 0.000448391 0.000239324 0.0984274 0.0235999 5.03212 1.24345 15.2626 2.88209 761.607 615.836 781.902 617.087 781.902 617.087 0.599456 0.0780106 
200 0.295 22400000 479.889 90.615 -68.1046 7.23904 5109.87 1171.85 3.84698e+07 1.82171e+07 -0.0094457 0.021818 -0.0375788 0.0333555 0.0157989 0.00519269 0.000492283 0.00021672 0.106426 0.022292 4.72959 1.14149 14.929 2.5811 683.069 552.395 702.728 553.578 702.728 553.578 0.586673 0.0703823 
200 0.295 23200000 444.4 88.2297 -70.1194 6.78973 5377.73 1084.84 4.06889e+07 1.653e+07 0.00348045 0.0291004 -0.0343353 0.0304316 0.0156573 0.00467535 0.00046374 0.000196919 0.107776 0.0201037 4.68738 1.02813 14.3569 2.48109 619.125 500.843 638.169 501.97 638.169 501.97 0.570187 0.0791715 
200 0.295 24000000 415.364 84.8524 -68.2032 6.68681 5107.49 1036.04 3.75157e+07 1.53288e+07 0.0120769 0.0291004 -0.0371596 0.0304316 0.0154966 0.00425308 0.00043912 0.00018055 0.108692 0.0182969 4.4977 0.951997 14.5291 2.48109 568.771 473.944 587.797 474.039 587.797 474.039 0.560191 0.0791715 
200 0.295 24800000 402.167 78.8009 -66.6726 6.39931 4888.84 971.898 3.49035e+07 1.42723e+07 0.0160394 0.0268238 -0.0355376 0.0253834 0.0145276 0.00400752 0.000403773 0.000168928 0.104818 0.0171775 4.42399 0.875512 15.74 2.42257 527.874 421.506 548.038 422.338 548.038 422.338 0.542685 0.0705916 
200 0.295 25600000 375.923 76.9854 -68.172 6.39931 5083.87 971.898 3.64585e+07 1.36298e+07 0.0137611 0.0268238 -0.0388297 0.0253834 0.0138963 0.00374865 0.000375787 0.000158235 0.10287 0.0159662 4.52769 0.814282 15.5077 2.42257 488.967 403.642 509.002 403.51 509.002 403.51 0.510332 0.0705916 
200 0.295 26400000 398.286 74.6638 -73.358 8.27018 6136.3 1424.02 6.19081e+07 2.75963e+07 0.00471686 0.0252688 -0.0452377 0.0235377 0.0149937 0.00363797 0.000410097 0.000150607 0.107741 0.0155508 4.43115 0.76182 14.8951 2.21891 458.961 364.104 478.288 364.878 478.288 364.878 0.520642 0.063856 
200 0.295 27200000 397.667 69.6887 -73.0664 8.27018 6044.47 1424.02 5.92906e+07 2.75963e+07 -0.00476483 0.0252688 -0.0389499 0.0235377 0.0154152 0.00341978 0.000413053 0.000140595 0.110292 0.0147218 4.54199 0.719051 14.8958 2.21891 430.745 351.812 450.183 351.843 450.183 351.843 0.50032 0.063856 
200 0.295 28000000 450.625 83.0525 -72.9019 7.24897 5976.75 1254.93 5.71232e+07 2.45581e+07 -0.00350496 0.0234096 -0.0394999 0.0212834 0.0146091 0.00329969 0.000387633 0.000134086 0.106534 0.0142732 5.09396 0.860264 15.1692 1.9584 409.501 320.275 429.764 320.891 429.764 320.891 0.491916 0.0619995 
200 0.295 28800000 468.176 80.0002 -73.8949 7.24897 6099.35 1254.93 5.75853e+07 2.45581e+07 0.00133725 0.0234096 -0.0392494 0.0212834 0.0141882 0.00313232 0.000368099 0.000127614 0.105346 0.013483 5.30572 0.835316 17.0248 2.49368 556.955 333.657 579.286 335.044 579.286 335.044 0.518566 0.0619995 
200 0.295 29600000 495.667 80.1398 -72.6854 6.44676 5911.44 1117.19 5.47962e+07 2.19394e+07 -0.00229733 0.0208396 -0.0423546 0.019109 0.014131 0.00295882 0.000357269 0.000120983 0.105866 0.012744 5.39807 0.793998 20.8116 5.59726 756.373 428.389 782.583 432.626 782.583 432.626 0.541762 0.0724275 
200 0.295 30400000 487.947 76.8794 -71.2529 6.44676 5709.12 1117.19 5.21371e+07 2.19394e+07 -0.00387932 0.0208396 -0.0457631 0.019109 0.0140463 0.00280431 0.000346716 0.000115075 0.106184 0.0120772 5.25796 0.778967 20.6533 5.59726 718.281 428.389 744.192 432.626 744.192 432.626 0.525719 0.0724275 
200 0.295 31200000 476.8 73.288 -68.4932 7.03429 5436.56 1101.79 4.95336e+07 2.03668e+07 -0.00264853 0.0237469 -0.0444984 0.017318 0.0133864 0.00274063 0.000329417 0.000110614 0.102331 0.0120721 5.43875 0.747321 20.4079 5.05207 683.44 391.71 709.287 395.524 709.287 395.524 0.502241 0.0751985 
200 0.295 32000000 476.8 71.469 -68.4932 7.03429 5436.56 1101.79 4.95336e+07 2.03668e+07 -0.00264853 0.0237469 -0.0444984 0.017318 0.0133864 0.00265871 0.000329417 0.000106411 0.102331 0.0117517 5.43875 0.763783 20.4079 5.05207 683.44 391.71 709.287 395.524 709.287 395.524 0.502241 0.0751985 
200 0.295 32800000 461.455 67.5871 -66.8696 6.57952 5180.83 1030.88 4.5712e+07 1.88704e+07 0.000957939 0.0237469 -0.0423696 0.0158739 0.0125962 0.00255171 0.000301911 0.000102262 0.0990737 0.0112424 5.62684 0.73506 19.785 4.91236 626.64 360.194 652.052 363.685 652.052 363.685 0.487272 0.0698361 
200 0.295 33600000 461.455 66.5989 -66.8696 6.57952 5180.83 1030.88 4.5712e+07 1.88704e+07 0.000957939 0.0237469 -0.0423696 0.0158739 0.0125962 0.00248799 0.000301911 9.8646e-05 0.0990737 0.0110897 5.62684 0.711389 19.785 4.91236 626.64 360.194 652.052 363.685 652.052 363.685 0.487272 0.0698361 
200 0.295 34400000 462.25 62.7246 -65.4936 6.17344 4960.42 968.246 4.24385e+07 1.75795e+07 0.00297162 0.0204434 -0.0340103 0.0166069 0.012069 0.00238456 0.000282128 9.47646e-05 0.096718 0.0106354 5.93835 0.722155 19.6077 4.2485 580.347 333.14 605.893 336.294 605.893 336.294 0.473157 0.0654273 
200 0.295 35200000 462.25 61.2734 -65.4936 6.17344 4960.42 968.246 4.24385e+07 1.75795e+07 0.00297162 0.0204434 -0.0340103 0.0173805 0.012069 0.00247914 0.000282128 9.96789e-05 0.096718 0.0108536 5.93835 0.722155 19.6077 4.2485 580.347 333.14 605.893 336.294 605.893 336.294 0.473157 0.0654273 
200 0.295 36000000 437.692 61.0969 -65.6776 5.74489 5001.09 894.619 4.27408e+07 1.62299e+07 0.00302863 0.0204434 -0.0246031 0.0177955 0.0126013 0.00242238 0.000311358 9.6607e-05 0.0981606 0.0106803 5.879 0.722155 19.0059 4.15829 619.686 309.827 644.57 312.641 644.57 312.641 0.482852 0.0611084 
