L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std Mag1 Mag1_std eig1 eig1_std eig2 eig2_std eig3 eig3_std R_g_2_trace R_g_2_trace_std R_g_2_direct R_g_2_direct_std asphericity asphericity_std
300 0.275 36000000 877 0 -64.7785 0 4196.25 0 1.76085e+07 0 -0.0655499 0 -0.0287252 0 0.00512192 0 2.62341e-05 0 0.0715676 0 7.70285 0 11.5646 0 98.034 0 117.301 0 117.301 0 0.56875 0 
300 0.275 37800000 1103 159.806 -84.8103 14.1646 7594.06 2402.61 6.92148e+07 3.64911e+07 -0.0163423 0.034795 -0.0519117 0.0163953 0.00592089 0.000564952 3.56953e-05 6.69003e-06 0.0767712 0.00367945 10.3987 1.90627 14.9732 2.41023 4540.93 3141.6 4566.3 3145.92 4566.3 3145.92 0.779152 0.148776 
300 0.275 39600000 771.667 290.754 -80.5979 10.0499 6799.03 1728.28 5.51876e+07 2.68886e+07 -0.0265034 0.0246357 -0.0735198 0.0207544 0.00922057 0.00272038 0.00010722 5.857e-05 0.0931065 0.0135615 10.606 1.28206 15.6979 1.7123 3050.21 2422.4 3076.51 2424.5 3076.51 2424.5 0.626523 0.159273 
300 0.275 41400000 725 221.779 -87.1786 9.44948 7957.29 1639 7.40637e+07 2.59599e+07 -0.000399915 0.0291965 -0.0427238 0.0308802 0.00904958 0.00204565 9.86336e-05 4.45525e-05 0.0929283 0.0101723 10.9894 1.01726 15.6371 1.2853 2302.69 1928.69 2329.32 1930.08 2329.32 1930.08 0.539898 0.141058 
300 0.275 43200000 814.6 194.683 -83.5025 8.24369 7312.46 1432.44 6.37315e+07 2.27313e+07 0.0171464 0.02814 -0.0218012 0.0309919 0.00953107 0.00169224 0.00010516 3.61168e-05 0.0957502 0.00852024 10.4589 0.942014 16.7444 1.42762 1864.37 1591.98 1891.58 1592.93 1891.58 1592.93 0.527075 0.113428 
300 0.275 45000000 839.667 163.842 -77.6002 8.73066 6479.14 1415.49 5.40009e+07 2.0922e+07 0.00356642 0.0265251 -0.0288412 0.0266142 0.00931591 0.00142381 9.89496e-05 3.06266e-05 0.094921 0.00714044 10.5641 0.790864 22.6833 5.55043 1576.55 1352.42 1609.79 1352.14 1609.79 1352.14 0.49063 0.100207 
300 0.275 46800000 724.714 176.206 -76.2181 7.59203 6212.67 1238.11 4.93276e+07 1.84477e+07 0.000463183 0.0229166 -0.0346173 0.0234306 0.00871771 0.00134019 8.85714e-05 2.79545e-05 0.0915914 0.00685285 9.90697 0.91086 20.6482 5.11703 1356.46 1176.99 1387.02 1177.18 1387.02 1177.18 0.467373 0.0885496 
300 0.275 48600000 786.5 164.657 -85.0301 10.5865 8126.71 2092.66 1.01077e+08 5.10278e+07 0.00472499 0.0204445 -0.0515748 0.0259217 0.0114016 0.00277089 0.000191418 9.92654e-05 0.101861 0.0113242 9.46821 0.89647 19.1389 4.69471 1202.72 1039.86 1231.32 1040.28 1231.32 1040.28 0.497442 0.0824284 
300 0.275 50400000 839.222 154.572 -88.6616 10.0138 8763.36 1954.59 1.1118e+08 4.63474e+07 0.0170011 0.0215455 -0.048889 0.0231802 0.011693 0.00247829 0.000192003 8.82376e-05 0.103701 0.0102144 9.39429 0.799904 19.744 4.21189 1089.37 930.473 1118.51 930.791 1118.51 930.791 0.508178 0.0739655 
300 0.275 52200000 816.2 140.819 -89.7409 9.07036 8876.14 1762.38 1.09846e+08 4.17319e+07 0.00928669 0.0207261 -0.0420961 0.0218348 0.0109216 0.00234743 0.000174386 8.11534e-05 0.0996396 0.00996783 8.92274 0.941179 20.842 4.50571 989.855 842.731 1019.62 842.949 1019.62 842.949 0.495227 0.0720288 
