L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std Mag1 Mag1_std eig1 eig1_std eig2 eig2_std eig3 eig3_std R_g_2_trace R_g_2_trace_std R_g_2_direct R_g_2_direct_std asphericity asphericity_std
600 0.275 144000000 841 0 -141.561 0 20039.5 0 4.01581e+08 0 -0.0242867 0 -0.0304024 0 0.00151415 0 2.29266e-06 0 0.0389121 0 23.2563 0 58.4257 0 122.354 0 204.036 0 204.036 0 0.181885 0 
600 0.275 151200000 550 205.768 -155.336 9.74059 24319.1 3026.13 6.09733e+08 1.47186e+08 -0.0174515 0.00483323 -0.000881622 0.0208744 0.00122353 0.000205501 1.58149e-06 5.02873e-07 0.0347278 0.00295873 20.6471 1.84499 49.7171 6.1579 145.211 16.1626 215.575 8.15971 215.575 8.15971 0.280842 0.0699734 
600 0.275 158400000 583 139.8 -167.927 12.1593 28642.9 4066.14 8.70016e+08 2.34079e+08 -0.0304146 0.011064 -0.0183945 0.0199532 0.00282503 0.00131478 1.31667e-05 9.46523e-06 0.049032 0.0118447 19.5555 1.51897 44.5796 5.86934 117.29 25.216 181.425 28.4096 181.425 28.4096 0.225856 0.064744 
600 0.275 165600000 1197.5 542.403 -168.641 9.14042 28774 3051.72 8.65197e+08 1.75609e+08 -0.0192684 0.0127293 -0.0119738 0.0159645 0.00218225 0.00113236 9.89115e-06 7.64471e-06 0.0407577 0.0114134 34.0689 12.6204 67.8094 20.5936 11618.7 9960.52 11720.6 9993.21 11720.6 9993.21 0.415923 0.171616 
600 0.275 172800000 1061 450.771 -180.969 13.2304 33624.9 4978.45 1.25456e+09 3.75524e+08 -0.024709 0.0112864 -0.0160674 0.0132861 0.00238821 0.000924426 9.97638e-06 6.11625e-06 0.0439412 0.00956437 31.9668 10.2699 60.7538 17.6422 9319.16 8229.57 9411.88 8256.94 9411.88 8256.94 0.388268 0.139503 
600 0.275 180000000 1236.67 408.44 -179.306 11.1294 32893.7 4202.06 1.18794e+09 3.18791e+08 -0.0273922 0.00971906 -0.0156816 0.0110773 0.00229925 0.000774624 8.8868e-06 5.19302e-06 0.0437948 0.00797143 28.7829 9.03835 56.1601 15.2882 7795.84 6997.54 7880.79 7021.31 7880.79 7021.31 0.404708 0.117217 
600 0.275 187200000 1371 371.526 -184.785 10.8045 34962.7 4079.46 1.33888e+09 3.06912e+08 -0.0423048 0.016125 -0.00619302 0.0129354 0.00481943 0.00242586 6.44206e-05 5.16066e-05 0.0577114 0.0145839 27.3831 7.8548 56.3091 13.1049 6715.44 6080.73 6799.13 6101.01 6799.13 6101.01 0.405296 0.100473 
600 0.275 194400000 1243.25 346.353 -188.75 10.1556 36451.8 3831.68 1.44619e+09 2.86693e+08 -0.0391435 0.0144159 -0.00219724 0.0119196 0.00433622 0.00217022 5.64817e-05 4.57623e-05 0.0543578 0.0131408 25.551 7.08339 54.2008 11.6351 5889.75 5376.4 5969.51 5394.5 5969.51 5394.5 0.39064 0.0889766 
600 0.275 201600000 1298.33 312.219 -187.092 9.16158 35758.8 3468.04 1.38694e+09 2.60889e+08 -0.0318843 0.0145273 -0.00432741 0.0107839 0.00398136 0.00195788 5.0351e-05 4.10863e-05 0.0520737 0.0118776 24.7708 6.33917 51.161 10.7321 5262.75 4815.45 5338.68 4831.85 5338.68 4831.85 0.41267 0.0817721 
600 0.275 208800000 1504.2 342.202 -181.513 11.233 33906.9 4113.25 1.27797e+09 2.91327e+08 -0.0365097 0.0137913 -0.00516151 0.0103658 0.00420983 0.00177538 4.92423e-05 3.69926e-05 0.0547822 0.0109943 23.1971 5.89735 48.2924 10.0349 8938.31 5562.5 9009.8 5571.38 9009.8 5571.38 0.471178 0.0921798 
600 0.275 216000000 1603.55 325.194 -176.498 11.233 32275.9 4113.25 1.18496e+09 2.91327e+08 -0.038228 0.0126441 -0.00187737 0.0103658 0.0041934 0.00161405 4.62415e-05 3.37511e-05 0.0555725 0.0100232 22.3897 5.52845 47.0131 9.40886 8155.52 5111.61 8224.92 5119.88 8224.92 5119.88 0.487658 0.0852602 
600 0.275 223200000 1584 298.681 -172.388 12.5302 30934.1 4371.98 1.10801e+09 2.88112e+08 -0.0313806 0.0133161 -0.00150816 0.00925959 0.0040054 0.00149046 4.27008e-05 3.11237e-05 0.0546094 0.00923406 22.2852 4.96587 51.255 9.36345 7487.4 4729.1 7560.94 4736.08 7560.94 4736.08 0.460368 0.082407 
600 0.275 230400000 1625.31 278.547 -170.954 12.5302 30372.8 4371.98 1.06576e+09 2.88112e+08 -0.0241565 0.014116 0.00279098 0.00925959 0.00422557 0.00139197 4.30441e-05 2.87314e-05 0.0567833 0.00877592 23.1673 4.68165 54.204 9.09575 7657.31 4368.37 7734.68 4374.95 7734.68 4374.95 0.499008 0.0846438 
600 0.275 237600000 1581.57 262.062 -171.981 10.7468 30656.6 3756.21 1.0739e+09 2.48965e+08 -0.0263193 0.0132724 0.00442054 0.00964991 0.00418223 0.00129322 4.09049e-05 2.67587e-05 0.0570243 0.00815237 23.1691 4.32859 54.971 8.47833 7120.1 4089.25 7198.24 4095.21 7198.24 4095.21 0.477285 0.0813378 
600 0.275 244800000 1488.47 260.606 -174.577 10.7468 31578.8 3756.21 1.13426e+09 2.48965e+08 -0.0239985 0.0125888 -0.00373658 0.0111607 0.00483548 0.00136204 5.12093e-05 2.68857e-05 0.0611054 0.00856974 22.9213 4.09543 53.9642 7.97268 6651.58 3843.38 6728.46 3849.05 6728.46 3849.05 0.457748 0.0782264 
600 0.275 252000000 1515.75 245.742 -174.995 9.81695 31658.5 3417.68 1.13083e+09 2.24259e+08 -0.0284785 0.0125739 5.21596e-05 0.0110876 0.00530765 0.00140048 5.76034e-05 2.6637e-05 0.0642433 0.00858941 22.6262 3.8049 57.8808 8.38139 6246.34 3624.47 6326.85 3629.37 6326.85 3629.37 0.440978 0.0751133 
600 0.275 259200000 1460.65 237.384 -175.46 9.81695 31764.3 3417.68 1.13016e+09 2.24259e+08 -0.0282957 0.0118356 0.00166902 0.0105526 0.00507791 0.00140048 5.43306e-05 2.6637e-05 0.0626668 0.00850992 22.7539 3.61931 61.1439 8.49987 8665.41 4140.58 8749.31 4146.25 8749.31 4146.25 0.47335 0.0773567 
600 0.275 266400000 1446.67 224.608 -176.412 8.82787 32060.1 3061.45 1.14379e+09 1.99716e+08 -0.023296 0.0121884 0.00168705 0.0099664 0.00500751 0.00127663 5.2119e-05 2.42354e-05 0.0626148 0.00777063 21.9363 3.47619 63.0232 8.23279 8197.57 3936.89 8282.53 3942.09 8282.53 3942.09 0.466784 0.0733372 
600 0.275 273600000 1384.68 221.173 -177.511 8.82787 32421.4 3061.45 1.16334e+09 1.99716e+08 -0.0179093 0.0126815 0.00493704 0.00995767 0.00528465 0.00127663 5.49306e-05 2.42354e-05 0.0646539 0.00771861 21.2551 3.35931 60.7398 8.19107 7772.65 3752.54 7854.65 3757.76 7854.65 3757.76 0.469591 0.069531 
