L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std Mag1 Mag1_std eig1 eig1_std eig2 eig2_std eig3 eig3_std R_g_2_trace R_g_2_trace_std R_g_2_direct R_g_2_direct_std asphericity asphericity_std
500 0.275 100000000 5513 0 -85.9409 0 7385.85 0 5.45507e+07 0 -0.0811805 0 0.0579479 0 0.00994822 0 9.89672e-05 0 0.0997408 0 27.1447 0 154.275 0 28371 0 28552.4 0 28552.4 0 0.981044 0 
500 0.275 105000000 4111 991.364 -95.7674 6.94837 9267.96 1330.85 8.94374e+07 2.46686e+07 -0.0241444 0.0403306 0.0333349 0.017404 0.00555308 0.00310784 5.0154e-05 3.45161e-05 0.0668846 0.0232328 19.2504 5.58209 131.109 16.3806 14276.7 9966.13 14427.1 9988.09 14427.1 9988.09 0.611777 0.261111 
500 0.275 110000000 2760.33 1285.69 -112.185 14.1829 13189 3322.19 2.07061e+08 9.74369e+07 -0.00258329 0.0321377 0.0338576 0.0116105 0.00465593 0.00219757 3.61656e-05 2.56894e-05 0.0624211 0.0159115 15.2155 4.97013 93.617 32.5016 9539.74 7687.87 9648.57 7717.61 9648.57 7717.61 0.522971 0.188572 
500 0.275 115000000 2255.5 1058.75 -136.259 23.4057 20758 7012.49 6.27592e+08 3.71451e+08 0.0157831 0.0288784 0.00939297 0.0229067 0.00577206 0.00191071 4.79199e-05 2.17908e-05 0.0706911 0.0139178 14.4903 3.78013 79.6275 27.2209 7184.31 6116.09 7278.43 6141.38 7278.43 6141.38 0.473182 0.147856 
500 0.275 120000000 2512.6 877.663 -139.975 19.0171 21401.2 5639.41 6.17025e+08 2.97311e+08 0.0326616 0.0275979 -0.0111694 0.0259628 0.00837007 0.00278141 0.000108739 5.71237e-05 0.0839479 0.0162655 19.1266 5.13237 123.836 45.1414 6022.94 5001.93 6165.9 5012.86 6165.9 5012.86 0.481252 0.118505 
500 0.275 125000000 2478.67 732.041 -145.345 16.5886 22776.4 4864.29 6.6073e+08 2.50951e+08 0.0345864 0.0230652 -0.0091049 0.0217176 0.00730108 0.0025149 9.12539e-05 5.0208e-05 0.0773278 0.0148407 19.0169 4.27815 109.188 39.9238 5052.32 4261.4 5180.53 4273.13 5180.53 4273.13 0.478303 0.0987907 
500 0.275 130000000 2221.29 671.187 -147.395 14.3448 23165.6 4184.94 6.59242e+08 2.15105e+08 0.0174367 0.0253566 -0.00988452 0.0186291 0.00733174 0.00215581 8.62871e-05 4.32804e-05 0.0786658 0.0127808 17.7862 3.83992 102.116 34.8411 4352.35 3709.68 4472.25 3720.92 4472.25 3720.92 0.45501 0.0873807 
500 0.275 135000000 2360 601.452 -144.952 12.7581 22313.2 3747.64 6.10236e+08 1.93719e+08 0.0114419 0.0228847 -0.00540679 0.01683 0.00661581 0.00200169 7.5823e-05 3.91149e-05 0.0738393 0.0120601 16.6956 3.51139 93.8255 31.4569 3854.78 3279.17 3965.3 3290.16 3965.3 3290.16 0.486406 0.0819045 
500 0.275 140000000 2469.67 544.531 -142.919 11.5013 21616.4 3395.38 5.71028e+08 1.76118e+08 0.0122237 0.0203553 -0.00893336 0.015325 0.00607198 0.00185168 6.77274e-05 3.55967e-05 0.0702447 0.0112431 16.854 3.12481 94.7814 27.9762 6025.65 3561.63 6137.29 3570.23 6137.29 3570.23 0.541771 0.0895829 
500 0.275 145000000 2363.2 542.357 -145.185 12.2922 22196.2 3413.69 5.89078e+08 1.59428e+08 0.00927685 0.0217546 -0.00786551 0.0138297 0.00549482 0.00175416 6.09637e-05 3.26733e-05 0.0649536 0.0112954 17.5881 3.15496 100.018 25.664 7236.02 3866.49 7353.63 3877.89 7353.63 3877.89 0.584808 0.0965445 
500 0.275 150000000 2399 542.357 -142.323 12.2922 21353.8 3413.69 5.50724e+08 1.58159e+08 0.00704408 0.0217546 -0.0119485 0.0131614 0.00526977 0.00160906 5.62502e-05 3.0041e-05 0.0640439 0.0103051 17.6289 3.15496 98.6612 23.7845 6607.97 3866.49 6724.26 3877.89 6724.26 3877.89 0.570617 0.0965445 
500 0.275 155000000 2354 452.042 -141.206 10.8685 20959.2 3060.67 5.27844e+08 1.43163e+08 0.00337341 0.0189129 -0.00978822 0.0122406 0.004961 0.0015043 5.17667e-05 2.78702e-05 0.0620032 0.00964628 16.8398 2.71642 92.7956 22.1435 6072.45 3392.64 6182.09 3403.94 6182.09 3403.94 0.570415 0.0815196 
500 0.275 160000000 2283.92 452.042 -142.104 10.8685 21144.8 3060.67 5.2926e+08 1.43163e+08 -0.000619415 0.0189129 -0.0135922 0.0118754 0.00503053 0.00139019 5.04305e-05 2.57583e-05 0.0631246 0.00896921 16.4734 2.71642 87.6153 21.0373 5613.83 3392.64 5717.91 3403.94 5717.91 3403.94 0.556505 0.0815196 
500 0.275 165000000 2167.14 424.33 -140.58 9.33382 20676.3 2636.48 5.06651e+08 1.2427e+08 -0.00671783 0.0187105 -0.0156693 0.0112073 0.00532951 0.00132265 5.28955e-05 2.40361e-05 0.065473 0.00863051 16.1433 2.41601 83.6644 19.9022 5219.56 3013.28 5319.36 3025.02 5319.36 3025.02 0.537302 0.0763033 
500 0.275 170000000 2155.27 424.33 -141.128 9.33382 20774 2636.48 5.05561e+08 1.2427e+08 -0.0093292 0.0187105 -0.0144379 0.0105276 0.00511512 0.00125173 4.9667e-05 2.26495e-05 0.0641731 0.00815246 15.8121 2.41601 81.0082 19.7997 4889.38 3013.28 4986.2 3025.02 4986.2 3025.02 0.538869 0.0763033 
500 0.275 175000000 2027.88 393.48 -139.995 8.18542 20421.1 2319.24 4.88265e+08 1.10088e+08 -0.00877895 0.0164848 -0.0122258 0.0100993 0.00482289 0.00120713 4.65749e-05 2.14439e-05 0.0614724 0.00807788 16.4891 2.13862 81.0088 17.5798 4635.8 2692.57 4733.3 2703.07 4733.3 2703.07 0.548212 0.0675409 
500 0.275 180000000 2042.41 393.48 -138.512 8.18542 19995 2319.24 4.69759e+08 1.10088e+08 -0.00337487 0.0164848 -0.00937937 0.00989827 0.00502224 0.00115247 4.78019e-05 2.02176e-05 0.0631869 0.00778254 16.1599 2.13862 78.6937 17.5019 4372.14 2692.57 4466.99 2703.07 4466.99 2703.07 0.53938 0.0675409 
500 0.275 185000000 1993.44 351.263 -136.349 8.04707 19434.9 2261.51 4.49121e+08 1.04584e+08 -0.00408958 0.0153056 -0.0120344 0.00969792 0.00493946 0.00109141 4.58394e-05 1.91894e-05 0.0629783 0.00735297 15.7967 2.00996 76.7049 16.0777 4134.2 2439.67 4226.71 2449.74 4226.71 2449.74 0.522692 0.0646781 
500 0.275 190000000 1978.79 351.263 -137.658 8.04707 19780.2 2261.51 4.61046e+08 1.04584e+08 -0.00503209 0.0153056 -0.0123308 0.00919203 0.00472138 0.00105553 4.34601e-05 1.83264e-05 0.0611485 0.00719004 16.1095 2.00996 74.346 16.0777 4727.14 2439.67 4817.6 2449.74 4817.6 2449.74 0.547267 0.0646781 
500 0.275 195000000 1975.3 316.605 -137.868 7.38442 19797.3 2064.19 4.58242e+08 9.45226e+07 -0.00623485 0.0139246 -0.00982373 0.00906787 0.00459909 0.00100981 4.15461e-05 1.75097e-05 0.0604763 0.00686189 16.4229 1.90402 73.168 14.8539 4494.76 2222.18 4584.35 2230.72 4584.35 2230.72 0.525163 0.0603385 
500 0.275 200000000 1975.3 316.605 -137.868 7.38442 19797.3 2064.19 4.58242e+08 9.45226e+07 -0.00623485 0.0139246 -0.00982373 0.00930991 0.00459909 0.00096187 4.15461e-05 1.66946e-05 0.0604763 0.00663942 16.4229 1.90402 73.168 14.8539 4494.76 2222.18 4584.35 2230.72 4584.35 2230.72 0.525163 0.0582575 
500 0.275 205000000 1950.64 288.782 -137.166 6.74638 19541.2 1892.36 4.43053e+08 8.71415e+07 -0.00948477 0.0130325 -0.00595637 0.00889169 0.0045536 0.00092018 3.93634e-05 1.59922e-05 0.0607662 0.00625618 16.3298 1.7332 69.3615 13.9828 4106.5 2053.81 4192.19 2062.11 4192.19 2062.11 0.52684 0.0560947 
500 0.275 210000000 1950.64 288.782 -137.166 6.74638 19541.2 1892.36 4.43053e+08 8.71415e+07 -0.00948477 0.0130325 -0.00595637 0.00850594 0.0045536 0.000900507 3.93634e-05 1.53882e-05 0.0607662 0.00637814 16.3298 1.7332 69.3615 13.9828 4106.5 2053.81 4192.19 2062.11 4192.19 2062.11 0.52684 0.0538186 
