L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std Mag1 Mag1_std eig1 eig1_std eig2 eig2_std eig3 eig3_std R_g_2_trace R_g_2_trace_std R_g_2_direct R_g_2_direct_std asphericity asphericity_std
300 0.277 36000000 713 0 -47.8936 0 2293.79 0 5.26149e+06 0 0.0800734 0 -0.01894 0 0.00677048 0 4.58393e-05 0 0.0822829 0 13.8192 0 22.6453 0 129.448 0 165.912 0 165.912 0 0.451461 0 
300 0.277 37800000 521 135.765 -41.992 4.17306 1798.16 350.47 3.47902e+06 1.2604e+06 0.0408391 0.0277429 0.00638528 0.0179077 0.00388931 0.00203729 2.34278e-05 1.58473e-05 0.057017 0.0178657 13.6849 0.0949663 24.4575 1.28148 2080.81 1379.82 2118.95 1381.01 2118.95 1381.01 0.711173 0.183644 
300 0.277 39600000 1134.33 508.898 -52.5192 9.03448 3003.14 1011.22 1.20865e+07 7.07807e+06 0.00570368 0.0341331 -0.00374255 0.0145227 0.00417448 0.00137801 2.3123e-05 1.05678e-05 0.0609722 0.0123405 40.096 21.5646 2264.14 1828.69 5362.4 2832.92 7666.64 4622.29 7666.64 4622.29 0.574063 0.165897 
300 0.277 41400000 991.5 401.218 -60.9565 9.96508 4112.91 1224.29 2.29116e+07 1.07734e+07 0.0275256 0.0318198 0.0124498 0.0177561 0.00622379 0.00205375 5.56071e-05 2.92272e-05 0.0735362 0.0142847 31.5749 17.7775 1706.03 1454.19 4040.25 2413.58 5777.86 3833.24 5777.86 3833.24 0.501184 0.139515 
300 0.277 43200000 875.8 337.244 -77.0664 16.4675 7295.12 3010.07 9.85213e+07 6.81744e+07 0.01073 0.029558 0.0304101 0.0214438 0.00770747 0.00211199 8.17077e-05 3.30409e-05 0.082189 0.0138018 26.6321 14.8933 1369.12 1201.75 3240.09 2059.23 4635.84 3232.24 4635.84 3232.24 0.435716 0.12604 
300 0.277 45000000 988.667 299.328 -81.8401 14.3982 7941.66 2576.89 1.02912e+08 5.69532e+07 0.0213614 0.0264747 0.0367063 0.0187714 0.00812332 0.00180047 8.54384e-05 2.77439e-05 0.0853254 0.0118525 23.523 12.7315 1143.03 1022.5 2725.74 1779.1 3892.29 2777.74 3892.29 2777.74 0.476138 0.111327 
300 0.277 46800000 1100.71 276.745 -79.0537 12.6081 7362.23 2272.97 9.03672e+07 5.01796e+07 0.0158228 0.0232647 0.0254546 0.0191676 0.0072588 0.00173846 7.3846e-05 2.60902e-05 0.0796384 0.0114426 20.9445 11.1707 983.541 888.784 3899.91 1872.75 4904.4 2558.67 4904.4 2558.67 0.549727 0.117248 
300 0.277 48600000 1077.5 243.124 -72.7364 12.515 6543.59 2131.18 7.91539e+07 4.51426e+07 0.0254997 0.0222784 0.00687585 0.0241519 0.00933464 0.00246665 0.000135811 6.22962e-05 0.0889941 0.0132979 18.8112 9.97601 864.789 785.58 3430.07 1696.57 4313.67 2306.02 4313.67 2306.02 0.542393 0.102821 
300 0.277 50400000 1068.56 216.274 -70.0395 11.4113 6077.5 1944.68 7.0972e+07 4.08615e+07 0.0379342 0.023013 0.00362015 0.0216866 0.0104513 0.00243224 0.000162472 6.08125e-05 0.0945757 0.0129389 17.8966 8.90939 770.94 703.876 3066.86 1546.45 3855.7 2094.78 3855.7 2094.78 0.546484 0.0914781 
300 0.277 52200000 1108.6 198.319 -68.9169 13.5976 5815.65 2304.13 6.50713e+07 4.46746e+07 0.0389022 0.0207321 -0.000458184 0.0247854 0.00977099 0.00228218 0.000147556 5.6531e-05 0.0911582 0.0120879 16.5886 8.11389 694.89 637.584 2782.15 1417.77 3493.63 1916.33 3493.63 1916.33 0.573354 0.0861862 
