L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std Mag1 Mag1_std eig1 eig1_std eig2 eig2_std eig3 eig3_std R_g_2_trace R_g_2_trace_std R_g_2_direct R_g_2_direct_std asphericity asphericity_std
300 0.29 36000000 91 0 -1068.22 0 1.1411e+06 0 1.30212e+12 0 -0.377571 0 0.633611 0 0.544022 0 0.29596 0 0.737579 0 3.41149 0 4.29232 0 7.12461 0 14.8284 0 14.8284 0 0.051357 0 
300 0.29 37800000 91 0 -1119.99 36.6068 1.25707e+06 81998.7 1.59366e+12 2.06156e+11 -0.373693 0.00274266 0.638896 0.00373714 0.547877 0.00272546 0.300184 0.00298644 0.740182 0.00184107 3.55897 0.104282 4.68652 0.278741 498.233 347.266 506.479 347.649 506.479 347.649 0.512561 0.32612 
300 0.29 39600000 69.6667 17.4186 -1125.23 24.7766 1.26799e+06 55388.8 1.61701e+12 1.38752e+11 -0.388936 0.0125799 0.627144 0.0099133 0.545351 0.0027488 0.29743 0.00300332 0.738472 0.00185954 3.49007 0.0894285 4.42003 0.286138 334.266 267.434 342.176 267.792 342.176 267.792 0.355396 0.25246 
300 0.29 41400000 59.5 15.754 -1143.08 24.1725 1.30898e+06 54641.7 1.72537e+12 1.4013e+11 -0.393251 0.0101479 0.632052 0.0085642 0.554842 0.00847397 0.308136 0.00954168 0.744791 0.00564787 3.50877 0.0689971 4.40598 0.214948 417.333 213.086 425.248 213.34 425.248 213.34 0.507809 0.230811 
300 0.29 43200000 50.2 15.1007 -1168.12 29.5836 1.36887e+06 69139.6 1.8977e+12 1.90595e+11 -0.384709 0.0111484 0.644684 0.013213 0.565112 0.0114167 0.320003 0.0130738 0.75155 0.00754705 3.45325 0.0742434 4.4042 0.171966 334.894 185.733 342.752 185.94 342.752 185.94 0.409652 0.204458 
300 0.29 45000000 47.6667 12.7947 -1173.41 25.1218 1.38067e+06 58614.8 1.92686e+12 1.61045e+11 -0.380641 0.0100047 0.650347 0.0121641 0.569327 0.0102627 0.324765 0.0117302 0.754354 0.00679036 3.42542 0.0668855 4.4457 0.148228 279.949 162.702 287.82 162.862 287.82 162.862 0.34423 0.180545 
300 0.29 46800000 47.2857 10.9725 -1166.77 22.3919 1.36487e+06 52328.2 1.88203e+12 1.44144e+11 -0.380565 0.00857575 0.650368 0.0104264 0.569084 0.00879946 0.324399 0.0100602 0.754219 0.00582165 3.45079 0.0619582 4.458 0.127562 240.756 144.102 248.664 144.226 248.664 144.226 0.297316 0.160732 
300 0.29 48600000 45 9.83616 -1173.56 20.5957 1.38063e+06 48103.9 1.92466e+12 1.3228e+11 -0.374008 0.00969164 0.655502 0.0103101 0.571167 0.00794232 0.326737 0.00907029 0.75561 0.00525739 3.45184 0.0542223 4.37141 0.137909 211.343 129.056 219.166 129.179 219.166 129.179 0.262838 0.144291 
300 0.29 50400000 45 8.74325 -1184.82 21.1634 1.40783e+06 49857.8 2.00436e+12 1.3954e+11 -0.368122 0.0102475 0.659175 0.00979692 0.571835 0.00708782 0.327447 0.00809024 0.756066 0.00469302 3.46522 0.0498218 4.4438 0.140305 206.647 114.802 214.556 114.908 214.556 114.908 0.32921 0.14271 
300 0.29 52200000 49 11.3666 -1188.31 20.9168 1.41583e+06 49396.7 2.02528e+12 1.38685e+11 -0.366829 0.0114507 0.660615 0.0108509 0.572637 0.00758907 0.328326 0.00867818 0.756608 0.00502018 3.47201 0.0502958 4.41891 0.128464 186.486 105.077 194.377 105.174 194.377 105.174 0.29733 0.131952 
