L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std Mag1 Mag1_std eig1 eig1_std eig2 eig2_std eig3 eig3_std R_g_2_trace R_g_2_trace_std R_g_2_direct R_g_2_direct_std asphericity asphericity_std
300 0.31 36000000 13 0 -1194.89 0 1.42775e+06 0 2.03848e+12 0 0.515283 0 0.527588 0 0.543866 0 0.29579 0 0.737473 0 3.34649 0 4.19494 0 9911.5 0 9919.04 0 9919.04 0 0.99772 0 
300 0.31 37800000 7 4.24264 -1232.43 26.5475 1.52029e+06 65435.8 2.31986e+12 1.98963e+11 0.545555 0.0214053 0.504006 0.0166753 0.553124 0.00654658 0.306032 0.00724214 0.743697 0.00440137 3.34845 0.00138456 4.46404 0.190282 8541.72 968.575 8549.54 968.383 8549.54 968.383 0.997173 0.000387155 
300 0.31 39600000 45 31.1555 -1224.33 18.8948 1.50004e+06 46651.6 2.25666e+12 1.42324e+11 0.557642 0.0173504 0.48226 0.0209484 0.545759 0.00743071 0.298018 0.0081318 0.738704 0.00502333 3.25342 0.0775976 4.73571 0.25553 7650.67 972.761 7658.66 972.568 7658.66 972.568 0.996697 0.000466281 
300 0.31 41400000 38.5 24.0351 -1213.04 17.2131 1.47266e+06 42269.2 2.17587e+12 1.2763e+11 0.552802 0.0136712 0.487108 0.0162626 0.54467 0.00565229 0.296793 0.0061905 0.737978 0.00381957 3.26255 0.0587333 4.88516 0.231256 6561.12 1192.73 6569.27 1192.54 6569.27 1192.54 0.995568 0.00103892 
300 0.31 43200000 31.4 20.2496 -1211.32 13.8562 1.46826e+06 34043 2.1616e+12 1.02899e+11 0.55104 0.0110499 0.491212 0.013518 0.546458 0.00479656 0.298732 0.00524732 0.739193 0.00324312 3.29734 0.0563533 5.02182 0.221737 6542.06 954.339 6550.38 954.179 6550.38 954.179 0.995621 0.000832483 
300 0.31 45000000 40 18.6115 -1202.94 13.8504 1.44823e+06 33755.2 2.1042e+12 1.00491e+11 0.544492 0.0109779 0.495192 0.0118363 0.543251 0.00495498 0.295269 0.00539595 0.737009 0.00335798 3.31938 0.0510894 5.10426 0.199518 6467.32 798.204 6475.75 798.063 6475.75 798.063 0.995618 0.000693739 
300 0.31 46800000 42.7143 16.1494 -1192.32 15.4159 1.4233e+06 37011.4 2.03536e+12 1.07148e+11 0.540495 0.0101111 0.493723 0.0102362 0.537347 0.00692199 0.289077 0.00736549 0.732932 0.00474725 3.36304 0.059598 5.19001 0.188545 6271.93 707.685 6280.49 707.538 6280.49 707.538 0.995463 0.00061183 
300 0.31 48600000 41 14.2215 -1182.5 16.3217 1.40043e+06 38809.2 1.97326e+12 1.10291e+11 0.5347 0.0103762 0.497055 0.00948332 0.534548 0.00659845 0.28609 0.00702456 0.731016 0.00452403 3.41952 0.0742285 5.26564 0.179507 6158.29 628.284 6166.97 628.135 6166.97 628.135 0.99536 0.000543905 
300 0.31 50400000 39.6667 12.7036 -1177.8 15.1692 1.38929e+06 36062.9 1.94182e+12 1.02421e+11 0.531327 0.00975599 0.500559 0.00905385 0.534462 0.00586585 0.285959 0.00624527 0.730969 0.0040216 3.41612 0.0660582 5.25165 0.160106 5949.37 592.191 5958.04 592.072 5958.04 592.072 0.995213 0.000502854 
300 0.31 52200000 40.2 11.4445 -1185.52 16.2023 1.40786e+06 38279.3 1.99571e+12 1.07347e+11 0.532146 0.00881471 0.501801 0.00823332 0.536439 0.00673934 0.288081 0.00714143 0.732319 0.00463092 3.44602 0.0821002 5.26949 0.195504 5824.99 671.302 5833.7 671.144 5833.7 671.144 0.995111 0.000537032 
