L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std
5 0.5 250000 6.92411 0.119943 -1.40496 0.0593594 5.13102 0.231883 69.6025 5.4563 -0.00588496 0.0158736 0.0164557 0.0142129 0.358918 0.00846206 0.192276 0.00785679 
5 0.5 500000 6.91183 0.0884538 -1.38072 0.042236 5.00651 0.147747 66.2478 3.49873 -0.0162976 0.0100575 0.00470736 0.00969709 0.3525 0.00592078 0.184487 0.00515552 
5 0.5 750000 6.89844 0.0679654 -1.37755 0.0350697 5.01923 0.124012 68.2435 2.98979 -0.0118098 0.00824351 -0.0106772 0.00939215 0.352565 0.00486728 0.184137 0.00418604 
5 0.5 1000000 6.89583 0.0580236 -1.36078 0.0323838 4.92786 0.107902 66.2097 2.56198 -0.00961877 0.00706866 -0.00342972 0.00731472 0.348451 0.004387 0.180906 0.00360423 
5 0.5 1250000 6.85567 0.0519488 -1.34786 0.028034 4.92742 0.0948089 66.5304 2.32474 -0.00724619 0.00612012 7.78095e-05 0.0074211 0.347727 0.0037577 0.18112 0.00314095 
5 0.5 1500000 6.87607 0.0468004 -1.35325 0.0245713 4.95806 0.0852602 67.5191 2.35287 -0.00463513 0.00578946 -0.00302093 0.0069954 0.348133 0.00327311 0.181663 0.00308563 
5 0.5 1750000 6.85938 0.0451058 -1.35835 0.0228111 4.97198 0.0787857 68.0928 2.1168 -0.00291452 0.0053733 -0.00219802 0.00647275 0.347108 0.00299291 0.181561 0.00260226 
5 0.5 2000000 6.86667 0.0421094 -1.35643 0.0219812 4.9818 0.0757083 68.5749 1.88125 -0.00340598 0.00519682 -0.00187239 0.00563285 0.347188 0.00287889 0.181991 0.00248594 
5 0.5 2250000 6.86834 0.0388331 -1.36005 0.0198915 5.00777 0.0707271 68.8402 1.78964 -0.0051935 0.00476908 -0.00297779 0.00515829 0.348265 0.00267726 0.183097 0.00231934 
5 0.5 2500000 6.85382 0.0368228 -1.36595 0.0189422 5.05369 0.0688703 70.2757 1.77044 -0.00380689 0.00439067 -0.00214145 0.00467725 0.348855 0.0025032 0.184083 0.00221877 
5 0.5 2750000 6.84668 0.0349971 -1.37496 0.0179823 5.07811 0.0831091 70.8553 2.17719 -0.00503235 0.00433862 -0.00180748 0.00425507 0.349787 0.00240238 0.184914 0.002684 
5 0.5 3000000 6.84144 0.033351 -1.371 0.0170833 5.08031 0.0831091 70.9563 2.17719 -0.00446622 0.00433862 -0.0017225 0.00396118 0.349515 0.00238204 0.184874 0.002684 
5 0.5 3250000 6.8527 0.0319093 -1.36808 0.0160578 5.08298 0.0694004 70.9759 1.81766 -0.00339352 0.00391282 -0.000610658 0.00392016 0.34957 0.00219649 0.184924 0.00223669 
5 0.5 3500000 6.84706 0.0304723 -1.37292 0.0154201 5.08071 0.0694004 70.6717 1.81766 -0.004857 0.00391282 -0.00164072 0.0036518 0.350061 0.00209866 0.185023 0.00223669 
5 0.5 3750000 6.85282 0.0292223 -1.37498 0.0147401 5.08721 0.0596147 70.8873 1.56015 -0.00404284 0.00362383 -0.00084547 0.00356193 0.350347 0.00204007 0.185219 0.00193659 
5 0.5 4000000 6.86107 0.0286198 -1.37636 0.0147888 5.08514 0.0596147 70.8318 1.56015 -0.00358344 0.00352332 -6.38354e-06 0.00342478 0.350602 0.00202703 0.185305 0.00193659 
5 0.5 4250000 6.86462 0.0276081 -1.3795 0.0140882 5.09381 0.0525275 71.0468 1.37327 -0.00373622 0.00340384 0.000132724 0.00331548 0.35085 0.0019236 0.185574 0.00172672 
5 0.5 4500000 6.86397 0.0266849 -1.37951 0.0137389 5.10305 0.0525275 71.323 1.37558 -0.00313423 0.00332139 0.00163512 0.00332907 0.351316 0.00188663 0.186061 0.00172672 
5 0.5 4750000 6.85981 0.0258921 -1.38221 0.013568 5.11619 0.0512346 71.6578 1.34978 -0.00273442 0.0032111 0.00181199 0.00315615 0.351832 0.00185862 0.186494 0.00176317 
5 0.5 5000000 6.86153 0.0254269 -1.38208 0.0131007 5.11273 0.0512346 71.5717 1.34978 -0.00257704 0.00309724 0.00264913 0.00305588 0.351731 0.00179979 0.186472 0.00176317 
5 0.5 5250000 6.85684 0.0247285 -1.38408 0.0128356 5.11878 0.0523567 71.8307 1.54833 -0.00210476 0.00299191 0.0021344 0.00294683 0.35161 0.0017834 0.18632 0.00159545 
5 0.5 5500000 6.85684 0.0240304 -1.38408 0.0123499 5.11878 0.0523567 71.8307 1.54833 -0.00210476 0.00294216 0.0021344 0.00295636 0.35161 0.00172 0.18632 0.00159545 
5 0.5 5750000 6.85609 0.0236715 -1.38222 0.0120645 5.12317 0.0523567 72.1005 1.54833 -0.00146689 0.00286655 0.00191377 0.00287211 0.351696 0.00167094 0.186487 0.00152622 
5 0.5 6000000 6.85609 0.0230198 -1.38222 0.0117403 5.12317 0.0523567 72.1005 1.54833 -0.00146689 0.0027867 0.00191377 0.00279781 0.351696 0.00163136 0.186487 0.00152622 
5 0.5 6250000 6.85465 0.0226129 -1.38264 0.011356 5.11951 0.0436357 72.0494 1.30563 -0.00136386 0.00270751 0.00204319 0.0027277 0.351914 0.00158333 0.186727 0.00138427 
5 0.5 6500000 6.85465 0.0221449 -1.38264 0.0109794 5.11951 0.0436357 72.0494 1.30563 -0.00136386 0.00263135 0.00204319 0.00266483 0.351914 0.00154445 0.186727 0.00135714 
5 0.5 6750000 6.86133 0.0216704 -1.37882 0.0109422 5.10285 0.0436357 71.5164 1.30563 -0.00112614 0.00257968 0.00316348 0.00262135 0.351195 0.00155239 0.18607 0.00140272 
5 0.5 7000000 6.86133 0.0213034 -1.37882 0.0108899 5.10285 0.0436357 71.5164 1.30563 -0.00112614 0.00253621 0.00316348 0.00256263 0.351195 0.0015424 0.18607 0.00140272 
5 0.5 7250000 6.86279 0.0209127 -1.37955 0.010766 5.1046 0.0398673 71.4513 1.24861 -0.00257487 0.00250062 0.00303646 0.00251675 0.351321 0.00151547 0.186204 0.00130885 
5 0.5 7500000 6.86279 0.0207406 -1.37955 0.0104764 5.1046 0.0398673 71.4513 1.24861 -0.00257487 0.00245337 0.00303646 0.00247927 0.351321 0.00148745 0.186204 0.00130885 
5 0.5 7750000 6.86615 0.0204135 -1.38242 0.0102887 5.1028 0.0398673 71.4008 1.24861 -0.0025168 0.00240597 0.00309714 0.00243955 0.351708 0.00146719 0.186403 0.00126794 
5 0.5 8000000 6.86615 0.020226 -1.38242 0.0101849 5.1028 0.0398673 71.4008 1.24861 -0.0025168 0.00238061 0.00309714 0.00240038 0.351708 0.00144127 0.186403 0.00125014 
5 0.5 8250000 6.86346 0.0192658 -1.3831 0.00998054 5.10256 0.036747 71.3624 1.09569 -0.00253679 0.00228809 0.00311437 0.00230698 0.351632 0.00141955 0.186284 0.00123048 
5 0.5 8500000 6.86346 0.0189834 -1.3831 0.00984003 5.10256 0.0360034 71.3624 1.09569 -0.00253679 0.00226497 0.00311437 0.00228646 0.351632 0.0013983 0.186284 0.00120823 
5 0.5 8750000 6.86162 0.0186904 -1.38549 0.0097291 5.10889 0.0353386 71.5434 1.09569 -0.00252073 0.00221377 0.00228694 0.00224283 0.351782 0.00138365 0.1864 0.00119545 
5 0.5 9000000 6.86162 0.0185006 -1.38549 0.00951791 5.10889 0.034936 71.5434 1.09569 -0.00252073 0.00218077 0.00228694 0.00222069 0.351782 0.00135206 0.1864 0.00116722 
5 0.5 9250000 6.86968 0.0182212 -1.38261 0.00945298 5.0935 0.0339792 71.1673 0.991167 -0.00221548 0.00215868 0.00199909 0.00219376 0.351402 0.00135267 0.186003 0.00116895 
5 0.5 9500000 6.86968 0.0181453 -1.38261 0.00941651 5.0935 0.0335677 71.1673 0.991167 -0.00221548 0.00213643 0.00199909 0.00215504 0.351402 0.00134186 0.186003 0.00116204 
5 0.5 9750000 6.86968 0.0178822 -1.38261 0.00932159 5.0935 0.0332139 71.1673 0.991167 -0.00221548 0.00213882 0.00199909 0.00214174 0.351402 0.0013284 0.186003 0.00114269 
5 0.5 10000000 6.87258 0.0175442 -1.3876 0.00918766 5.1094 0.0345711 71.4559 0.991167 -0.00224135 0.00210709 0.00212646 0.00210856 0.352109 0.00131796 0.186624 0.00121282 
5 0.5 10250000 6.87258 0.0173395 -1.3876 0.0091484 5.1094 0.0345711 71.4559 0.991167 -0.00224135 0.00208564 0.00212646 0.00208249 0.352109 0.00130994 0.186624 0.00121282 
5 0.5 10500000 6.87476 0.0171845 -1.38279 0.0097361 5.09407 0.0360818 71.103 0.911843 -0.00139639 0.00211793 0.00233949 0.00205105 0.351408 0.00140392 0.18613 0.00124862 
5 0.5 10750000 6.87476 0.016923 -1.38279 0.0097361 5.09407 0.0360818 71.103 0.911843 -0.00139639 0.00212976 0.00233949 0.00202392 0.351408 0.00140392 0.18613 0.00124862 
5 0.5 11000000 6.87476 0.0167042 -1.38279 0.0093417 5.09407 0.0346329 71.103 0.894137 -0.00139639 0.00208033 0.00233949 0.00199985 0.351408 0.00134132 0.18613 0.0011974 
5 0.5 11250000 6.87476 0.0164785 -1.38279 0.0093417 5.09407 0.0346329 71.103 0.894137 -0.00139639 0.00204245 0.00233949 0.0019763 0.351408 0.00134132 0.18613 0.0011974 
5 0.5 11500000 6.86341 0.0162753 -1.38328 0.00906229 5.09446 0.0333907 71.1428 0.888002 -0.00180912 0.00199657 0.002661 0.0019611 0.351332 0.00128076 0.185978 0.001143 
5 0.5 11750000 6.86341 0.01607 -1.38328 0.00906229 5.09446 0.0333907 71.1428 0.888002 -0.00180912 0.00196362 0.002661 0.00194405 0.351332 0.00128076 0.185978 0.001143 
5 0.5 12000000 6.86341 0.0158665 -1.38328 0.00874842 5.09446 0.0320082 71.1428 0.888002 -0.00180912 0.00192349 0.002661 0.00195253 0.351332 0.00123134 0.185978 0.00110156 
5 0.5 12250000 6.86341 0.015806 -1.38328 0.00874842 5.09446 0.0320082 71.1428 0.888002 -0.00180912 0.0018999 0.002661 0.00192132 0.351332 0.00123134 0.185978 0.00110156 
5 0.5 12500000 6.87439 0.017452 -1.38111 0.00843611 5.08512 0.0314707 71.0022 0.780545 -0.00270831 0.00193645 0.00321144 0.00190036 0.351386 0.00118215 0.186007 0.00106108 
5 0.5 12750000 6.87439 0.017452 -1.38111 0.00843611 5.08512 0.0314707 71.0022 0.780545 -0.00270831 0.00189717 0.00321144 0.00188207 0.351386 0.00118215 0.186007 0.00106108 
5 0.5 13000000 6.87439 0.017452 -1.38111 0.0083463 5.08512 0.0307598 71.0022 0.757971 -0.00270831 0.00188602 0.00321144 0.00185816 0.351386 0.00118143 0.186007 0.0010487 
