L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std
6 1.5 360000 5.3125 0.14917 -6.08998 0.0581889 39.6381 0.634183 1878.16 50.2206 0.012983 0.0302629 0.0248499 0.0408134 0.750394 0.0071392 0.59706 0.00902487 
6 1.5 720000 5.1808 0.0992667 -6.08712 0.0384113 39.5538 0.421367 1868.81 33.5429 0.0391984 0.020883 -0.000262938 0.0257122 0.749108 0.00451399 0.593675 0.00573309 
6 1.5 1080000 5.30398 0.130347 -6.0407 0.036099 39.0412 0.372771 1831.27 26.3726 0.00460599 0.0202293 -0.00601882 0.0201948 0.745091 0.00356475 0.588277 0.00454248 
6 1.5 1440000 5.33229 0.0994611 -6.02813 0.0337342 38.8673 0.375603 1817.54 27.5068 0.000306348 0.0156451 0.0059711 0.0180179 0.744786 0.00306859 0.587353 0.00410722 
6 1.5 1800000 5.38898 0.0851619 -6.0141 0.0289236 38.7066 0.318407 1804.76 23.4902 -0.00254986 0.01376 0.00249163 0.0163104 0.744549 0.00273613 0.587239 0.00348954 
6 1.5 2160000 5.4723 0.123416 -5.98296 0.0340329 38.3403 0.391491 1775.32 30.0523 0.00813374 0.0154004 0.0035761 0.0146832 0.741349 0.00284158 0.583135 0.00385294 
6 1.5 2520000 5.54387 0.117211 -5.97139 0.0357763 38.2209 0.409234 1767.34 31.9316 0.00757197 0.0152932 -0.00326579 0.0135895 0.741001 0.00291303 0.58282 0.0038714 
6 1.5 2880000 5.51823 0.108215 -5.98075 0.030789 38.3174 0.352105 1773.83 27.3844 0.00498046 0.0131931 -0.00436624 0.0121815 0.741619 0.00249718 0.583505 0.00331836 
6 1.5 3240000 5.54733 0.0946938 -5.98231 0.0287063 38.3231 0.319993 1773.96 24.2988 0.00457184 0.0116805 -0.000592855 0.011482 0.741801 0.00234562 0.583758 0.00306344 
6 1.5 3600000 5.56209 0.0862514 -5.97322 0.0260322 38.2397 0.288531 1768.42 21.7285 0.00206722 0.010472 -0.00611872 0.0107282 0.741167 0.00214577 0.583182 0.00276928 
6 1.5 3960000 5.55703 0.0983218 -5.97587 0.0299881 38.2743 0.339586 1771.81 26.3471 -0.000620807 0.0132814 -0.00681037 0.0101603 0.741489 0.00234358 0.58363 0.00295626 
6 1.5 4320000 5.53871 0.0983218 -5.97843 0.0299881 38.2947 0.339586 1772.41 26.3471 7.65337e-05 0.0132814 -0.00071085 0.0104238 0.741203 0.00234358 0.583188 0.00295626 
6 1.5 4680000 5.56641 0.0823806 -5.96452 0.0270514 38.1368 0.309587 1760.01 24.455 -0.000337083 0.0110708 -0.0015204 0.00970334 0.739925 0.00241927 0.581541 0.0031152 
6 1.5 5040000 5.55769 0.0823806 -5.97116 0.0270514 38.1991 0.309587 1763.64 24.455 5.34057e-05 0.0110708 -0.002422 0.00908761 0.740421 0.00241927 0.582017 0.0031152 
6 1.5 5400000 5.55469 0.0714406 -5.97412 0.0248321 38.2568 0.287685 1769.95 22.8925 0.00269361 0.00989544 -0.00302324 0.00881811 0.740856 0.00224564 0.582873 0.00294095 
6 1.5 5760000 5.55625 0.0714406 -5.97081 0.0248321 38.2323 0.287685 1769.06 22.8925 -0.000301727 0.00989544 -0.00384585 0.00834739 0.740286 0.00224564 0.582213 0.00294095 
6 1.5 6120000 5.55688 0.0625443 -5.96555 0.0231594 38.186 0.260294 1766.76 20.2522 0.00295825 0.00866205 -0.00156513 0.00816383 0.7398 0.00219912 0.581743 0.00278173 
6 1.5 6480000 5.54435 0.0625443 -5.96668 0.0231594 38.1973 0.260294 1767.25 20.2522 0.00209333 0.00866205 -0.00356837 0.0079768 0.73931 0.00219912 0.581162 0.00278173 
6 1.5 6840000 5.53885 0.0581382 -5.96747 0.0206655 38.2154 0.233022 1769.77 18.2242 0.00382544 0.00774289 -0.00483007 0.00759812 0.739563 0.0019675 0.581522 0.00248144 
6 1.5 7200000 5.53701 0.0581382 -5.9681 0.0206655 38.2166 0.233022 1768.85 18.2242 0.00401923 0.00774289 -0.00384235 0.00738408 0.739641 0.0019675 0.581616 0.00248144 
6 1.5 7560000 5.52227 0.0627372 -5.97352 0.0194636 38.2767 0.217629 1773.23 16.7266 0.00410332 0.00697358 -0.000203227 0.00737591 0.740216 0.00187597 0.582308 0.00235465 
6 1.5 7920000 5.52227 0.0627372 -5.97352 0.0194636 38.2767 0.217629 1773.23 16.7266 0.00410332 0.00697358 -0.000203227 0.00710111 0.740216 0.00187597 0.582308 0.00235465 
6 1.5 8280000 5.53711 0.0627372 -5.97593 0.0178434 38.2974 0.198832 1774.18 15.328 0.00296794 0.00647452 -0.000852953 0.00686703 0.740382 0.00171276 0.582571 0.00215517 
6 1.5 8640000 5.53711 0.0627372 -5.97593 0.0178434 38.2974 0.198832 1774.18 15.328 0.00296794 0.00643138 -0.000852953 0.00670753 0.740382 0.00171276 0.582571 0.00215517 
6 1.5 9000000 5.5402 0.054785 -5.96919 0.0175836 38.2255 0.194848 1768.97 14.8283 0.00509963 0.00623871 -0.00217095 0.00654652 0.739556 0.00175794 0.581462 0.0022426 
6 1.5 9360000 5.5402 0.054785 -5.96919 0.0175836 38.2255 0.194848 1768.97 14.8283 0.00509963 0.00623871 -0.00217095 0.0064258 0.739556 0.00175794 0.581462 0.0022426 
6 1.5 9720000 5.54312 0.054785 -5.97162 0.016397 38.2479 0.181144 1770.43 13.7602 0.00472369 0.0058718 -0.00280676 0.0062602 0.739824 0.001643 0.581768 0.00209085 
6 1.5 10080000 5.54312 0.054785 -5.97162 0.016397 38.2479 0.181144 1770.43 13.7602 0.00472369 0.00577013 -0.00280676 0.00613765 0.739824 0.001643 0.581768 0.00209085 
6 1.5 10440000 5.53502 0.0472033 -5.97315 0.0152972 38.2666 0.169171 1771.7 12.8356 0.00615809 0.00562253 0.00134713 0.00654888 0.740027 0.00153817 0.581994 0.00195362 
6 1.5 10800000 5.53502 0.0472033 -5.97315 0.0152972 38.2666 0.169171 1771.7 12.8356 0.00615809 0.00562748 0.00134713 0.00654888 0.740027 0.00153817 0.581994 0.00195362 
6 1.5 11160000 5.53203 0.0472033 -5.97289 0.0142796 38.2679 0.157898 1771.67 11.9799 0.00660595 0.00558803 0.00170944 0.0061223 0.740251 0.00145186 0.582236 0.00183835 
6 1.5 11520000 5.53203 0.0472033 -5.97289 0.0142796 38.2679 0.157898 1771.67 11.9799 0.00660595 0.00552963 0.00170944 0.0061223 0.740251 0.00145186 0.582236 0.00183835 
6 1.5 11880000 5.53186 0.0414083 -5.97368 0.0134091 38.2724 0.148095 1771.82 11.232 0.00886457 0.00548696 0.00170048 0.00573966 0.740395 0.00136815 0.582398 0.0017306 
6 1.5 12240000 5.53186 0.0414083 -5.97368 0.0134091 38.2724 0.148095 1771.82 11.232 0.00886457 0.00543104 0.00170048 0.00573966 0.740395 0.00136815 0.582398 0.0017306 
6 1.5 12600000 5.53114 0.0414083 -5.9733 0.0126256 38.267 0.139483 1771.12 10.5928 0.00842355 0.00537217 0.00226039 0.00551133 0.740354 0.00128828 0.582337 0.00162989 
6 1.5 12960000 5.53114 0.0414083 -5.9733 0.0126256 38.267 0.139483 1771.12 10.5928 0.00842355 0.00522963 0.00226039 0.00542928 0.740354 0.00128828 0.582337 0.00162989 
6 1.5 13320000 5.52767 0.0370188 -5.97534 0.0120868 38.2901 0.133632 1772.81 10.1383 0.00835189 0.0051951 0.00254325 0.00530506 0.740611 0.00124209 0.582735 0.00158713 
6 1.5 13680000 5.52767 0.0370188 -5.97534 0.0120868 38.2901 0.133632 1772.81 10.1383 0.00835189 0.00511481 0.00254325 0.00528057 0.740611 0.00124209 0.582735 0.00158713 
6 1.5 14040000 5.52767 0.0370188 -5.97534 0.0120868 38.2901 0.133632 1772.81 10.1383 0.00835189 0.00503969 0.00254325 0.00522188 0.740611 0.00124209 0.582735 0.00158713 
