L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std Mag1 Mag1_std eig1 eig1_std eig2 eig2_std eig3 eig3_std R_g_2_trace R_g_2_trace_std R_g_2_direct R_g_2_direct_std asphericity asphericity_std
200 0.26 16000000 939 0 -29.3602 0 862.02 0 743079 0 0.0493125 0 0.060608 0 0.00610506 0 3.72717e-05 0 0.0781349 0 2.48448 0 11.0513 0 77.4257 0 90.9615 0 90.9615 0 0.610052 0 
200 0.26 16800000 682 181.726 -40.8898 8.15265 1804.91 666.72 4.14671e+06 2.40673e+06 -0.00416279 0.0378128 0.0111567 0.0349674 0.00544684 0.000465428 3.01014e-05 5.07023e-06 0.0736674 0.00315898 11.2242 6.17991 393.209 270.226 2211.88 1509.28 2616.31 1785.69 2616.31 1785.69 0.608013 0.00144213 
200 0.26 17600000 684.333 121.166 -42.5245 5.59659 1902.3 451.538 4.23039e+06 1.60594e+06 -0.030858 0.033325 0.0177873 0.023932 0.00631849 0.000776395 4.17317e-05 1.00798e-05 0.0790407 0.0048666 9.27879 4.41553 265.531 208.14 1489.57 1166.29 1764.38 1378.78 1764.38 1378.78 0.532721 0.0614832 
200 0.26 18400000 626 103.972 -47.8168 6.21492 2440.95 576.451 7.28741e+06 2.90856e+06 -0.0442674 0.0275599 0.0259897 0.0193035 0.00716377 0.000935386 5.48194e-05 1.36242e-05 0.0839022 0.00557204 8.54733 3.37169 201.883 165.551 1136.84 926.523 1347.27 1095.37 1347.27 1095.37 0.533062 0.0461134 
200 0.26 19200000 530.6 119.162 -51.7111 6.07062 2858.3 593.308 9.92995e+06 3.31672e+06 -0.0341307 0.0238394 0.0453584 0.0232077 0.00875684 0.00160943 8.96336e-05 3.29912e-05 0.0917219 0.00829386 8.17758 2.71755 163.606 136.794 915.427 767.218 1087.21 906.639 1087.21 906.639 0.468067 0.0688509 
200 0.26 20000000 476.333 110.972 -51.7037 5.05885 2826.82 495.258 9.46259e+06 2.79667e+06 -0.0358818 0.0199303 0.0381724 0.020422 0.00763029 0.00169009 7.53597e-05 3.04242e-05 0.0838839 0.00994812 8.11631 2.26532 137.819 116.4 766.398 653.663 912.333 772.214 912.333 772.214 0.409438 0.0784629 
200 0.26 20800000 503.286 98.3376 -49.5953 4.75525 2617.98 466.464 8.37695e+06 2.59933e+06 -0.00888698 0.030273 0.0320013 0.0184134 0.00989159 0.00254589 0.000143214 6.80187e-05 0.0937811 0.0125168 8.09537 1.9418 349.152 219.627 1430.32 831.706 1787.56 1046.28 1787.56 1046.28 0.41759 0.0676761 
200 0.26 21600000 497.5 86.2154 -49.271 4.17188 2566.87 410.946 7.93985e+06 2.31088e+06 -0.0143824 0.026983 0.0253892 0.0172581 0.00905886 0.00235991 0.000126616 6.15081e-05 0.0891624 0.0117736 8.07956 1.69914 310.927 195.472 1331.41 733.601 1650.41 924.442 1650.41 924.442 0.464314 0.0735993 
200 0.26 22400000 632.778 148.794 -49.8813 3.75271 2614.89 368.08 8.05701e+06 2.05708e+06 -0.028791 0.0275647 0.029782 0.0158898 0.0108266 0.00267917 0.000181816 7.54832e-05 0.0968125 0.0127101 7.83675 1.52759 287.748 175.122 1579 692.613 1874.59 848.472 1874.59 848.472 0.514277 0.0806156 
200 0.26 23200000 643.6 151.387 -51.6441 3.84836 2809.15 384.045 9.32832e+06 2.20957e+06 -0.0262561 0.0249245 0.0354405 0.0152751 0.010491 0.00243217 0.000169217 6.89785e-05 0.0957748 0.0114814 7.41007 1.43319 259.599 159.856 1427.55 639.697 1694.56 782.491 1694.56 782.491 0.527188 0.0934095 
200 0.26 24000000 699 151.387 -52.5491 3.84836 2898.72 384.045 9.78919e+06 2.14007e+06 -0.0249035 0.0226953 0.0259054 0.0165978 0.00998749 0.00226259 0.000156063 6.39496e-05 0.0934654 0.0106673 7.10857 1.33423 241.737 146.318 1570.46 597.294 1819.31 721.232 1819.31 721.232 0.564318 0.0934095 
