L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std
6 0 360000 9.79464 0.174447 0.0710913 0.0567453 2.88607 0.165249 25.3255 4.70016 -0.0110648 0.010227 -0.00409846 0.0113719 0.157308 0.00540862 0.0457242 0.00343579 
6 0 720000 9.43304 0.178536 0.042524 0.0402685 2.96461 0.108003 27.0882 2.82119 -0.00291427 0.00654076 -0.00104434 0.00757596 0.159216 0.00339148 0.0464978 0.00197748 
6 0 1080000 9.44744 0.160389 0.0321244 0.0325152 3.00852 0.0889811 29.0517 2.5201 -0.00261986 0.00519318 -0.00121194 0.00670953 0.159078 0.00277782 0.0471801 0.00162265 
6 0 1440000 9.44896 0.11655 0.0134946 0.0272076 2.99386 0.0708449 28.6745 1.89305 -0.00285877 0.00448451 -0.00420752 0.00609558 0.160838 0.00232759 0.0477501 0.00138733 
6 0 1800000 9.49836 0.101425 0.00710837 0.0243881 2.99994 0.0634528 28.8316 1.71608 -0.00203906 0.00401635 -0.00180549 0.00566322 0.161677 0.00208032 0.0482299 0.00121717 
6 0 2160000 9.5142 0.0954622 0.0227216 0.0268964 2.99466 0.0601743 28.7816 1.50736 -0.00167084 0.00373537 -0.00191276 0.00464159 0.160931 0.00189409 0.0476584 0.00113138 
6 0 2520000 9.5012 0.0795693 0.0173859 0.0225133 2.9958 0.0603854 28.9934 1.48556 -0.00336483 0.00449525 -0.00435517 0.00425002 0.161881 0.00177689 0.0480924 0.00103019 
6 0 2880000 9.51823 0.0736227 0.0190293 0.0200804 2.98696 0.0538258 28.7805 1.31531 -0.00122547 0.00412001 -0.00536159 0.00376334 0.163139 0.00187199 0.0488012 0.00116221 
6 0 3240000 9.53676 0.0648861 0.0296096 0.0176935 2.98471 0.047534 29.1727 1.3073 -0.00211528 0.00361607 -0.00494155 0.00334063 0.162593 0.00175825 0.0484527 0.00107942 
6 0 3600000 9.54729 0.0583057 0.0242011 0.0166699 2.97894 0.0450996 29.1367 1.17883 -0.0013098 0.0034711 -0.00600138 0.003198 0.162835 0.00159226 0.0486204 0.000977578 
6 0 3960000 9.53047 0.0533823 0.0258829 0.0159534 2.97684 0.0445052 29.2524 1.18808 -0.00167266 0.0031873 -0.00513886 0.00300223 0.162645 0.00155802 0.048639 0.000978734 
6 0 4320000 9.54119 0.052359 0.0281738 0.0157734 2.97052 0.0413617 29.0632 1.10491 -0.0012644 0.00292357 -0.00603873 0.00287686 0.162268 0.00147126 0.0485102 0.000930701 
