L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std
400 0.4 16000000 11 0 -1311.87 0 1.721e+06 0 2.96183e+12 0 -0.228156 0 -0.565436 0 0.371773 0 0.138215 0 
400 0.4 17600000 39.7273 7.71506 -1291.45 6.30925 1.66828e+06 16248.3 2.78606e+12 5.39134e+10 -0.211666 0.00320336 -0.568717 0.00169878 0.368334 0.00195604 0.13569 0.00142945 
400 0.4 19200000 37.4 4.35078 -1292.64 3.88236 1.67122e+06 9982.72 2.795e+12 3.30176e+10 -0.215529 0.00307005 -0.569625 0.0011903 0.371012 0.00160654 0.137673 0.00118725 
400 0.4 20800000 37.2667 3.18028 -1296.64 4.52742 1.68161e+06 11742.3 2.83e+12 3.95242e+10 -0.215649 0.00228866 -0.571399 0.00132856 0.373077 0.00170705 0.139214 0.00127042 
400 0.4 22400000 39.25 2.78367 -1303.27 6.31344 1.699e+06 16545.5 2.88985e+12 5.68596e+10 -0.215342 0.00179534 -0.573089 0.00178709 0.374894 0.0019915 0.140581 0.00149049 
400 0.4 24000000 34.9583 4.09243 -1312.24 9.7258 1.72277e+06 25708.6 2.97355e+12 8.99057e+10 -0.214626 0.00158014 -0.57475 0.00212524 0.376503 0.00221635 0.141797 0.00166629 
400 0.4 25600000 34.3667 3.54829 -1326.47 10.7239 1.76123e+06 28467.2 3.11435e+12 1.00442e+11 -0.216946 0.00201729 -0.576393 0.0020052 0.379452 0.00232494 0.144068 0.00175671 
400 0.4 27200000 36.4118 3.19056 -1333.51 13.7082 1.78016e+06 36849.2 3.18266e+12 1.33492e+11 -0.217878 0.00256535 -0.577149 0.00200075 0.380746 0.00297409 0.145057 0.00227539 
400 0.4 28800000 38.025 3.75773 -1342.17 18.0047 1.80353e+06 48396.1 3.26789e+12 1.752e+11 -0.219249 0.00270406 -0.577957 0.00242848 0.382301 0.0036139 0.146249 0.00276286 
400 0.4 30400000 38.8636 3.50846 -1347.76 18.0047 1.81869e+06 48396.1 3.32383e+12 1.752e+11 -0.221443 0.00292838 -0.57834 0.00242848 0.383746 0.0036139 0.147372 0.00276286 
400 0.4 32000000 39.3333 3.24737 -1351.62 17.3054 1.8291e+06 46599.3 3.36176e+12 1.6929e+11 -0.223186 0.00424149 -0.578173 0.00203333 0.384354 0.00354707 0.147834 0.00271922 
400 0.4 33600000 39.6154 3.05131 -1354.06 17.3054 1.83561e+06 46599.3 3.385e+12 1.6929e+11 -0.225021 0.00424149 -0.577815 0.00203333 0.384792 0.00354707 0.148166 0.00271922 
400 0.4 35200000 39.8833 2.71148 -1357.16 15.2515 1.84386e+06 41042.8 3.41413e+12 1.4891e+11 -0.226977 0.00434914 -0.577783 0.00176431 0.385636 0.00313669 0.14881 0.00240329 
400 0.4 36800000 40.7969 2.72726 -1359.31 13.8249 1.84966e+06 37197.8 3.43528e+12 1.3491e+11 -0.2284 0.00453439 -0.577628 0.00156122 0.386124 0.00288109 0.149186 0.00220764 
400 0.4 38400000 41.9412 2.76576 -1362.62 13.8249 1.85878e+06 37197.8 3.46997e+12 1.3491e+11 -0.229641 0.00453439 -0.577873 0.00156122 0.386987 0.00288109 0.149861 0.00220764 
400 0.4 40000000 42.8889 3.12524 -1365.15 13.4636 1.86568e+06 36350.9 3.49583e+12 1.32815e+11 -0.230514 0.00449659 -0.578176 0.00148076 0.387741 0.00298063 0.150451 0.00229646 
400 0.4 41600000 44.0375 3.93079 -1368.87 17.2707 1.87583e+06 46622.3 3.53369e+12 1.70282e+11 -0.23162 0.00529879 -0.578948 0.00203814 0.389148 0.0040676 0.151554 0.00314565 
400 0.4 43200000 44.0375 3.93079 -1368.87 17.2707 1.87583e+06 46622.3 3.53369e+12 1.70282e+11 -0.23162 0.00529879 -0.578948 0.00203814 0.389148 0.0040676 0.151554 0.00314565 
400 0.4 44800000 43.125 3.93079 -1373.22 17.2707 1.88778e+06 46622.3 3.57887e+12 1.70282e+11 -0.232064 0.00529879 -0.579921 0.00203814 0.390471 0.0040676 0.152593 0.00314565 
400 0.4 46400000 43.125 3.93079 -1373.22 17.2707 1.88778e+06 46622.3 3.57887e+12 1.70282e+11 -0.232064 0.00529879 -0.579921 0.00203814 0.390471 0.0040676 0.152593 0.00314565 
400 0.4 48000000 42.7292 3.4866 -1378.81 17.0177 1.90344e+06 46312.4 3.64037e+12 1.72108e+11 -0.233836 0.00485695 -0.58033 0.00211578 0.391791 0.00416055 0.153638 0.00323905 
400 0.4 49600000 41.7596 3.4866 -1383.87 17.0177 1.91756e+06 46312.4 3.69558e+12 1.72108e+11 -0.235244 0.00485695 -0.580818 0.00211578 0.393023 0.00416055 0.154614 0.00323905 
400 0.4 51200000 41.7596 3.4866 -1383.87 17.0177 1.91756e+06 46312.4 3.69558e+12 1.72108e+11 -0.235244 0.00485695 -0.580818 0.00211578 0.393023 0.00416055 0.154614 0.00323905 
400 0.4 52800000 42.2679 3.01888 -1387.37 16.5963 1.92725e+06 45403.9 3.73286e+12 1.7057e+11 -0.235513 0.00444327 -0.581555 0.00213875 0.393994 0.00410793 0.15538 0.00321048 
400 0.4 54400000 41.9083 3.01888 -1390.74 16.5963 1.93664e+06 45403.9 3.76929e+12 1.7057e+11 -0.236745 0.00444327 -0.58174 0.00213875 0.3948 0.00410793 0.156016 0.00321048 
400 0.4 56000000 41.9083 3.01888 -1390.74 16.5963 1.93664e+06 45403.9 3.76929e+12 1.7057e+11 -0.236745 0.00444327 -0.58174 0.00213875 0.3948 0.00410793 0.156016 0.00321048 
400 0.4 57600000 41.5781 2.71917 -1392.83 15.3946 1.94239e+06 42178.7 3.7912e+12 1.58914e+11 -0.237381 0.00426249 -0.581986 0.00191448 0.395386 0.00382319 0.156477 0.00299069 
400 0.4 59200000 41.5781 2.71917 -1392.83 15.3946 1.94239e+06 42178.7 3.7912e+12 1.58914e+11 -0.237381 0.00426249 -0.581986 0.00191448 0.395386 0.00382319 0.156477 0.00299069 
400 0.4 60800000 41.2794 2.71917 -1394.05 15.3946 1.94569e+06 42178.7 3.8032e+12 1.58914e+11 -0.238004 0.00426249 -0.582139 0.00191448 0.395853 0.00382319 0.156843 0.00299069 
400 0.4 62400000 41.625 2.41744 -1395.79 13.9652 1.95048e+06 38258.9 3.82145e+12 1.44107e+11 -0.238222 0.00387103 -0.582362 0.00173825 0.396208 0.00348558 0.157121 0.00272682 
400 0.4 64000000 41.625 2.41744 -1395.79 13.9652 1.95048e+06 38258.9 3.82145e+12 1.44107e+11 -0.238222 0.00387103 -0.582362 0.00173825 0.396208 0.00348558 0.157121 0.00272682 
400 0.4 65600000 40.8487 2.41744 -1397.64 13.9652 1.95563e+06 38258.9 3.84145e+12 1.44107e+11 -0.238773 0.00387103 -0.582722 0.00173825 0.396885 0.00348558 0.157659 0.00272682 
