L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std
200 0.2 4000000 891 0 -20.6371 0 425.89 0 181382 0 0.0654582 0 0.0345751 0 0.00548022 0 3.00328e-05 0 
200 0.2 4400000 649 99.1314 -36.4166 4.26052 1525.84 342.929 3.6218e+06 1.40371e+06 -0.0197987 0.0167343 -0.00550201 0.0168239 0.00565769 0.00216965 5.88458e-05 3.10465e-05 
200 0.2 4800000 503.4 79.9555 -37.0118 3.26428 1568.83 270.737 3.89174e+06 1.20788e+06 0.00109921 0.016451 -0.00669841 0.013798 0.00820184 0.00182059 0.000102186 2.97282e-05 
200 0.2 5200000 493.6 56.649 -35.9871 2.42115 1482.85 192.297 3.3647e+06 848338 0.00250797 0.013783 0.00096423 0.0124682 0.00927144 0.00204077 0.000157466 6.91949e-05 
200 0.2 5600000 507.25 49.1683 -38.5264 2.67735 1721.27 247.167 4.71106e+06 1.3495e+06 -0.0092395 0.0122689 -0.00135759 0.009682 0.00911601 0.00149411 0.000156322 4.92111e-05 
200 0.2 6000000 518.75 48.2361 -38.7051 2.23709 1728.71 206.085 4.67657e+06 1.12502e+06 -0.00772128 0.0102341 -0.00879336 0.00972449 0.00909555 0.00124936 0.000156223 4.10357e-05 
200 0.2 6400000 552.467 50.4227 -38.0668 2.01276 1668.45 182.512 4.30488e+06 991539 -0.00603609 0.00890006 -0.00494022 0.00826549 0.00810087 0.00112507 0.000129787 3.5565e-05 
200 0.2 6800000 558.853 46.8571 -37.0152 2.24739 1620.11 170.204 4.21083e+06 868564 -0.00371083 0.0077832 -0.00803631 0.00748537 0.00763159 0.00105081 0.000117931 3.28282e-05 
200 0.2 7200000 606.05 53.9056 -36.8609 2.83118 1642.42 205.306 4.63046e+06 1.00195e+06 -0.00756976 0.00731219 -0.00928143 0.0068383 0.0077408 0.00101052 0.000118735 3.12885e-05 
200 0.2 7600000 602.591 53.9056 -36.3591 2.61789 1589.06 193.453 4.34157e+06 955038 -0.00489187 0.00712093 -0.00564458 0.00661244 0.00750014 0.00101052 0.000111076 3.12885e-05 
200 0.2 8000000 632.021 50.7937 -37.1539 2.51751 1665.83 191.963 4.78564e+06 970398 -0.00892336 0.00758334 -0.00763464 0.00671795 0.00836721 0.00118849 0.000151442 4.61256e-05 
200 0.2 8400000 642.5 50.7937 -36.5252 2.40109 1610.73 184.936 4.50715e+06 934858 -0.00816224 0.0070381 -0.0052744 0.00628817 0.00835815 0.0010971 0.000150126 4.25962e-05 
200 0.2 8800000 653.283 48.3418 -35.2338 2.26466 1511.65 174.089 4.07842e+06 859445 -0.00673511 0.00800043 -0.00454012 0.00604172 0.00822873 0.000960605 0.000141459 3.73617e-05 
200 0.2 9200000 645.031 43.258 -34.9268 2.14383 1491.41 164.381 3.95331e+06 814784 -0.00621766 0.00751711 -0.00326655 0.00570132 0.00841474 0.000912991 0.00015498 3.73934e-05 
200 0.2 9600000 633.779 43.258 -35.4514 2.08092 1524.15 157.937 4.02609e+06 770100 -0.00475901 0.00721506 -0.00445283 0.00589128 0.00866538 0.000893026 0.000161921 3.58321e-05 
200 0.2 10000000 631.528 40.5044 -36.0602 2.05244 1569.15 155.443 4.20712e+06 748291 -0.00445134 0.00682078 -0.00320445 0.00560103 0.0087886 0.000851872 0.000165125 3.39844e-05 
200 0.2 10400000 617.9 46.9334 -36.4766 2.32289 1590.08 168.163 4.23678e+06 739051 -0.0050221 0.00662986 -0.00304153 0.00552357 0.00923949 0.000886961 0.000176291 3.36188e-05 
200 0.2 10800000 617.9 46.9334 -36.4766 2.32289 1590.08 168.163 4.23678e+06 739051 -0.0050221 0.00634648 -0.00304153 0.00532703 0.00923949 0.000869619 0.000176291 3.23569e-05 
200 0.2 11200000 608.068 46.9334 -36.1538 2.32289 1560.43 168.163 4.09981e+06 739051 -0.00458485 0.00596797 -0.00255611 0.0051542 0.00891247 0.000846648 0.000166541 3.12644e-05 
200 0.2 11600000 608.068 46.9334 -36.1538 2.32289 1560.43 168.163 4.09981e+06 739051 -0.00458485 0.00572339 -0.00255611 0.00491556 0.00891247 0.000846648 0.000166541 2.99202e-05 
200 0.2 12000000 598.531 42.9221 -35.7287 2.05261 1534.05 149.18 3.96752e+06 663114 -0.00542484 0.00588542 -0.00367763 0.00470274 0.00874675 0.000836729 0.000161612 2.80865e-05 
200 0.2 12400000 618.067 42.9221 -35.4022 2.05261 1508.85 149.18 3.869e+06 663114 -0.00402283 0.00570666 -0.00384202 0.00454735 0.00871475 0.000836729 0.000157259 2.74412e-05 
200 0.2 12800000 618.067 42.9221 -35.4022 2.05261 1508.85 149.18 3.869e+06 663114 -0.00402283 0.00575498 -0.00384202 0.00438853 0.00871475 0.000836729 0.000157259 2.65173e-05 
200 0.2 13200000 612.938 39.1334 -35.214 1.82275 1497.72 132.218 3.86736e+06 575897 -0.00689871 0.00577015 -0.00460365 0.00426738 0.00891862 0.000738245 0.000168749 2.89136e-05 
200 0.2 13600000 606.233 39.1334 -35.5225 1.82275 1523.18 132.218 3.94241e+06 575897 -0.00815954 0.00552114 -0.00227674 0.00416118 0.00895226 0.000734636 0.000169593 2.70507e-05 
200 0.2 14000000 606.233 39.1334 -35.5225 1.82275 1523.18 132.218 3.94241e+06 575897 -0.00815954 0.00535293 -0.00227674 0.00407301 0.00895226 0.000734636 0.000169593 2.62745e-05 
200 0.2 14400000 608.445 34.4986 -35.2452 1.59518 1506.42 115.977 3.92075e+06 506378 -0.00841877 0.00518181 -0.00373558 0.00408063 0.00897446 0.000654677 0.000167867 2.54595e-05 
200 0.2 14800000 608.445 34.4986 -35.2452 1.59518 1506.42 115.977 3.92075e+06 506378 -0.00841877 0.00507518 -0.00373558 0.00398752 0.00897446 0.000644925 0.000167867 2.47172e-05 
200 0.2 15200000 607.985 34.4986 -35.1593 1.59518 1493.71 115.977 3.84964e+06 506378 -0.0078059 0.0048965 -0.00326129 0.00393373 0.0089454 0.000644925 0.000166925 2.34057e-05 
200 0.2 15600000 604.979 30.839 -35.1856 1.41905 1494.27 103.725 3.84549e+06 455673 -0.00754639 0.0047764 -0.00380181 0.00385226 0.0090375 0.00059216 0.000167937 2.2785e-05 
200 0.2 16000000 604.979 30.839 -35.1856 1.41905 1494.27 103.725 3.84549e+06 455673 -0.00754639 0.00464696 -0.00380181 0.00375217 0.0090375 0.000576398 0.000167937 2.21945e-05 
200 0.2 16400000 608.724 30.839 -35.5102 1.41905 1520.87 103.725 3.95646e+06 455673 -0.00560589 0.00470176 -0.00288796 0.00366886 0.00898408 0.00057634 0.000166121 2.16228e-05 
200 0.2 16800000 612.344 33.2016 -35.7333 1.3788 1532.48 100.142 3.9613e+06 424567 -0.00437387 0.0045867 -0.00231643 0.00368251 0.00908186 0.00054099 0.000168532 2.06292e-05 
200 0.2 17200000 612.344 33.2016 -35.7333 1.3788 1532.48 100.142 3.9613e+06 424567 -0.00437387 0.00452339 -0.00231643 0.00358505 0.00908186 0.000533915 0.000168532 2.02663e-05 
200 0.2 17600000 612.344 33.2016 -35.7333 1.3788 1532.48 100.142 3.9613e+06 424567 -0.00437387 0.00447597 -0.00231643 0.00349262 0.00908186 0.000522755 0.000168532 2.01184e-05 
200 0.2 18000000 612.344 33.2016 -35.7333 1.3788 1532.48 100.142 3.9613e+06 424567 -0.00437387 0.00441704 -0.00231643 0.00347361 0.00908186 0.00052041 0.000168532 1.98232e-05 
200 0.2 18400000 606.665 33.2016 -35.9257 1.2668 1549.22 92.4266 4.01174e+06 388956 -0.00685525 0.0042805 -0.00204326 0.00342038 0.00911707 0.000499549 0.000170556 1.91365e-05 
200 0.2 18800000 606.665 33.2016 -35.9257 1.2668 1549.22 92.4266 4.01174e+06 388956 -0.00685525 0.00433515 -0.00204326 0.00341832 0.00911707 0.000492984 0.000170556 1.86768e-05 
200 0.2 19200000 606.665 33.2016 -35.9257 1.2668 1549.22 92.4266 4.01174e+06 388956 -0.00685525 0.00424458 -0.00204326 0.00334927 0.00911707 0.000482898 0.000170556 1.82558e-05 
200 0.2 19600000 598.839 30.2904 -35.4448 1.24918 1517.65 89.9533 3.90245e+06 371580 -0.00600404 0.00416476 -0.00147071 0.00334787 0.0091263 0.000477068 0.000166986 1.79921e-05 
200 0.2 20000000 598.839 30.2904 -35.4448 1.24918 1517.65 89.9533 3.90245e+06 371580 -0.00600404 0.00406952 -0.00147071 0.0032898 0.0091263 0.000466686 0.000166986 1.75618e-05 
200 0.2 20400000 598.839 30.2904 -35.4448 1.24918 1517.65 89.9533 3.90245e+06 371580 -0.00600404 0.00399478 -0.00147071 0.00326521 0.0091263 0.000463664 0.000166986 1.73632e-05 
200 0.2 20800000 601.875 30.2904 -35.3711 1.15526 1507.6 83.5933 3.83434e+06 349184 -0.00559159 0.00388879 -0.00112228 0.00319849 0.00899037 0.000458783 0.000164093 1.70345e-05 
200 0.2 21200000 601.875 30.2904 -35.3711 1.15526 1507.6 83.5933 3.83434e+06 349184 -0.00559159 0.00384069 -0.00112228 0.00316117 0.00899037 0.000459 0.000164093 1.70782e-05 
200 0.2 21600000 601.875 30.2904 -35.3711 1.15526 1507.6 83.5933 3.83434e+06 349184 -0.00559159 0.00384527 -0.00112228 0.00315326 0.00899037 0.000466792 0.000164093 1.78287e-05 
200 0.2 22000000 603.335 26.2948 -35.2274 1.08165 1499.8 77.986 3.7924e+06 326752 -0.00383915 0.00383317 -0.000223872 0.00308715 0.00925049 0.000465265 0.000174077 1.75119e-05 
200 0.2 22400000 603.335 26.2948 -35.2274 1.08165 1499.8 77.986 3.7924e+06 326752 -0.00383915 0.00383317 -0.000223872 0.00303646 0.00925049 0.000465265 0.000174077 1.72786e-05 
200 0.2 22800000 603.335 26.2948 -35.2274 1.08165 1499.8 77.986 3.7924e+06 326752 -0.00383915 0.00383317 -0.000223872 0.0030348 0.00925049 0.000465265 0.000174077 1.71435e-05 
200 0.2 23200000 602.617 26.2948 -35.1382 1.01321 1486.81 73.8609 3.71044e+06 315079 -0.00345825 0.00383317 0.00174773 0.00303769 0.00915227 0.000444495 0.00016903 1.6628e-05 
200 0.2 23600000 602.617 26.2948 -35.1382 1.01321 1486.81 73.8609 3.71044e+06 315079 -0.00345825 0.00383317 0.00174773 0.00299894 0.00915227 0.000444495 0.00016903 1.63656e-05 
200 0.2 24000000 602.617 26.2948 -35.1382 1.01321 1486.81 73.8609 3.71044e+06 315079 -0.00345825 0.00383317 0.00174773 0.00301269 0.00915227 0.000444495 0.00016903 1.61538e-05 
